"Step","baseline-ts - train/loss","baseline-ts - train/loss__MIN","baseline-ts - train/loss__MAX","baseline-ts-lr0.001 - train/loss","baseline-ts-lr0.001 - train/loss__MIN","baseline-ts-lr0.001 - train/loss__MAX","baseline-ts-wo_rope - train/loss","baseline-ts-wo_rope - train/loss__MIN","baseline-ts-wo_rope - train/loss__MAX","baseline-ts-lr0.001-wo_rope - train/loss","baseline-ts-lr0.001-wo_rope - train/loss__MIN","baseline-ts-lr0.001-wo_rope - train/loss__MAX","baseline-ts-lr0.0003 - train/loss","baseline-ts-lr0.0003 - train/loss__MIN","baseline-ts-lr0.0003 - train/loss__MAX","baseline-ts-lr0.0003-wo_rope - train/loss","baseline-ts-lr0.0003-wo_rope - train/loss__MIN","baseline-ts-lr0.0003-wo_rope - train/loss__MAX"
"5630","1.4351141452789307","1.4351141452789307","1.4351141452789307","1.4585888385772705","1.4585888385772705","1.4585888385772705","1.4837790727615356","1.4837790727615356","1.4837790727615356","1.570995569229126","1.570995569229126","1.570995569229126","1.5872931480407715","1.5872931480407715","1.5872931480407715","1.760479211807251","1.760479211807251","1.760479211807251"
"5640","1.4135310649871826","1.4135310649871826","1.4135310649871826","1.4228601455688477","1.4228601455688477","1.4228601455688477","1.475954532623291","1.475954532623291","1.475954532623291","1.559473991394043","1.559473991394043","1.559473991394043","1.6267390251159668","1.6267390251159668","1.6267390251159668","1.6519711017608643","1.6519711017608643","1.6519711017608643"
"5650","1.4093239307403564","1.4093239307403564","1.4093239307403564","1.5543718338012695","1.5543718338012695","1.5543718338012695","1.4848757982254028","1.4848757982254028","1.4848757982254028","1.4622083902359009","1.4622083902359009","1.4622083902359009","1.617417812347412","1.617417812347412","1.617417812347412","1.7527521848678589","1.7527521848678589","1.7527521848678589"
"5660","1.4557812213897705","1.4557812213897705","1.4557812213897705","1.440353512763977","1.440353512763977","1.440353512763977","1.5304615497589111","1.5304615497589111","1.5304615497589111","1.5687497854232788","1.5687497854232788","1.5687497854232788","1.586573600769043","1.586573600769043","1.586573600769043","1.7023980617523193","1.7023980617523193","1.7023980617523193"
"5670","1.4285718202590942","1.4285718202590942","1.4285718202590942","1.4308761358261108","1.4308761358261108","1.4308761358261108","1.5187137126922607","1.5187137126922607","1.5187137126922607","1.5417742729187012","1.5417742729187012","1.5417742729187012","1.5926923751831055","1.5926923751831055","1.5926923751831055","1.7832870483398438","1.7832870483398438","1.7832870483398438"
"5680","1.4100275039672852","1.4100275039672852","1.4100275039672852","1.4577040672302246","1.4577040672302246","1.4577040672302246","1.521270990371704","1.521270990371704","1.521270990371704","1.5348159074783325","1.5348159074783325","1.5348159074783325","1.5783557891845703","1.5783557891845703","1.5783557891845703","1.7689955234527588","1.7689955234527588","1.7689955234527588"
"5690","1.4219868183135986","1.4219868183135986","1.4219868183135986","1.4103877544403076","1.4103877544403076","1.4103877544403076","1.4438698291778564","1.4438698291778564","1.4438698291778564","1.5599020719528198","1.5599020719528198","1.5599020719528198","1.5870411396026611","1.5870411396026611","1.5870411396026611","1.7405860424041748","1.7405860424041748","1.7405860424041748"
"5700","1.4107091426849365","1.4107091426849365","1.4107091426849365","1.4323601722717285","1.4323601722717285","1.4323601722717285","1.494023084640503","1.494023084640503","1.494023084640503","1.5762677192687988","1.5762677192687988","1.5762677192687988","1.5773255825042725","1.5773255825042725","1.5773255825042725","1.7455763816833496","1.7455763816833496","1.7455763816833496"
"5710","1.4524815082550049","1.4524815082550049","1.4524815082550049","1.409109354019165","1.409109354019165","1.409109354019165","1.4913091659545898","1.4913091659545898","1.4913091659545898","1.5420703887939453","1.5420703887939453","1.5420703887939453","1.5912277698516846","1.5912277698516846","1.5912277698516846","1.729602336883545","1.729602336883545","1.729602336883545"
"5720","1.4313383102416992","1.4313383102416992","1.4313383102416992","1.4473004341125488","1.4473004341125488","1.4473004341125488","1.501025676727295","1.501025676727295","1.501025676727295","1.5765516757965088","1.5765516757965088","1.5765516757965088","1.6255862712860107","1.6255862712860107","1.6255862712860107","1.7202167510986328","1.7202167510986328","1.7202167510986328"
"5730","1.451261043548584","1.451261043548584","1.451261043548584","1.4534590244293213","1.4534590244293213","1.4534590244293213","1.4955685138702393","1.4955685138702393","1.4955685138702393","1.5521302223205566","1.5521302223205566","1.5521302223205566","1.645484209060669","1.645484209060669","1.645484209060669","1.70283043384552","1.70283043384552","1.70283043384552"
"5740","1.4381506443023682","1.4381506443023682","1.4381506443023682","1.4211281538009644","1.4211281538009644","1.4211281538009644","1.4890072345733643","1.4890072345733643","1.4890072345733643","1.5263547897338867","1.5263547897338867","1.5263547897338867","1.5641114711761475","1.5641114711761475","1.5641114711761475","1.7365307807922363","1.7365307807922363","1.7365307807922363"
"5750","1.3637280464172363","1.3637280464172363","1.3637280464172363","1.4706802368164062","1.4706802368164062","1.4706802368164062","1.514567494392395","1.514567494392395","1.514567494392395","1.6004834175109863","1.6004834175109863","1.6004834175109863","1.6544265747070312","1.6544265747070312","1.6544265747070312","1.6773099899291992","1.6773099899291992","1.6773099899291992"
"5760","1.4250086545944214","1.4250086545944214","1.4250086545944214","1.4753732681274414","1.4753732681274414","1.4753732681274414","1.499744176864624","1.499744176864624","1.499744176864624","1.5831875801086426","1.5831875801086426","1.5831875801086426","1.5750060081481934","1.5750060081481934","1.5750060081481934","1.7159862518310547","1.7159862518310547","1.7159862518310547"
"5770","1.4266839027404785","1.4266839027404785","1.4266839027404785","1.4382719993591309","1.4382719993591309","1.4382719993591309","1.4523273706436157","1.4523273706436157","1.4523273706436157","1.5394259691238403","1.5394259691238403","1.5394259691238403","1.600820541381836","1.600820541381836","1.600820541381836","1.7347090244293213","1.7347090244293213","1.7347090244293213"
"5780","1.4758858680725098","1.4758858680725098","1.4758858680725098","1.4623844623565674","1.4623844623565674","1.4623844623565674","1.527085542678833","1.527085542678833","1.527085542678833","1.5490823984146118","1.5490823984146118","1.5490823984146118","1.5658257007598877","1.5658257007598877","1.5658257007598877","1.7226635217666626","1.7226635217666626","1.7226635217666626"
"5790","1.4569295644760132","1.4569295644760132","1.4569295644760132","1.4533593654632568","1.4533593654632568","1.4533593654632568","1.5108274221420288","1.5108274221420288","1.5108274221420288","1.578409194946289","1.578409194946289","1.578409194946289","1.6116883754730225","1.6116883754730225","1.6116883754730225","1.7064306735992432","1.7064306735992432","1.7064306735992432"
"5800","1.4105818271636963","1.4105818271636963","1.4105818271636963","1.4696311950683594","1.4696311950683594","1.4696311950683594","1.4479608535766602","1.4479608535766602","1.4479608535766602","1.5375373363494873","1.5375373363494873","1.5375373363494873","1.5769636631011963","1.5769636631011963","1.5769636631011963","1.7417041063308716","1.7417041063308716","1.7417041063308716"
"5810","1.398188591003418","1.398188591003418","1.398188591003418","1.4643940925598145","1.4643940925598145","1.4643940925598145","1.5063332319259644","1.5063332319259644","1.5063332319259644","1.5601601600646973","1.5601601600646973","1.5601601600646973","1.5919967889785767","1.5919967889785767","1.5919967889785767","1.6700260639190674","1.6700260639190674","1.6700260639190674"
"5820","1.4267852306365967","1.4267852306365967","1.4267852306365967","1.4599405527114868","1.4599405527114868","1.4599405527114868","1.49662446975708","1.49662446975708","1.49662446975708","1.5788335800170898","1.5788335800170898","1.5788335800170898","1.5835826396942139","1.5835826396942139","1.5835826396942139","1.7258751392364502","1.7258751392364502","1.7258751392364502"
"5830","1.4181020259857178","1.4181020259857178","1.4181020259857178","1.455419659614563","1.455419659614563","1.455419659614563","1.4904823303222656","1.4904823303222656","1.4904823303222656","1.4732531309127808","1.4732531309127808","1.4732531309127808","1.6757539510726929","1.6757539510726929","1.6757539510726929","1.7259725332260132","1.7259725332260132","1.7259725332260132"
"5840","1.4197795391082764","1.4197795391082764","1.4197795391082764","1.5073572397232056","1.5073572397232056","1.5073572397232056","1.4903215169906616","1.4903215169906616","1.4903215169906616","1.5331194400787354","1.5331194400787354","1.5331194400787354","1.635385513305664","1.635385513305664","1.635385513305664","1.7598071098327637","1.7598071098327637","1.7598071098327637"
"5850","1.3863445520401","1.3863445520401","1.3863445520401","1.4326210021972656","1.4326210021972656","1.4326210021972656","1.5699909925460815","1.5699909925460815","1.5699909925460815","1.5539978742599487","1.5539978742599487","1.5539978742599487","1.606657862663269","1.606657862663269","1.606657862663269","1.7181774377822876","1.7181774377822876","1.7181774377822876"
"5860","1.440037488937378","1.440037488937378","1.440037488937378","1.494032859802246","1.494032859802246","1.494032859802246","1.4922754764556885","1.4922754764556885","1.4922754764556885","1.4851715564727783","1.4851715564727783","1.4851715564727783","1.5582631826400757","1.5582631826400757","1.5582631826400757","1.777653694152832","1.777653694152832","1.777653694152832"
"5870","1.471442461013794","1.471442461013794","1.471442461013794","1.4291249513626099","1.4291249513626099","1.4291249513626099","1.5257893800735474","1.5257893800735474","1.5257893800735474","1.551321029663086","1.551321029663086","1.551321029663086","1.5468028783798218","1.5468028783798218","1.5468028783798218","1.693865418434143","1.693865418434143","1.693865418434143"
"5880","1.4749540090560913","1.4749540090560913","1.4749540090560913","1.4507070779800415","1.4507070779800415","1.4507070779800415","1.5455594062805176","1.5455594062805176","1.5455594062805176","1.5240339040756226","1.5240339040756226","1.5240339040756226","1.596851110458374","1.596851110458374","1.596851110458374","1.7248938083648682","1.7248938083648682","1.7248938083648682"
"5890","1.4446616172790527","1.4446616172790527","1.4446616172790527","1.4306550025939941","1.4306550025939941","1.4306550025939941","1.531968355178833","1.531968355178833","1.531968355178833","1.5350425243377686","1.5350425243377686","1.5350425243377686","1.5738494396209717","1.5738494396209717","1.5738494396209717","1.6485579013824463","1.6485579013824463","1.6485579013824463"
"5900","1.3942099809646606","1.3942099809646606","1.3942099809646606","1.4600498676300049","1.4600498676300049","1.4600498676300049","1.4973011016845703","1.4973011016845703","1.4973011016845703","1.555190086364746","1.555190086364746","1.555190086364746","1.5773591995239258","1.5773591995239258","1.5773591995239258","1.714392900466919","1.714392900466919","1.714392900466919"
"5910","1.4056713581085205","1.4056713581085205","1.4056713581085205","1.503431797027588","1.503431797027588","1.503431797027588","1.445784091949463","1.445784091949463","1.445784091949463","1.5532331466674805","1.5532331466674805","1.5532331466674805","1.5930825471878052","1.5930825471878052","1.5930825471878052","1.6667430400848389","1.6667430400848389","1.6667430400848389"
"5920","1.409372329711914","1.409372329711914","1.409372329711914","1.451991319656372","1.451991319656372","1.451991319656372","1.483452320098877","1.483452320098877","1.483452320098877","1.514190673828125","1.514190673828125","1.514190673828125","1.602642297744751","1.602642297744751","1.602642297744751","1.6938550472259521","1.6938550472259521","1.6938550472259521"
"5930","1.3794846534729004","1.3794846534729004","1.3794846534729004","1.4961851835250854","1.4961851835250854","1.4961851835250854","1.4421212673187256","1.4421212673187256","1.4421212673187256","1.569093108177185","1.569093108177185","1.569093108177185","1.5553855895996094","1.5553855895996094","1.5553855895996094","1.7023729085922241","1.7023729085922241","1.7023729085922241"
"5940","1.426072597503662","1.426072597503662","1.426072597503662","1.4566692113876343","1.4566692113876343","1.4566692113876343","1.5303860902786255","1.5303860902786255","1.5303860902786255","1.5326114892959595","1.5326114892959595","1.5326114892959595","1.6040737628936768","1.6040737628936768","1.6040737628936768","1.7550265789031982","1.7550265789031982","1.7550265789031982"
"5950","1.4329322576522827","1.4329322576522827","1.4329322576522827","1.433840036392212","1.433840036392212","1.433840036392212","1.5144622325897217","1.5144622325897217","1.5144622325897217","1.5536131858825684","1.5536131858825684","1.5536131858825684","1.5916402339935303","1.5916402339935303","1.5916402339935303","1.7307562828063965","1.7307562828063965","1.7307562828063965"
"5960","1.4282697439193726","1.4282697439193726","1.4282697439193726","1.5012638568878174","1.5012638568878174","1.5012638568878174","1.5017335414886475","1.5017335414886475","1.5017335414886475","1.524828553199768","1.524828553199768","1.524828553199768","1.6130326986312866","1.6130326986312866","1.6130326986312866","1.6899641752243042","1.6899641752243042","1.6899641752243042"
"5970","1.4188017845153809","1.4188017845153809","1.4188017845153809","1.423872709274292","1.423872709274292","1.423872709274292","1.45527982711792","1.45527982711792","1.45527982711792","1.5623897314071655","1.5623897314071655","1.5623897314071655","1.5906565189361572","1.5906565189361572","1.5906565189361572","1.7587651014328003","1.7587651014328003","1.7587651014328003"
"5980","1.4186290502548218","1.4186290502548218","1.4186290502548218","1.482192039489746","1.482192039489746","1.482192039489746","1.4376634359359741","1.4376634359359741","1.4376634359359741","1.5743563175201416","1.5743563175201416","1.5743563175201416","1.6066328287124634","1.6066328287124634","1.6066328287124634","1.6663508415222168","1.6663508415222168","1.6663508415222168"
"5990","1.4250924587249756","1.4250924587249756","1.4250924587249756","1.4564552307128906","1.4564552307128906","1.4564552307128906","1.455923318862915","1.455923318862915","1.455923318862915","1.5946518182754517","1.5946518182754517","1.5946518182754517","1.5241128206253052","1.5241128206253052","1.5241128206253052","1.7045841217041016","1.7045841217041016","1.7045841217041016"
"6000","1.427109718322754","1.427109718322754","1.427109718322754","1.5145061016082764","1.5145061016082764","1.5145061016082764","1.4976234436035156","1.4976234436035156","1.4976234436035156","1.5422062873840332","1.5422062873840332","1.5422062873840332","1.5584970712661743","1.5584970712661743","1.5584970712661743","1.6811957359313965","1.6811957359313965","1.6811957359313965"
"6010","1.382501244544983","1.382501244544983","1.382501244544983","1.434502124786377","1.434502124786377","1.434502124786377","1.4884250164031982","1.4884250164031982","1.4884250164031982","1.5183823108673096","1.5183823108673096","1.5183823108673096","1.5595448017120361","1.5595448017120361","1.5595448017120361","1.72519052028656","1.72519052028656","1.72519052028656"
"6020","1.4457945823669434","1.4457945823669434","1.4457945823669434","1.4124605655670166","1.4124605655670166","1.4124605655670166","1.4761905670166016","1.4761905670166016","1.4761905670166016","1.4984033107757568","1.4984033107757568","1.4984033107757568","1.5830607414245605","1.5830607414245605","1.5830607414245605","1.7213677167892456","1.7213677167892456","1.7213677167892456"
"6030","1.3876780271530151","1.3876780271530151","1.3876780271530151","1.4789413213729858","1.4789413213729858","1.4789413213729858","1.4785475730895996","1.4785475730895996","1.4785475730895996","1.52558434009552","1.52558434009552","1.52558434009552","1.602182388305664","1.602182388305664","1.602182388305664","1.6885749101638794","1.6885749101638794","1.6885749101638794"
"6040","1.3768525123596191","1.3768525123596191","1.3768525123596191","1.4672105312347412","1.4672105312347412","1.4672105312347412","1.4907301664352417","1.4907301664352417","1.4907301664352417","1.5724749565124512","1.5724749565124512","1.5724749565124512","1.5788986682891846","1.5788986682891846","1.5788986682891846","1.67803955078125","1.67803955078125","1.67803955078125"
"6050","1.4132312536239624","1.4132312536239624","1.4132312536239624","1.4694290161132812","1.4694290161132812","1.4694290161132812","1.4854040145874023","1.4854040145874023","1.4854040145874023","1.5569130182266235","1.5569130182266235","1.5569130182266235","1.583658218383789","1.583658218383789","1.583658218383789","1.7268567085266113","1.7268567085266113","1.7268567085266113"
"6060","1.4181606769561768","1.4181606769561768","1.4181606769561768","1.4822536706924438","1.4822536706924438","1.4822536706924438","1.4786890745162964","1.4786890745162964","1.4786890745162964","1.5558881759643555","1.5558881759643555","1.5558881759643555","1.5903162956237793","1.5903162956237793","1.5903162956237793","1.6886521577835083","1.6886521577835083","1.6886521577835083"
"6070","1.386767029762268","1.386767029762268","1.386767029762268","1.4456334114074707","1.4456334114074707","1.4456334114074707","1.5008580684661865","1.5008580684661865","1.5008580684661865","1.535020351409912","1.535020351409912","1.535020351409912","1.625718593597412","1.625718593597412","1.625718593597412","1.671574354171753","1.671574354171753","1.671574354171753"
"6080","1.3960325717926025","1.3960325717926025","1.3960325717926025","1.4639787673950195","1.4639787673950195","1.4639787673950195","1.482257604598999","1.482257604598999","1.482257604598999","1.545274257659912","1.545274257659912","1.545274257659912","1.578303575515747","1.578303575515747","1.578303575515747","1.6629459857940674","1.6629459857940674","1.6629459857940674"
"6090","1.4342036247253418","1.4342036247253418","1.4342036247253418","1.4900065660476685","1.4900065660476685","1.4900065660476685","1.4983810186386108","1.4983810186386108","1.4983810186386108","1.4962787628173828","1.4962787628173828","1.4962787628173828","1.5755751132965088","1.5755751132965088","1.5755751132965088","1.6986926794052124","1.6986926794052124","1.6986926794052124"
"6100","1.3988432884216309","1.3988432884216309","1.3988432884216309","1.4600049257278442","1.4600049257278442","1.4600049257278442","1.4940927028656006","1.4940927028656006","1.4940927028656006","1.5597565174102783","1.5597565174102783","1.5597565174102783","1.5693533420562744","1.5693533420562744","1.5693533420562744","1.7215888500213623","1.7215888500213623","1.7215888500213623"
"6110","1.3964778184890747","1.3964778184890747","1.3964778184890747","1.47833251953125","1.47833251953125","1.47833251953125","1.4993466138839722","1.4993466138839722","1.4993466138839722","1.4876140356063843","1.4876140356063843","1.4876140356063843","1.636362910270691","1.636362910270691","1.636362910270691","1.6784462928771973","1.6784462928771973","1.6784462928771973"
"6120","1.417309284210205","1.417309284210205","1.417309284210205","1.5040953159332275","1.5040953159332275","1.5040953159332275","1.4362375736236572","1.4362375736236572","1.4362375736236572","1.5352540016174316","1.5352540016174316","1.5352540016174316","1.6251349449157715","1.6251349449157715","1.6251349449157715","1.6594282388687134","1.6594282388687134","1.6594282388687134"
"6130","1.4132945537567139","1.4132945537567139","1.4132945537567139","1.484889268875122","1.484889268875122","1.484889268875122","1.4415017366409302","1.4415017366409302","1.4415017366409302","1.5600147247314453","1.5600147247314453","1.5600147247314453","1.568509578704834","1.568509578704834","1.568509578704834","1.7080278396606445","1.7080278396606445","1.7080278396606445"
"6140","1.3892524242401123","1.3892524242401123","1.3892524242401123","1.4534714221954346","1.4534714221954346","1.4534714221954346","1.4676209688186646","1.4676209688186646","1.4676209688186646","1.4935556650161743","1.4935556650161743","1.4935556650161743","1.6042304039001465","1.6042304039001465","1.6042304039001465","1.687971830368042","1.687971830368042","1.687971830368042"
"6150","1.4440265893936157","1.4440265893936157","1.4440265893936157","1.4578564167022705","1.4578564167022705","1.4578564167022705","1.5280420780181885","1.5280420780181885","1.5280420780181885","1.5270435810089111","1.5270435810089111","1.5270435810089111","1.5621646642684937","1.5621646642684937","1.5621646642684937","1.6764824390411377","1.6764824390411377","1.6764824390411377"
"6160","1.4040281772613525","1.4040281772613525","1.4040281772613525","1.4761526584625244","1.4761526584625244","1.4761526584625244","1.4556268453598022","1.4556268453598022","1.4556268453598022","1.5077145099639893","1.5077145099639893","1.5077145099639893","1.5489636659622192","1.5489636659622192","1.5489636659622192","1.7105721235275269","1.7105721235275269","1.7105721235275269"
"6170","1.4660738706588745","1.4660738706588745","1.4660738706588745","1.4579384326934814","1.4579384326934814","1.4579384326934814","1.4843521118164062","1.4843521118164062","1.4843521118164062","1.5215582847595215","1.5215582847595215","1.5215582847595215","1.6096758842468262","1.6096758842468262","1.6096758842468262","1.6625924110412598","1.6625924110412598","1.6625924110412598"
"6180","1.3891412019729614","1.3891412019729614","1.3891412019729614","1.4584273099899292","1.4584273099899292","1.4584273099899292","1.4780926704406738","1.4780926704406738","1.4780926704406738","1.5076496601104736","1.5076496601104736","1.5076496601104736","1.5809025764465332","1.5809025764465332","1.5809025764465332","1.6573691368103027","1.6573691368103027","1.6573691368103027"
"6190","1.4288246631622314","1.4288246631622314","1.4288246631622314","1.4475255012512207","1.4475255012512207","1.4475255012512207","1.4884164333343506","1.4884164333343506","1.4884164333343506","1.4959379434585571","1.4959379434585571","1.4959379434585571","1.5615243911743164","1.5615243911743164","1.5615243911743164","1.7256364822387695","1.7256364822387695","1.7256364822387695"
"6200","1.4076216220855713","1.4076216220855713","1.4076216220855713","1.4845376014709473","1.4845376014709473","1.4845376014709473","1.4725273847579956","1.4725273847579956","1.4725273847579956","1.4782233238220215","1.4782233238220215","1.4782233238220215","1.5813935995101929","1.5813935995101929","1.5813935995101929","1.716978907585144","1.716978907585144","1.716978907585144"
"6210","1.4557535648345947","1.4557535648345947","1.4557535648345947","1.4670193195343018","1.4670193195343018","1.4670193195343018","1.5198863744735718","1.5198863744735718","1.5198863744735718","1.5755425691604614","1.5755425691604614","1.5755425691604614","1.5699784755706787","1.5699784755706787","1.5699784755706787","1.7090895175933838","1.7090895175933838","1.7090895175933838"
"6220","1.4217963218688965","1.4217963218688965","1.4217963218688965","1.4657068252563477","1.4657068252563477","1.4657068252563477","1.4910335540771484","1.4910335540771484","1.4910335540771484","1.4767014980316162","1.4767014980316162","1.4767014980316162","1.5389528274536133","1.5389528274536133","1.5389528274536133","1.6828358173370361","1.6828358173370361","1.6828358173370361"
"6230","1.3568323850631714","1.3568323850631714","1.3568323850631714","1.483670949935913","1.483670949935913","1.483670949935913","1.4297664165496826","1.4297664165496826","1.4297664165496826","1.5683608055114746","1.5683608055114746","1.5683608055114746","1.605209469795227","1.605209469795227","1.605209469795227","1.5998952388763428","1.5998952388763428","1.5998952388763428"
"6240","1.3944690227508545","1.3944690227508545","1.3944690227508545","1.4495089054107666","1.4495089054107666","1.4495089054107666","1.5016214847564697","1.5016214847564697","1.5016214847564697","1.5181772708892822","1.5181772708892822","1.5181772708892822","1.5648213624954224","1.5648213624954224","1.5648213624954224","1.6125965118408203","1.6125965118408203","1.6125965118408203"
"6250","1.3868167400360107","1.3868167400360107","1.3868167400360107","1.3831300735473633","1.3831300735473633","1.3831300735473633","1.4808322191238403","1.4808322191238403","1.4808322191238403","1.4933574199676514","1.4933574199676514","1.4933574199676514","1.6088488101959229","1.6088488101959229","1.6088488101959229","1.6765544414520264","1.6765544414520264","1.6765544414520264"
"6260","1.4477596282958984","1.4477596282958984","1.4477596282958984","1.4708863496780396","1.4708863496780396","1.4708863496780396","1.5370888710021973","1.5370888710021973","1.5370888710021973","1.5047352313995361","1.5047352313995361","1.5047352313995361","1.558132290840149","1.558132290840149","1.558132290840149","1.6541385650634766","1.6541385650634766","1.6541385650634766"
"6270","1.4426671266555786","1.4426671266555786","1.4426671266555786","1.4578219652175903","1.4578219652175903","1.4578219652175903","1.4383310079574585","1.4383310079574585","1.4383310079574585","1.5458056926727295","1.5458056926727295","1.5458056926727295","1.5964010953903198","1.5964010953903198","1.5964010953903198","1.6676599979400635","1.6676599979400635","1.6676599979400635"
"6280","1.4120128154754639","1.4120128154754639","1.4120128154754639","1.5005135536193848","1.5005135536193848","1.5005135536193848","1.509501576423645","1.509501576423645","1.509501576423645","1.5151691436767578","1.5151691436767578","1.5151691436767578","1.5880334377288818","1.5880334377288818","1.5880334377288818","1.6407346725463867","1.6407346725463867","1.6407346725463867"
"6290","1.4175138473510742","1.4175138473510742","1.4175138473510742","1.437286376953125","1.437286376953125","1.437286376953125","1.4285966157913208","1.4285966157913208","1.4285966157913208","1.498659610748291","1.498659610748291","1.498659610748291","1.6051815748214722","1.6051815748214722","1.6051815748214722","1.7401790618896484","1.7401790618896484","1.7401790618896484"
"6300","1.3859679698944092","1.3859679698944092","1.3859679698944092","1.4096004962921143","1.4096004962921143","1.4096004962921143","1.4072651863098145","1.4072651863098145","1.4072651863098145","1.4944639205932617","1.4944639205932617","1.4944639205932617","1.6292510032653809","1.6292510032653809","1.6292510032653809","1.670204520225525","1.670204520225525","1.670204520225525"
"6310","1.4295507669448853","1.4295507669448853","1.4295507669448853","1.4489974975585938","1.4489974975585938","1.4489974975585938","1.5075292587280273","1.5075292587280273","1.5075292587280273","1.4520119428634644","1.4520119428634644","1.4520119428634644","1.6041455268859863","1.6041455268859863","1.6041455268859863","1.675081491470337","1.675081491470337","1.675081491470337"
"6320","1.4376572370529175","1.4376572370529175","1.4376572370529175","1.4149384498596191","1.4149384498596191","1.4149384498596191","1.4657022953033447","1.4657022953033447","1.4657022953033447","1.5057880878448486","1.5057880878448486","1.5057880878448486","1.5419847965240479","1.5419847965240479","1.5419847965240479","1.6873810291290283","1.6873810291290283","1.6873810291290283"
"6330","1.3888227939605713","1.3888227939605713","1.3888227939605713","1.431727409362793","1.431727409362793","1.431727409362793","1.4669570922851562","1.4669570922851562","1.4669570922851562","1.5042402744293213","1.5042402744293213","1.5042402744293213","1.580970048904419","1.580970048904419","1.580970048904419","1.7229974269866943","1.7229974269866943","1.7229974269866943"
"6340","1.3816750049591064","1.3816750049591064","1.3816750049591064","1.4155069589614868","1.4155069589614868","1.4155069589614868","1.5311026573181152","1.5311026573181152","1.5311026573181152","1.4958970546722412","1.4958970546722412","1.4958970546722412","1.6369664669036865","1.6369664669036865","1.6369664669036865","1.6466833353042603","1.6466833353042603","1.6466833353042603"
"6350","1.4172412157058716","1.4172412157058716","1.4172412157058716","1.4373915195465088","1.4373915195465088","1.4373915195465088","1.465160608291626","1.465160608291626","1.465160608291626","1.5047211647033691","1.5047211647033691","1.5047211647033691","1.56169593334198","1.56169593334198","1.56169593334198","1.6813547611236572","1.6813547611236572","1.6813547611236572"
"6360","1.4171240329742432","1.4171240329742432","1.4171240329742432","1.3906760215759277","1.3906760215759277","1.3906760215759277","1.4434680938720703","1.4434680938720703","1.4434680938720703","1.5224261283874512","1.5224261283874512","1.5224261283874512","1.6106688976287842","1.6106688976287842","1.6106688976287842","1.7162553071975708","1.7162553071975708","1.7162553071975708"
"6370","1.382053256034851","1.382053256034851","1.382053256034851","1.4547412395477295","1.4547412395477295","1.4547412395477295","1.506935954093933","1.506935954093933","1.506935954093933","1.5383281707763672","1.5383281707763672","1.5383281707763672","1.5392833948135376","1.5392833948135376","1.5392833948135376","1.6457509994506836","1.6457509994506836","1.6457509994506836"
"6380","1.4151393175125122","1.4151393175125122","1.4151393175125122","1.4560145139694214","1.4560145139694214","1.4560145139694214","1.4650959968566895","1.4650959968566895","1.4650959968566895","1.5361478328704834","1.5361478328704834","1.5361478328704834","1.5279487371444702","1.5279487371444702","1.5279487371444702","1.7025749683380127","1.7025749683380127","1.7025749683380127"
"6390","1.3625435829162598","1.3625435829162598","1.3625435829162598","1.4445912837982178","1.4445912837982178","1.4445912837982178","1.472679615020752","1.472679615020752","1.472679615020752","1.4900720119476318","1.4900720119476318","1.4900720119476318","1.5664745569229126","1.5664745569229126","1.5664745569229126","1.6947245597839355","1.6947245597839355","1.6947245597839355"
"6400","1.4182493686676025","1.4182493686676025","1.4182493686676025","1.466154932975769","1.466154932975769","1.466154932975769","1.4101669788360596","1.4101669788360596","1.4101669788360596","1.479528546333313","1.479528546333313","1.479528546333313","1.5795767307281494","1.5795767307281494","1.5795767307281494","1.709808349609375","1.709808349609375","1.709808349609375"
"6410","1.3829705715179443","1.3829705715179443","1.3829705715179443","1.4941617250442505","1.4941617250442505","1.4941617250442505","1.5105962753295898","1.5105962753295898","1.5105962753295898","1.495370864868164","1.495370864868164","1.495370864868164","1.535792350769043","1.535792350769043","1.535792350769043","1.6656105518341064","1.6656105518341064","1.6656105518341064"
"6420","1.3916435241699219","1.3916435241699219","1.3916435241699219","1.4137287139892578","1.4137287139892578","1.4137287139892578","1.4689912796020508","1.4689912796020508","1.4689912796020508","1.4470813274383545","1.4470813274383545","1.4470813274383545","1.600447177886963","1.600447177886963","1.600447177886963","1.6691973209381104","1.6691973209381104","1.6691973209381104"
"6430","1.3942618370056152","1.3942618370056152","1.3942618370056152","1.4579658508300781","1.4579658508300781","1.4579658508300781","1.4213647842407227","1.4213647842407227","1.4213647842407227","1.4631233215332031","1.4631233215332031","1.4631233215332031","1.5711135864257812","1.5711135864257812","1.5711135864257812","1.6402227878570557","1.6402227878570557","1.6402227878570557"
"6440","1.4054086208343506","1.4054086208343506","1.4054086208343506","1.4245333671569824","1.4245333671569824","1.4245333671569824","1.5084694623947144","1.5084694623947144","1.5084694623947144","1.5386923551559448","1.5386923551559448","1.5386923551559448","1.5854294300079346","1.5854294300079346","1.5854294300079346","1.6933000087738037","1.6933000087738037","1.6933000087738037"
"6450","1.4272069931030273","1.4272069931030273","1.4272069931030273","1.4664061069488525","1.4664061069488525","1.4664061069488525","1.4276436567306519","1.4276436567306519","1.4276436567306519","1.512972116470337","1.512972116470337","1.512972116470337","1.551758050918579","1.551758050918579","1.551758050918579","1.7230722904205322","1.7230722904205322","1.7230722904205322"
