"Step","baseline-ts-lr0.0003 - train/loss","baseline-ts-lr0.0003 - train/loss__MIN","baseline-ts-lr0.0003 - train/loss__MAX","baseline-ts-lr0.0003-wo_rmsnorm - train/loss","baseline-ts-lr0.0003-wo_rmsnorm - train/loss__MIN","baseline-ts-lr0.0003-wo_rmsnorm - train/loss__MAX"
"2440","1.805202841758728","1.805202841758728","1.805202841758728","1.9260766506195068","1.9260766506195068","1.9260766506195068"
"2450","1.8072543144226074","1.8072543144226074","1.8072543144226074","1.904703140258789","1.904703140258789","1.904703140258789"
"2460","1.8588318824768066","1.8588318824768066","1.8588318824768066","1.9866702556610107","1.9866702556610107","1.9866702556610107"
"2470","1.8637278079986572","1.8637278079986572","1.8637278079986572","1.9232527017593384","1.9232527017593384","1.9232527017593384"
"2480","1.9225623607635498","1.9225623607635498","1.9225623607635498","1.8864388465881348","1.8864388465881348","1.8864388465881348"
"2490","1.8559542894363403","1.8559542894363403","1.8559542894363403","1.868804693222046","1.868804693222046","1.868804693222046"
"2500","1.8451175689697266","1.8451175689697266","1.8451175689697266","1.9075188636779785","1.9075188636779785","1.9075188636779785"
"2510","1.7974966764450073","1.7974966764450073","1.7974966764450073","1.8671619892120361","1.8671619892120361","1.8671619892120361"
"2520","1.780268669128418","1.780268669128418","1.780268669128418","1.8735673427581787","1.8735673427581787","1.8735673427581787"
"2530","1.829228162765503","1.829228162765503","1.829228162765503","1.8656823635101318","1.8656823635101318","1.8656823635101318"
"2540","1.8966249227523804","1.8966249227523804","1.8966249227523804","1.9371534585952759","1.9371534585952759","1.9371534585952759"
"2550","1.8432183265686035","1.8432183265686035","1.8432183265686035","1.8228600025177002","1.8228600025177002","1.8228600025177002"
"2560","1.7886700630187988","1.7886700630187988","1.7886700630187988","1.8720121383666992","1.8720121383666992","1.8720121383666992"
"2570","1.86031973361969","1.86031973361969","1.86031973361969","1.8628132343292236","1.8628132343292236","1.8628132343292236"
"2580","1.8756349086761475","1.8756349086761475","1.8756349086761475","1.8828446865081787","1.8828446865081787","1.8828446865081787"
"2590","1.818921446800232","1.818921446800232","1.818921446800232","1.8981431722640991","1.8981431722640991","1.8981431722640991"
"2600","1.8379056453704834","1.8379056453704834","1.8379056453704834","1.8849337100982666","1.8849337100982666","1.8849337100982666"
"2610","1.7974207401275635","1.7974207401275635","1.7974207401275635","1.812327265739441","1.812327265739441","1.812327265739441"
"2620","1.814742088317871","1.814742088317871","1.814742088317871","1.94789457321167","1.94789457321167","1.94789457321167"
"2630","1.790712833404541","1.790712833404541","1.790712833404541","1.9134398698806763","1.9134398698806763","1.9134398698806763"
"2640","1.8511009216308594","1.8511009216308594","1.8511009216308594","1.903393030166626","1.903393030166626","1.903393030166626"
"2650","1.8815863132476807","1.8815863132476807","1.8815863132476807","1.8979437351226807","1.8979437351226807","1.8979437351226807"
"2660","1.8954386711120605","1.8954386711120605","1.8954386711120605","1.8860654830932617","1.8860654830932617","1.8860654830932617"
"2670","1.8556885719299316","1.8556885719299316","1.8556885719299316","1.858639121055603","1.858639121055603","1.858639121055603"
"2680","1.8187288045883179","1.8187288045883179","1.8187288045883179","1.876612901687622","1.876612901687622","1.876612901687622"
"2690","1.8138141632080078","1.8138141632080078","1.8138141632080078","1.8394312858581543","1.8394312858581543","1.8394312858581543"
"2700","1.712526798248291","1.712526798248291","1.712526798248291","1.846004605293274","1.846004605293274","1.846004605293274"
"2710","1.849264144897461","1.849264144897461","1.849264144897461","1.9104753732681274","1.9104753732681274","1.9104753732681274"
"2720","1.782639980316162","1.782639980316162","1.782639980316162","1.8644037246704102","1.8644037246704102","1.8644037246704102"
"2730","1.79390549659729","1.79390549659729","1.79390549659729","1.9070490598678589","1.9070490598678589","1.9070490598678589"
"2740","1.77180016040802","1.77180016040802","1.77180016040802","1.8887193202972412","1.8887193202972412","1.8887193202972412"
"2750","1.7742981910705566","1.7742981910705566","1.7742981910705566","1.8844257593154907","1.8844257593154907","1.8844257593154907"
"2760","1.7839938402175903","1.7839938402175903","1.7839938402175903","1.858748435974121","1.858748435974121","1.858748435974121"
"2770","1.853003740310669","1.853003740310669","1.853003740310669","1.8921735286712646","1.8921735286712646","1.8921735286712646"
"2780","1.7259752750396729","1.7259752750396729","1.7259752750396729","1.8779752254486084","1.8779752254486084","1.8779752254486084"
"2790","1.7564830780029297","1.7564830780029297","1.7564830780029297","1.867655634880066","1.867655634880066","1.867655634880066"
"2800","1.7696973085403442","1.7696973085403442","1.7696973085403442","1.955923080444336","1.955923080444336","1.955923080444336"
"2810","1.726468801498413","1.726468801498413","1.726468801498413","1.8691065311431885","1.8691065311431885","1.8691065311431885"
"2820","1.7184189558029175","1.7184189558029175","1.7184189558029175","1.897316575050354","1.897316575050354","1.897316575050354"
"2830","1.776655912399292","1.776655912399292","1.776655912399292","1.8818687200546265","1.8818687200546265","1.8818687200546265"
"2840","1.7626606225967407","1.7626606225967407","1.7626606225967407","1.857961654663086","1.857961654663086","1.857961654663086"
"2850","1.7856595516204834","1.7856595516204834","1.7856595516204834","1.8856208324432373","1.8856208324432373","1.8856208324432373"
"2860","1.758190631866455","1.758190631866455","1.758190631866455","1.8382576704025269","1.8382576704025269","1.8382576704025269"
"2870","1.8336068391799927","1.8336068391799927","1.8336068391799927","1.920525312423706","1.920525312423706","1.920525312423706"
"2880","1.7014210224151611","1.7014210224151611","1.7014210224151611","1.8986992835998535","1.8986992835998535","1.8986992835998535"
"2890","1.7525097131729126","1.7525097131729126","1.7525097131729126","1.8740968704223633","1.8740968704223633","1.8740968704223633"
"2900","1.7901439666748047","1.7901439666748047","1.7901439666748047","1.8508539199829102","1.8508539199829102","1.8508539199829102"
"2910","1.7889952659606934","1.7889952659606934","1.7889952659606934","1.8319003582000732","1.8319003582000732","1.8319003582000732"
"2920","1.8595190048217773","1.8595190048217773","1.8595190048217773","1.8590362071990967","1.8590362071990967","1.8590362071990967"
"2930","1.730107307434082","1.730107307434082","1.730107307434082","1.8721604347229004","1.8721604347229004","1.8721604347229004"
"2940","1.7575137615203857","1.7575137615203857","1.7575137615203857","1.8564400672912598","1.8564400672912598","1.8564400672912598"
"2950","1.7721973657608032","1.7721973657608032","1.7721973657608032","1.8245549201965332","1.8245549201965332","1.8245549201965332"
"2960","1.7870339155197144","1.7870339155197144","1.7870339155197144","1.81791353225708","1.81791353225708","1.81791353225708"
"2970","1.7887437343597412","1.7887437343597412","1.7887437343597412","1.8216811418533325","1.8216811418533325","1.8216811418533325"
"2980","1.7994871139526367","1.7994871139526367","1.7994871139526367","1.8824973106384277","1.8824973106384277","1.8824973106384277"
"2990","1.7523773908615112","1.7523773908615112","1.7523773908615112","1.8214569091796875","1.8214569091796875","1.8214569091796875"
"3000","1.7170708179473877","1.7170708179473877","1.7170708179473877","1.8642373085021973","1.8642373085021973","1.8642373085021973"
"3010","1.7650681734085083","1.7650681734085083","1.7650681734085083","1.835085153579712","1.835085153579712","1.835085153579712"
"3020","1.7433258295059204","1.7433258295059204","1.7433258295059204","1.8863800764083862","1.8863800764083862","1.8863800764083862"
"3030","1.7438631057739258","1.7438631057739258","1.7438631057739258","1.865218162536621","1.865218162536621","1.865218162536621"
"3040","1.7645779848098755","1.7645779848098755","1.7645779848098755","1.8452072143554688","1.8452072143554688","1.8452072143554688"
"3050","1.7899203300476074","1.7899203300476074","1.7899203300476074","1.763534665107727","1.763534665107727","1.763534665107727"
"3060","1.7809076309204102","1.7809076309204102","1.7809076309204102","1.82023024559021","1.82023024559021","1.82023024559021"
"3070","1.7418690919876099","1.7418690919876099","1.7418690919876099","1.8051795959472656","1.8051795959472656","1.8051795959472656"
"3080","1.7657999992370605","1.7657999992370605","1.7657999992370605","1.7920973300933838","1.7920973300933838","1.7920973300933838"
"3090","1.8050978183746338","1.8050978183746338","1.8050978183746338","1.8460586071014404","1.8460586071014404","1.8460586071014404"
"3100","1.742290735244751","1.742290735244751","1.742290735244751","1.8101320266723633","1.8101320266723633","1.8101320266723633"
"3110","1.7477831840515137","1.7477831840515137","1.7477831840515137","1.832742691040039","1.832742691040039","1.832742691040039"
"3120","1.701631784439087","1.701631784439087","1.701631784439087","1.8045390844345093","1.8045390844345093","1.8045390844345093"
"3130","1.8336944580078125","1.8336944580078125","1.8336944580078125","1.797886610031128","1.797886610031128","1.797886610031128"
"3140","1.7366087436676025","1.7366087436676025","1.7366087436676025","1.761419653892517","1.761419653892517","1.761419653892517"
"3150","1.7751774787902832","1.7751774787902832","1.7751774787902832","1.873241662979126","1.873241662979126","1.873241662979126"
"3160","1.7752652168273926","1.7752652168273926","1.7752652168273926","1.8479194641113281","1.8479194641113281","1.8479194641113281"
"3170","1.7888482809066772","1.7888482809066772","1.7888482809066772","1.8510189056396484","1.8510189056396484","1.8510189056396484"
"3180","1.7378487586975098","1.7378487586975098","1.7378487586975098","1.8720648288726807","1.8720648288726807","1.8720648288726807"
"3190","1.7412257194519043","1.7412257194519043","1.7412257194519043","1.8561248779296875","1.8561248779296875","1.8561248779296875"
"3200","1.7713598012924194","1.7713598012924194","1.7713598012924194","1.7758452892303467","1.7758452892303467","1.7758452892303467"
"3210","1.7138950824737549","1.7138950824737549","1.7138950824737549","1.7786993980407715","1.7786993980407715","1.7786993980407715"
"3220","1.7078328132629395","1.7078328132629395","1.7078328132629395","1.8038749694824219","1.8038749694824219","1.8038749694824219"
"3230","1.758902907371521","1.758902907371521","1.758902907371521","1.7820208072662354","1.7820208072662354","1.7820208072662354"
"3240","1.7372405529022217","1.7372405529022217","1.7372405529022217","1.8119897842407227","1.8119897842407227","1.8119897842407227"
"3250","1.691650629043579","1.691650629043579","1.691650629043579","1.90262770652771","1.90262770652771","1.90262770652771"
"3260","1.725097894668579","1.725097894668579","1.725097894668579","1.8798799514770508","1.8798799514770508","1.8798799514770508"
"3270","1.7790426015853882","1.7790426015853882","1.7790426015853882","1.834862470626831","1.834862470626831","1.834862470626831"
"3280","1.7806671857833862","1.7806671857833862","1.7806671857833862","1.8130292892456055","1.8130292892456055","1.8130292892456055"
"3290","1.6968003511428833","1.6968003511428833","1.6968003511428833","1.8431819677352905","1.8431819677352905","1.8431819677352905"
"3300","1.7708768844604492","1.7708768844604492","1.7708768844604492","1.8549082279205322","1.8549082279205322","1.8549082279205322"
"3310","1.726672887802124","1.726672887802124","1.726672887802124","1.7901674509048462","1.7901674509048462","1.7901674509048462"
"3320","1.771395206451416","1.771395206451416","1.771395206451416","1.7840867042541504","1.7840867042541504","1.7840867042541504"
"3330","1.732173204421997","1.732173204421997","1.732173204421997","1.7838804721832275","1.7838804721832275","1.7838804721832275"
"3340","1.7373945713043213","1.7373945713043213","1.7373945713043213","1.755091667175293","1.755091667175293","1.755091667175293"
"3350","1.712837815284729","1.712837815284729","1.712837815284729","1.7717268466949463","1.7717268466949463","1.7717268466949463"
"3360","1.726576328277588","1.726576328277588","1.726576328277588","1.8507617712020874","1.8507617712020874","1.8507617712020874"
"3370","1.7388571500778198","1.7388571500778198","1.7388571500778198","1.7874408960342407","1.7874408960342407","1.7874408960342407"
"3380","1.7004395723342896","1.7004395723342896","1.7004395723342896","1.7830665111541748","1.7830665111541748","1.7830665111541748"
"3390","1.715174674987793","1.715174674987793","1.715174674987793","1.8330966234207153","1.8330966234207153","1.8330966234207153"
"3400","1.7516343593597412","1.7516343593597412","1.7516343593597412","1.7996211051940918","1.7996211051940918","1.7996211051940918"
"3410","1.7457871437072754","1.7457871437072754","1.7457871437072754","1.769679069519043","1.769679069519043","1.769679069519043"
"3420","1.7533961534500122","1.7533961534500122","1.7533961534500122","1.7503459453582764","1.7503459453582764","1.7503459453582764"
"3430","1.7011573314666748","1.7011573314666748","1.7011573314666748","1.801875352859497","1.801875352859497","1.801875352859497"
"3440","1.7365106344223022","1.7365106344223022","1.7365106344223022","1.8586386442184448","1.8586386442184448","1.8586386442184448"
"3450","1.6998984813690186","1.6998984813690186","1.6998984813690186","1.871084451675415","1.871084451675415","1.871084451675415"
"3460","1.759533405303955","1.759533405303955","1.759533405303955","1.7694809436798096","1.7694809436798096","1.7694809436798096"
"3470","1.7515430450439453","1.7515430450439453","1.7515430450439453","1.7865691184997559","1.7865691184997559","1.7865691184997559"
"3480","1.6865544319152832","1.6865544319152832","1.6865544319152832","1.798187494277954","1.798187494277954","1.798187494277954"
"3490","1.6708784103393555","1.6708784103393555","1.6708784103393555","1.8108892440795898","1.8108892440795898","1.8108892440795898"
"3500","1.7446954250335693","1.7446954250335693","1.7446954250335693","1.7963966131210327","1.7963966131210327","1.7963966131210327"
"3510","1.7087678909301758","1.7087678909301758","1.7087678909301758","1.7980605363845825","1.7980605363845825","1.7980605363845825"
"3520","1.716221809387207","1.716221809387207","1.716221809387207","1.7831690311431885","1.7831690311431885","1.7831690311431885"
"3530","1.8049354553222656","1.8049354553222656","1.8049354553222656","1.8317697048187256","1.8317697048187256","1.8317697048187256"
"3540","1.7377040386199951","1.7377040386199951","1.7377040386199951","1.8332422971725464","1.8332422971725464","1.8332422971725464"
"3550","1.7463423013687134","1.7463423013687134","1.7463423013687134","1.783947467803955","1.783947467803955","1.783947467803955"
"3560","1.7512147426605225","1.7512147426605225","1.7512147426605225","1.7765302658081055","1.7765302658081055","1.7765302658081055"
"3570","1.7503266334533691","1.7503266334533691","1.7503266334533691","1.8187246322631836","1.8187246322631836","1.8187246322631836"
"3580","1.6876521110534668","1.6876521110534668","1.6876521110534668","1.8085978031158447","1.8085978031158447","1.8085978031158447"
"3590","1.721659779548645","1.721659779548645","1.721659779548645","1.7326817512512207","1.7326817512512207","1.7326817512512207"
"3600","1.7272276878356934","1.7272276878356934","1.7272276878356934","1.8019752502441406","1.8019752502441406","1.8019752502441406"
"3610","1.6912157535552979","1.6912157535552979","1.6912157535552979","1.7939945459365845","1.7939945459365845","1.7939945459365845"
"3620","1.6771538257598877","1.6771538257598877","1.6771538257598877","1.7884615659713745","1.7884615659713745","1.7884615659713745"
"3630","1.7742729187011719","1.7742729187011719","1.7742729187011719","1.7939670085906982","1.7939670085906982","1.7939670085906982"
"3640","1.6784203052520752","1.6784203052520752","1.6784203052520752","1.7644461393356323","1.7644461393356323","1.7644461393356323"
"3650","1.7175121307373047","1.7175121307373047","1.7175121307373047","1.7532273530960083","1.7532273530960083","1.7532273530960083"
"3660","1.7303926944732666","1.7303926944732666","1.7303926944732666","1.807282567024231","1.807282567024231","1.807282567024231"
"3670","1.685920238494873","1.685920238494873","1.685920238494873","1.7676504850387573","1.7676504850387573","1.7676504850387573"
"3680","1.7267578840255737","1.7267578840255737","1.7267578840255737","1.7359633445739746","1.7359633445739746","1.7359633445739746"
"3690","1.719510555267334","1.719510555267334","1.719510555267334","1.7999238967895508","1.7999238967895508","1.7999238967895508"
"3700","1.6977567672729492","1.6977567672729492","1.6977567672729492","1.8273780345916748","1.8273780345916748","1.8273780345916748"
"3710","1.7392356395721436","1.7392356395721436","1.7392356395721436","1.735140085220337","1.735140085220337","1.735140085220337"
"3720","1.7240264415740967","1.7240264415740967","1.7240264415740967","1.7451229095458984","1.7451229095458984","1.7451229095458984"
"3730","1.6784157752990723","1.6784157752990723","1.6784157752990723","1.7486600875854492","1.7486600875854492","1.7486600875854492"
"3740","1.7248365879058838","1.7248365879058838","1.7248365879058838","1.7224273681640625","1.7224273681640625","1.7224273681640625"
"3750","1.7379933595657349","1.7379933595657349","1.7379933595657349","1.7964543104171753","1.7964543104171753","1.7964543104171753"
"3760","1.6755315065383911","1.6755315065383911","1.6755315065383911","1.7896223068237305","1.7896223068237305","1.7896223068237305"
"3770","1.7708479166030884","1.7708479166030884","1.7708479166030884","1.7948307991027832","1.7948307991027832","1.7948307991027832"
"3780","1.6642180681228638","1.6642180681228638","1.6642180681228638","1.754300832748413","1.754300832748413","1.754300832748413"
"3790","1.6655755043029785","1.6655755043029785","1.6655755043029785","1.7764679193496704","1.7764679193496704","1.7764679193496704"
"3800","1.729857325553894","1.729857325553894","1.729857325553894","1.719423532485962","1.719423532485962","1.719423532485962"
"3810","1.6765739917755127","1.6765739917755127","1.6765739917755127","1.7913024425506592","1.7913024425506592","1.7913024425506592"
"3820","1.716437816619873","1.716437816619873","1.716437816619873","1.7198867797851562","1.7198867797851562","1.7198867797851562"
"3830","1.7298145294189453","1.7298145294189453","1.7298145294189453","1.732912540435791","1.732912540435791","1.732912540435791"
"3840","1.6749746799468994","1.6749746799468994","1.6749746799468994","1.7794132232666016","1.7794132232666016","1.7794132232666016"
"3850","1.657474398612976","1.657474398612976","1.657474398612976","1.7336797714233398","1.7336797714233398","1.7336797714233398"
"3860","1.6991575956344604","1.6991575956344604","1.6991575956344604","1.7785009145736694","1.7785009145736694","1.7785009145736694"
"3870","1.6605923175811768","1.6605923175811768","1.6605923175811768","1.7217077016830444","1.7217077016830444","1.7217077016830444"
"3880","1.6889903545379639","1.6889903545379639","1.6889903545379639","1.7825777530670166","1.7825777530670166","1.7825777530670166"
"3890","1.6774892807006836","1.6774892807006836","1.6774892807006836","1.6902590990066528","1.6902590990066528","1.6902590990066528"
"3900","1.7485020160675049","1.7485020160675049","1.7485020160675049","1.7657793760299683","1.7657793760299683","1.7657793760299683"
"3910","1.686215877532959","1.686215877532959","1.686215877532959","1.7943058013916016","1.7943058013916016","1.7943058013916016"
"3920","1.764046549797058","1.764046549797058","1.764046549797058","1.8196015357971191","1.8196015357971191","1.8196015357971191"
"3930","1.6454275846481323","1.6454275846481323","1.6454275846481323","1.7995655536651611","1.7995655536651611","1.7995655536651611"
"3940","1.6735897064208984","1.6735897064208984","1.6735897064208984","1.8152085542678833","1.8152085542678833","1.8152085542678833"
"3950","1.6610051393508911","1.6610051393508911","1.6610051393508911","1.747790813446045","1.747790813446045","1.747790813446045"
"3960","1.690547227859497","1.690547227859497","1.690547227859497","1.744654655456543","1.744654655456543","1.744654655456543"
"3970","1.6500928401947021","1.6500928401947021","1.6500928401947021","1.764453411102295","1.764453411102295","1.764453411102295"
"3980","1.6721549034118652","1.6721549034118652","1.6721549034118652","1.7962977886199951","1.7962977886199951","1.7962977886199951"
"3990","1.6404061317443848","1.6404061317443848","1.6404061317443848","1.777516484260559","1.777516484260559","1.777516484260559"
"4000","1.6713993549346924","1.6713993549346924","1.6713993549346924","1.760236382484436","1.760236382484436","1.760236382484436"
"4010","1.6280314922332764","1.6280314922332764","1.6280314922332764","1.6973884105682373","1.6973884105682373","1.6973884105682373"
"4020","1.698294758796692","1.698294758796692","1.698294758796692","1.7306365966796875","1.7306365966796875","1.7306365966796875"
"4030","1.6884427070617676","1.6884427070617676","1.6884427070617676","1.7738494873046875","1.7738494873046875","1.7738494873046875"
"4040","1.6982595920562744","1.6982595920562744","1.6982595920562744","1.8045378923416138","1.8045378923416138","1.8045378923416138"
"4050","1.7075653076171875","1.7075653076171875","1.7075653076171875","1.7538917064666748","1.7538917064666748","1.7538917064666748"
"4060","1.6871156692504883","1.6871156692504883","1.6871156692504883","1.78993821144104","1.78993821144104","1.78993821144104"
"4070","1.6666719913482666","1.6666719913482666","1.6666719913482666","1.792668342590332","1.792668342590332","1.792668342590332"
"4080","1.695128083229065","1.695128083229065","1.695128083229065","1.7056760787963867","1.7056760787963867","1.7056760787963867"
"4090","1.6480658054351807","1.6480658054351807","1.6480658054351807","1.7185360193252563","1.7185360193252563","1.7185360193252563"
"4100","1.6912903785705566","1.6912903785705566","1.6912903785705566","1.7373071908950806","1.7373071908950806","1.7373071908950806"
"4110","1.6576087474822998","1.6576087474822998","1.6576087474822998","1.691100001335144","1.691100001335144","1.691100001335144"
"4120","1.6801742315292358","1.6801742315292358","1.6801742315292358","1.721008539199829","1.721008539199829","1.721008539199829"
"4130","1.7104065418243408","1.7104065418243408","1.7104065418243408","1.771829605102539","1.771829605102539","1.771829605102539"
"4140","1.6632184982299805","1.6632184982299805","1.6632184982299805","1.7474371194839478","1.7474371194839478","1.7474371194839478"
"4150","1.676985502243042","1.676985502243042","1.676985502243042","1.711680293083191","1.711680293083191","1.711680293083191"
"4160","1.653418779373169","1.653418779373169","1.653418779373169","1.7042131423950195","1.7042131423950195","1.7042131423950195"
"4170","1.660606861114502","1.660606861114502","1.660606861114502","1.73244309425354","1.73244309425354","1.73244309425354"
"4180","1.6818325519561768","1.6818325519561768","1.6818325519561768","1.7502487897872925","1.7502487897872925","1.7502487897872925"
"4190","1.6847772598266602","1.6847772598266602","1.6847772598266602","1.7225755453109741","1.7225755453109741","1.7225755453109741"
"4200","1.68401038646698","1.68401038646698","1.68401038646698","1.7250202894210815","1.7250202894210815","1.7250202894210815"
"4210","1.6636266708374023","1.6636266708374023","1.6636266708374023","1.7121083736419678","1.7121083736419678","1.7121083736419678"
"4220","1.656938910484314","1.656938910484314","1.656938910484314","1.7203952074050903","1.7203952074050903","1.7203952074050903"
"4230","1.7306537628173828","1.7306537628173828","1.7306537628173828","1.7487777471542358","1.7487777471542358","1.7487777471542358"
"4240","1.6841480731964111","1.6841480731964111","1.6841480731964111","1.748075246810913","1.748075246810913","1.748075246810913"
"4250","1.6530425548553467","1.6530425548553467","1.6530425548553467","1.697055459022522","1.697055459022522","1.697055459022522"
"4260","1.637559413909912","1.637559413909912","1.637559413909912","1.7977793216705322","1.7977793216705322","1.7977793216705322"
"4270","1.665534496307373","1.665534496307373","1.665534496307373","1.6125774383544922","1.6125774383544922","1.6125774383544922"
"4280","1.6619871854782104","1.6619871854782104","1.6619871854782104","1.7460514307022095","1.7460514307022095","1.7460514307022095"
"4290","1.690148949623108","1.690148949623108","1.690148949623108","1.738123893737793","1.738123893737793","1.738123893737793"
"4300","1.702049970626831","1.702049970626831","1.702049970626831","1.7772080898284912","1.7772080898284912","1.7772080898284912"
"4310","1.682084083557129","1.682084083557129","1.682084083557129","1.7191617488861084","1.7191617488861084","1.7191617488861084"
"4320","1.627803921699524","1.627803921699524","1.627803921699524","1.7385036945343018","1.7385036945343018","1.7385036945343018"
"4330","1.7144482135772705","1.7144482135772705","1.7144482135772705","1.7538779973983765","1.7538779973983765","1.7538779973983765"
"4340","1.6026544570922852","1.6026544570922852","1.6026544570922852","1.7141852378845215","1.7141852378845215","1.7141852378845215"
"4350","1.6470615863800049","1.6470615863800049","1.6470615863800049","1.6967105865478516","1.6967105865478516","1.6967105865478516"
"4360","1.7049248218536377","1.7049248218536377","1.7049248218536377","1.6672627925872803","1.6672627925872803","1.6672627925872803"
"4370","1.6254241466522217","1.6254241466522217","1.6254241466522217","1.7039008140563965","1.7039008140563965","1.7039008140563965"
"4380","1.6232717037200928","1.6232717037200928","1.6232717037200928","1.707465410232544","1.707465410232544","1.707465410232544"
"4390","1.6654095649719238","1.6654095649719238","1.6654095649719238","1.6802222728729248","1.6802222728729248","1.6802222728729248"
"4400","1.6481590270996094","1.6481590270996094","1.6481590270996094","1.702609896659851","1.702609896659851","1.702609896659851"
"4410","1.5793280601501465","1.5793280601501465","1.5793280601501465","1.7335853576660156","1.7335853576660156","1.7335853576660156"
"4420","1.6472684144973755","1.6472684144973755","1.6472684144973755","1.7260959148406982","1.7260959148406982","1.7260959148406982"
"4430","1.6847566366195679","1.6847566366195679","1.6847566366195679","1.7143681049346924","1.7143681049346924","1.7143681049346924"
"4440","1.6140661239624023","1.6140661239624023","1.6140661239624023","1.7000380754470825","1.7000380754470825","1.7000380754470825"
"4450","1.6544735431671143","1.6544735431671143","1.6544735431671143","1.7610595226287842","1.7610595226287842","1.7610595226287842"
"4460","1.6443026065826416","1.6443026065826416","1.6443026065826416","1.705025553703308","1.705025553703308","1.705025553703308"
"4470","1.6362230777740479","1.6362230777740479","1.6362230777740479","1.7121057510375977","1.7121057510375977","1.7121057510375977"
"4480","1.65641450881958","1.65641450881958","1.65641450881958","1.708854079246521","1.708854079246521","1.708854079246521"
"4490","1.6435956954956055","1.6435956954956055","1.6435956954956055","1.7376995086669922","1.7376995086669922","1.7376995086669922"
"4500","1.6477670669555664","1.6477670669555664","1.6477670669555664","1.7161517143249512","1.7161517143249512","1.7161517143249512"
"4510","1.6412742137908936","1.6412742137908936","1.6412742137908936","1.6732983589172363","1.6732983589172363","1.6732983589172363"
"4520","1.6662442684173584","1.6662442684173584","1.6662442684173584","1.7678601741790771","1.7678601741790771","1.7678601741790771"
"4530","1.6223256587982178","1.6223256587982178","1.6223256587982178","1.6932592391967773","1.6932592391967773","1.6932592391967773"
"4540","1.6115003824234009","1.6115003824234009","1.6115003824234009","1.7151439189910889","1.7151439189910889","1.7151439189910889"
"4550","1.6227610111236572","1.6227610111236572","1.6227610111236572","1.7034051418304443","1.7034051418304443","1.7034051418304443"
"4560","1.5863745212554932","1.5863745212554932","1.5863745212554932","1.6940793991088867","1.6940793991088867","1.6940793991088867"
"4570","1.6402173042297363","1.6402173042297363","1.6402173042297363","1.7237114906311035","1.7237114906311035","1.7237114906311035"
"4580","1.7000305652618408","1.7000305652618408","1.7000305652618408","1.6699647903442383","1.6699647903442383","1.6699647903442383"
"4590","1.6645739078521729","1.6645739078521729","1.6645739078521729","1.7145695686340332","1.7145695686340332","1.7145695686340332"
"4600","1.6579134464263916","1.6579134464263916","1.6579134464263916","1.6675764322280884","1.6675764322280884","1.6675764322280884"
"4610","1.6589152812957764","1.6589152812957764","1.6589152812957764","1.7217121124267578","1.7217121124267578","1.7217121124267578"
"4620","1.6870089769363403","1.6870089769363403","1.6870089769363403","1.6694221496582031","1.6694221496582031","1.6694221496582031"
"4630","1.6823362112045288","1.6823362112045288","1.6823362112045288","1.6855357885360718","1.6855357885360718","1.6855357885360718"
"4640","1.684821367263794","1.684821367263794","1.684821367263794","1.7223966121673584","1.7223966121673584","1.7223966121673584"
"4650","1.6524776220321655","1.6524776220321655","1.6524776220321655","1.700663685798645","1.700663685798645","1.700663685798645"
"4660","1.6288775205612183","1.6288775205612183","1.6288775205612183","1.6807949542999268","1.6807949542999268","1.6807949542999268"
"4670","1.6526250839233398","1.6526250839233398","1.6526250839233398","1.6616673469543457","1.6616673469543457","1.6616673469543457"
"4680","1.6295344829559326","1.6295344829559326","1.6295344829559326","1.7310717105865479","1.7310717105865479","1.7310717105865479"
"4690","1.668910264968872","1.668910264968872","1.668910264968872","1.6750999689102173","1.6750999689102173","1.6750999689102173"
"4700","1.631761074066162","1.631761074066162","1.631761074066162","1.7439448833465576","1.7439448833465576","1.7439448833465576"
"4710","1.639939785003662","1.639939785003662","1.639939785003662","1.7240955829620361","1.7240955829620361","1.7240955829620361"
"4720","1.6690324544906616","1.6690324544906616","1.6690324544906616","1.7192710638046265","1.7192710638046265","1.7192710638046265"
"4730","1.604454755783081","1.604454755783081","1.604454755783081","1.7064969539642334","1.7064969539642334","1.7064969539642334"
"4740","1.6285099983215332","1.6285099983215332","1.6285099983215332","1.6575560569763184","1.6575560569763184","1.6575560569763184"
"4750","1.6486456394195557","1.6486456394195557","1.6486456394195557","1.6302560567855835","1.6302560567855835","1.6302560567855835"
"4760","1.691014051437378","1.691014051437378","1.691014051437378","1.6172012090682983","1.6172012090682983","1.6172012090682983"
"4770","1.5605441331863403","1.5605441331863403","1.5605441331863403","1.733580231666565","1.733580231666565","1.733580231666565"
"4780","1.694746732711792","1.694746732711792","1.694746732711792","1.6803436279296875","1.6803436279296875","1.6803436279296875"
"4790","1.6919372081756592","1.6919372081756592","1.6919372081756592","1.6406700611114502","1.6406700611114502","1.6406700611114502"
"4800","1.5984678268432617","1.5984678268432617","1.5984678268432617","1.6932337284088135","1.6932337284088135","1.6932337284088135"
"4810","1.6188056468963623","1.6188056468963623","1.6188056468963623","1.684809923171997","1.684809923171997","1.684809923171997"
"4820","1.6803785562515259","1.6803785562515259","1.6803785562515259","1.738828420639038","1.738828420639038","1.738828420639038"
"4830","1.5733871459960938","1.5733871459960938","1.5733871459960938","1.7303283214569092","1.7303283214569092","1.7303283214569092"
