"Step","baseline-ts - train/loss","baseline-ts - train/loss__MIN","baseline-ts - train/loss__MAX","baseline-ts-wo_rmsnorm - train/loss","baseline-ts-wo_rmsnorm - train/loss__MIN","baseline-ts-wo_rmsnorm - train/loss__MAX"
"5450","1.4419915676116943","1.4419915676116943","1.4419915676116943","5598.98681640625","5598.98681640625","5598.98681640625"
"5460","1.4485234022140503","1.4485234022140503","1.4485234022140503","429.50836181640625","429.50836181640625","429.50836181640625"
"5470","1.4719512462615967","1.4719512462615967","1.4719512462615967","1771.399169921875","1771.399169921875","1771.399169921875"
"5480","1.4648706912994385","1.4648706912994385","1.4648706912994385","4261.94140625","4261.94140625","4261.94140625"
"5490","1.418182134628296","1.418182134628296","1.418182134628296","3990.45166015625","3990.45166015625","3990.45166015625"
"5500","1.4810253381729126","1.4810253381729126","1.4810253381729126","274.655517578125","274.655517578125","274.655517578125"
"5510","1.4799567461013794","1.4799567461013794","1.4799567461013794","40848192","40848192","40848192"
"5520","1.4721758365631104","1.4721758365631104","1.4721758365631104","2449.31787109375","2449.31787109375","2449.31787109375"
"5530","1.4217712879180908","1.4217712879180908","1.4217712879180908","982.939208984375","982.939208984375","982.939208984375"
"5540","1.439805507659912","1.439805507659912","1.439805507659912","25423.515625","25423.515625","25423.515625"
"5550","1.4503798484802246","1.4503798484802246","1.4503798484802246","1217.61328125","1217.61328125","1217.61328125"
"5560","1.4268525838851929","1.4268525838851929","1.4268525838851929","342.3077697753906","342.3077697753906","342.3077697753906"
"5570","1.4313712120056152","1.4313712120056152","1.4313712120056152","1859.829345703125","1859.829345703125","1859.829345703125"
"5580","1.426230549812317","1.426230549812317","1.426230549812317","144093.59375","144093.59375","144093.59375"
"5590","1.4433577060699463","1.4433577060699463","1.4433577060699463","4216.611328125","4216.611328125","4216.611328125"
"5600","1.3971211910247803","1.3971211910247803","1.3971211910247803","7340179","7340179","7340179"
"5610","1.4367496967315674","1.4367496967315674","1.4367496967315674","13596.939453125","13596.939453125","13596.939453125"
"5620","1.423406958580017","1.423406958580017","1.423406958580017","2414.080078125","2414.080078125","2414.080078125"
"5630","1.4351141452789307","1.4351141452789307","1.4351141452789307","113450.8828125","113450.8828125","113450.8828125"
"5640","1.4135310649871826","1.4135310649871826","1.4135310649871826","4489.26513671875","4489.26513671875","4489.26513671875"
"5650","1.4093239307403564","1.4093239307403564","1.4093239307403564","490.87860107421875","490.87860107421875","490.87860107421875"
"5660","1.4557812213897705","1.4557812213897705","1.4557812213897705","22153.978515625","22153.978515625","22153.978515625"
"5670","1.4285718202590942","1.4285718202590942","1.4285718202590942","923.5701904296875","923.5701904296875","923.5701904296875"
"5680","1.4100275039672852","1.4100275039672852","1.4100275039672852","280.9460754394531","280.9460754394531","280.9460754394531"
"5690","1.4219868183135986","1.4219868183135986","1.4219868183135986","790938.125","790938.125","790938.125"
"5700","1.4107091426849365","1.4107091426849365","1.4107091426849365","101.44905853271484","101.44905853271484","101.44905853271484"
"5710","1.4524815082550049","1.4524815082550049","1.4524815082550049","12145.5419921875","12145.5419921875","12145.5419921875"
"5720","1.4313383102416992","1.4313383102416992","1.4313383102416992","458.39739990234375","458.39739990234375","458.39739990234375"
"5730","1.451261043548584","1.451261043548584","1.451261043548584","1040.09765625","1040.09765625","1040.09765625"
"5740","1.4381506443023682","1.4381506443023682","1.4381506443023682","48978.84765625","48978.84765625","48978.84765625"
"5750","1.3637280464172363","1.3637280464172363","1.3637280464172363","669.9396362304688","669.9396362304688","669.9396362304688"
"5760","1.4250086545944214","1.4250086545944214","1.4250086545944214","850.9727783203125","850.9727783203125","850.9727783203125"
"5770","1.4266839027404785","1.4266839027404785","1.4266839027404785","62751.7265625","62751.7265625","62751.7265625"
"5780","1.4758858680725098","1.4758858680725098","1.4758858680725098","6321.2265625","6321.2265625","6321.2265625"
"5790","1.4569295644760132","1.4569295644760132","1.4569295644760132","1852.066650390625","1852.066650390625","1852.066650390625"
"5800","1.4105818271636963","1.4105818271636963","1.4105818271636963","581264.625","581264.625","581264.625"
"5810","1.398188591003418","1.398188591003418","1.398188591003418","34729.625","34729.625","34729.625"
"5820","1.4267852306365967","1.4267852306365967","1.4267852306365967","1587712.5","1587712.5","1587712.5"
"5830","1.4181020259857178","1.4181020259857178","1.4181020259857178","248.25448608398438","248.25448608398438","248.25448608398438"
"5840","1.4197795391082764","1.4197795391082764","1.4197795391082764","254.2626190185547","254.2626190185547","254.2626190185547"
"5850","1.3863445520401","1.3863445520401","1.3863445520401","249.74925231933594","249.74925231933594","249.74925231933594"
"5860","1.440037488937378","1.440037488937378","1.440037488937378","228.74307250976562","228.74307250976562","228.74307250976562"
"5870","1.471442461013794","1.471442461013794","1.471442461013794","2047.575439453125","2047.575439453125","2047.575439453125"
"5880","1.4749540090560913","1.4749540090560913","1.4749540090560913","211.01971435546875","211.01971435546875","211.01971435546875"
"5890","1.4446616172790527","1.4446616172790527","1.4446616172790527","113974.46875","113974.46875","113974.46875"
"5900","1.3942099809646606","1.3942099809646606","1.3942099809646606","149609.53125","149609.53125","149609.53125"
"5910","1.4056713581085205","1.4056713581085205","1.4056713581085205","225.56515502929688","225.56515502929688","225.56515502929688"
"5920","1.409372329711914","1.409372329711914","1.409372329711914","293.28857421875","293.28857421875","293.28857421875"
"5930","1.3794846534729004","1.3794846534729004","1.3794846534729004","146.4815673828125","146.4815673828125","146.4815673828125"
"5940","1.426072597503662","1.426072597503662","1.426072597503662","104.12138366699219","104.12138366699219","104.12138366699219"
"5950","1.4329322576522827","1.4329322576522827","1.4329322576522827","76.38782501220703","76.38782501220703","76.38782501220703"
"5960","1.4282697439193726","1.4282697439193726","1.4282697439193726","1842.1483154296875","1842.1483154296875","1842.1483154296875"
"5970","1.4188017845153809","1.4188017845153809","1.4188017845153809","775.7252197265625","775.7252197265625","775.7252197265625"
"5980","1.4186290502548218","1.4186290502548218","1.4186290502548218","131.72222900390625","131.72222900390625","131.72222900390625"
"5990","1.4250924587249756","1.4250924587249756","1.4250924587249756","407.65594482421875","407.65594482421875","407.65594482421875"
"6000","1.427109718322754","1.427109718322754","1.427109718322754","2509.203125","2509.203125","2509.203125"
"6010","1.382501244544983","1.382501244544983","1.382501244544983","135.86227416992188","135.86227416992188","135.86227416992188"
"6020","1.4457945823669434","1.4457945823669434","1.4457945823669434","141.67373657226562","141.67373657226562","141.67373657226562"
"6030","1.3876780271530151","1.3876780271530151","1.3876780271530151","2549.8369140625","2549.8369140625","2549.8369140625"
"6040","1.3768525123596191","1.3768525123596191","1.3768525123596191","167.51162719726562","167.51162719726562","167.51162719726562"
"6050","1.4132312536239624","1.4132312536239624","1.4132312536239624","173555.40625","173555.40625","173555.40625"
"6060","1.4181606769561768","1.4181606769561768","1.4181606769561768","8596.6474609375","8596.6474609375","8596.6474609375"
"6070","1.386767029762268","1.386767029762268","1.386767029762268","191.350830078125","191.350830078125","191.350830078125"
"6080","1.3960325717926025","1.3960325717926025","1.3960325717926025","3125.0703125","3125.0703125","3125.0703125"
"6090","1.4342036247253418","1.4342036247253418","1.4342036247253418","125.79183959960938","125.79183959960938","125.79183959960938"
"6100","1.3988432884216309","1.3988432884216309","1.3988432884216309","106.34031677246094","106.34031677246094","106.34031677246094"
"6110","1.3964778184890747","1.3964778184890747","1.3964778184890747","71.2491683959961","71.2491683959961","71.2491683959961"
"6120","1.417309284210205","1.417309284210205","1.417309284210205","202.1646728515625","202.1646728515625","202.1646728515625"
"6130","1.4132945537567139","1.4132945537567139","1.4132945537567139","189.8968505859375","189.8968505859375","189.8968505859375"
"6140","1.3892524242401123","1.3892524242401123","1.3892524242401123","79.28446960449219","79.28446960449219","79.28446960449219"
"6150","1.4440265893936157","1.4440265893936157","1.4440265893936157","558.482177734375","558.482177734375","558.482177734375"
"6160","1.4040281772613525","1.4040281772613525","1.4040281772613525","103.8901596069336","103.8901596069336","103.8901596069336"
"6170","1.4660738706588745","1.4660738706588745","1.4660738706588745","6444.2685546875","6444.2685546875","6444.2685546875"
"6180","1.3891412019729614","1.3891412019729614","1.3891412019729614","124.03063201904297","124.03063201904297","124.03063201904297"
"6190","1.4288246631622314","1.4288246631622314","1.4288246631622314","5307.8330078125","5307.8330078125","5307.8330078125"
"6200","1.4076216220855713","1.4076216220855713","1.4076216220855713","4612.13916015625","4612.13916015625","4612.13916015625"
"6210","1.4557535648345947","1.4557535648345947","1.4557535648345947","50.648826599121094","50.648826599121094","50.648826599121094"
"6220","1.4217963218688965","1.4217963218688965","1.4217963218688965","4159.43310546875","4159.43310546875","4159.43310546875"
"6230","1.3568323850631714","1.3568323850631714","1.3568323850631714","41.277801513671875","41.277801513671875","41.277801513671875"
"6240","1.3944690227508545","1.3944690227508545","1.3944690227508545","87.32101440429688","87.32101440429688","87.32101440429688"
"6250","1.3868167400360107","1.3868167400360107","1.3868167400360107","301054.5625","301054.5625","301054.5625"
"6260","1.4477596282958984","1.4477596282958984","1.4477596282958984","163.82769775390625","163.82769775390625","163.82769775390625"
"6270","1.4426671266555786","1.4426671266555786","1.4426671266555786","74.15438842773438","74.15438842773438","74.15438842773438"
"6280","1.4120128154754639","1.4120128154754639","1.4120128154754639","118.07305908203125","118.07305908203125","118.07305908203125"
"6290","1.4175138473510742","1.4175138473510742","1.4175138473510742","50.7008056640625","50.7008056640625","50.7008056640625"
"6300","1.3859679698944092","1.3859679698944092","1.3859679698944092","36.31984329223633","36.31984329223633","36.31984329223633"
"6310","1.4295507669448853","1.4295507669448853","1.4295507669448853","2229.10107421875","2229.10107421875","2229.10107421875"
"6320","1.4376572370529175","1.4376572370529175","1.4376572370529175","104.7162857055664","104.7162857055664","104.7162857055664"
"6330","1.3888227939605713","1.3888227939605713","1.3888227939605713","31.851842880249023","31.851842880249023","31.851842880249023"
"6340","1.3816750049591064","1.3816750049591064","1.3816750049591064","1782.6185302734375","1782.6185302734375","1782.6185302734375"
"6350","1.4172412157058716","1.4172412157058716","1.4172412157058716","2857.6328125","2857.6328125","2857.6328125"
"6360","1.4171240329742432","1.4171240329742432","1.4171240329742432","26.046283721923828","26.046283721923828","26.046283721923828"
"6370","1.382053256034851","1.382053256034851","1.382053256034851","31.710865020751953","31.710865020751953","31.710865020751953"
"6380","1.4151393175125122","1.4151393175125122","1.4151393175125122","43.32293701171875","43.32293701171875","43.32293701171875"
"6390","1.3625435829162598","1.3625435829162598","1.3625435829162598","2361.8173828125","2361.8173828125","2361.8173828125"
"6400","1.4182493686676025","1.4182493686676025","1.4182493686676025","51.376380920410156","51.376380920410156","51.376380920410156"
"6410","1.3829705715179443","1.3829705715179443","1.3829705715179443","38.053627014160156","38.053627014160156","38.053627014160156"
"6420","1.3916435241699219","1.3916435241699219","1.3916435241699219","19.906354904174805","19.906354904174805","19.906354904174805"
"6430","1.3942618370056152","1.3942618370056152","1.3942618370056152","34.92719268798828","34.92719268798828","34.92719268798828"
"6440","1.4054086208343506","1.4054086208343506","1.4054086208343506","28.442218780517578","28.442218780517578","28.442218780517578"
"6450","1.4272069931030273","1.4272069931030273","1.4272069931030273","76.94001770019531","76.94001770019531","76.94001770019531"
"6460","1.4380648136138916","1.4380648136138916","1.4380648136138916","34.12378692626953","34.12378692626953","34.12378692626953"
"6470","1.4026908874511719","1.4026908874511719","1.4026908874511719","12465.6533203125","12465.6533203125","12465.6533203125"
"6480","1.405491828918457","1.405491828918457","1.405491828918457","30.730712890625","30.730712890625","30.730712890625"
"6490","1.4044606685638428","1.4044606685638428","1.4044606685638428","609.56591796875","609.56591796875","609.56591796875"
"6500","1.4184995889663696","1.4184995889663696","1.4184995889663696","19.411834716796875","19.411834716796875","19.411834716796875"
"6510","1.432307481765747","1.432307481765747","1.432307481765747","1430.47509765625","1430.47509765625","1430.47509765625"
"6520","1.3698819875717163","1.3698819875717163","1.3698819875717163","202.70657348632812","202.70657348632812","202.70657348632812"
"6530","1.3796343803405762","1.3796343803405762","1.3796343803405762","49.18960189819336","49.18960189819336","49.18960189819336"
"6540","1.4147462844848633","1.4147462844848633","1.4147462844848633","445776.15625","445776.15625","445776.15625"
"6550","1.4021992683410645","1.4021992683410645","1.4021992683410645","24.077693939208984","24.077693939208984","24.077693939208984"
"6560","1.412496566772461","1.412496566772461","1.412496566772461","571.9857177734375","571.9857177734375","571.9857177734375"
"6570","1.4055030345916748","1.4055030345916748","1.4055030345916748","43.841590881347656","43.841590881347656","43.841590881347656"
"6580","1.3715296983718872","1.3715296983718872","1.3715296983718872","988600.875","988600.875","988600.875"
"6590","1.3869695663452148","1.3869695663452148","1.3869695663452148","5731.8291015625","5731.8291015625","5731.8291015625"
"6600","1.4095674753189087","1.4095674753189087","1.4095674753189087","25245.15234375","25245.15234375","25245.15234375"
"6610","1.443842887878418","1.443842887878418","1.443842887878418","23.291471481323242","23.291471481323242","23.291471481323242"
"6620","1.3929786682128906","1.3929786682128906","1.3929786682128906","29.809711456298828","29.809711456298828","29.809711456298828"
"6630","1.3856359720230103","1.3856359720230103","1.3856359720230103","25.218908309936523","25.218908309936523","25.218908309936523"
"6640","1.3598552942276","1.3598552942276","1.3598552942276","782.6322021484375","782.6322021484375","782.6322021484375"
"6650","1.3805747032165527","1.3805747032165527","1.3805747032165527","26.40741729736328","26.40741729736328","26.40741729736328"
"6660","1.4085346460342407","1.4085346460342407","1.4085346460342407","19.818862915039062","19.818862915039062","19.818862915039062"
"6670","1.441970944404602","1.441970944404602","1.441970944404602","650.44384765625","650.44384765625","650.44384765625"
"6680","1.427804946899414","1.427804946899414","1.427804946899414","2808.63818359375","2808.63818359375","2808.63818359375"
"6690","1.3895843029022217","1.3895843029022217","1.3895843029022217","19.63077163696289","19.63077163696289","19.63077163696289"
"6700","1.3633840084075928","1.3633840084075928","1.3633840084075928","664.563720703125","664.563720703125","664.563720703125"
"6710","1.4335668087005615","1.4335668087005615","1.4335668087005615","20.654050827026367","20.654050827026367","20.654050827026367"
"6720","1.4109866619110107","1.4109866619110107","1.4109866619110107","17.55462074279785","17.55462074279785","17.55462074279785"
"6730","1.4064555168151855","1.4064555168151855","1.4064555168151855","23.048358917236328","23.048358917236328","23.048358917236328"
"6740","1.4497663974761963","1.4497663974761963","1.4497663974761963","4827.72265625","4827.72265625","4827.72265625"
"6750","1.3623566627502441","1.3623566627502441","1.3623566627502441","18.455509185791016","18.455509185791016","18.455509185791016"
"6760","1.410200834274292","1.410200834274292","1.410200834274292","21.645761489868164","21.645761489868164","21.645761489868164"
"6770","1.3930585384368896","1.3930585384368896","1.3930585384368896","19.711132049560547","19.711132049560547","19.711132049560547"
"6780","1.390197992324829","1.390197992324829","1.390197992324829","20.486392974853516","20.486392974853516","20.486392974853516"
"6790","1.4197204113006592","1.4197204113006592","1.4197204113006592","19.862356185913086","19.862356185913086","19.862356185913086"
"6800","1.3471355438232422","1.3471355438232422","1.3471355438232422","502.6047668457031","502.6047668457031","502.6047668457031"
"6810","1.4390718936920166","1.4390718936920166","1.4390718936920166","15.356704711914062","15.356704711914062","15.356704711914062"
"6820","1.396848440170288","1.396848440170288","1.396848440170288","17.0128173828125","17.0128173828125","17.0128173828125"
"6830","1.4454972743988037","1.4454972743988037","1.4454972743988037","26.0862979888916","26.0862979888916","26.0862979888916"
"6840","1.3900477886199951","1.3900477886199951","1.3900477886199951","19.792274475097656","19.792274475097656","19.792274475097656"
"6850","1.396675705909729","1.396675705909729","1.396675705909729","420.5277099609375","420.5277099609375","420.5277099609375"
"6860","1.367948055267334","1.367948055267334","1.367948055267334","16.834373474121094","16.834373474121094","16.834373474121094"
"6870","1.3772079944610596","1.3772079944610596","1.3772079944610596","225.17941284179688","225.17941284179688","225.17941284179688"
"6880","1.3826329708099365","1.3826329708099365","1.3826329708099365","20.271869659423828","20.271869659423828","20.271869659423828"
"6890","1.372788906097412","1.372788906097412","1.372788906097412","18.231210708618164","18.231210708618164","18.231210708618164"
"6900","1.3793195486068726","1.3793195486068726","1.3793195486068726","17.452285766601562","17.452285766601562","17.452285766601562"
"6910","1.3982013463974","1.3982013463974","1.3982013463974","336.05255126953125","336.05255126953125","336.05255126953125"
"6920","1.3902426958084106","1.3902426958084106","1.3902426958084106","765.5629272460938","765.5629272460938","765.5629272460938"
"6930","1.4029955863952637","1.4029955863952637","1.4029955863952637","14.311528205871582","14.311528205871582","14.311528205871582"
"6940","1.3874428272247314","1.3874428272247314","1.3874428272247314","15.954392433166504","15.954392433166504","15.954392433166504"
"6950","1.3381338119506836","1.3381338119506836","1.3381338119506836","17.006580352783203","17.006580352783203","17.006580352783203"
"6960","1.4535707235336304","1.4535707235336304","1.4535707235336304","17.61903190612793","17.61903190612793","17.61903190612793"
"6970","1.383721113204956","1.383721113204956","1.383721113204956","15.950241088867188","15.950241088867188","15.950241088867188"
"6980","1.3452404737472534","1.3452404737472534","1.3452404737472534","18.9476318359375","18.9476318359375","18.9476318359375"
"6990","1.4138336181640625","1.4138336181640625","1.4138336181640625","564.1629638671875","564.1629638671875","564.1629638671875"
"7000","1.336887240409851","1.336887240409851","1.336887240409851","15.426169395446777","15.426169395446777","15.426169395446777"
"7010","1.3785429000854492","1.3785429000854492","1.3785429000854492","14.916302680969238","14.916302680969238","14.916302680969238"
"7020","1.426405906677246","1.426405906677246","1.426405906677246","14.1753568649292","14.1753568649292","14.1753568649292"
"7030","1.4016358852386475","1.4016358852386475","1.4016358852386475","14.589240074157715","14.589240074157715","14.589240074157715"
"7040","1.379185438156128","1.379185438156128","1.379185438156128","12.752671241760254","12.752671241760254","12.752671241760254"
"7050","1.4076321125030518","1.4076321125030518","1.4076321125030518","14.547248840332031","14.547248840332031","14.547248840332031"
"7060","1.3602291345596313","1.3602291345596313","1.3602291345596313","14.005670547485352","14.005670547485352","14.005670547485352"
"7070","1.363533854484558","1.363533854484558","1.363533854484558","13.080995559692383","13.080995559692383","13.080995559692383"
"7080","1.3523693084716797","1.3523693084716797","1.3523693084716797","186.2654266357422","186.2654266357422","186.2654266357422"
"7090","1.3970251083374023","1.3970251083374023","1.3970251083374023","16.363506317138672","16.363506317138672","16.363506317138672"
"7100","1.3564486503601074","1.3564486503601074","1.3564486503601074","12.583274841308594","12.583274841308594","12.583274841308594"
"7110","1.3296079635620117","1.3296079635620117","1.3296079635620117","14.63883113861084","14.63883113861084","14.63883113861084"
"7120","1.384368658065796","1.384368658065796","1.384368658065796","12.049440383911133","12.049440383911133","12.049440383911133"
"7130","1.4205113649368286","1.4205113649368286","1.4205113649368286","16.193897247314453","16.193897247314453","16.193897247314453"
"7140","1.3729215860366821","1.3729215860366821","1.3729215860366821","152.4595184326172","152.4595184326172","152.4595184326172"
"7150","1.4079933166503906","1.4079933166503906","1.4079933166503906","20.430208206176758","20.430208206176758","20.430208206176758"
"7160","1.4199624061584473","1.4199624061584473","1.4199624061584473","13.957231521606445","13.957231521606445","13.957231521606445"
"7170","1.330108404159546","1.330108404159546","1.330108404159546","14.8427152633667","14.8427152633667","14.8427152633667"
"7180","1.3409626483917236","1.3409626483917236","1.3409626483917236","12.821575164794922","12.821575164794922","12.821575164794922"
"7190","1.3676302433013916","1.3676302433013916","1.3676302433013916","120.38058471679688","120.38058471679688","120.38058471679688"
"7200","1.324916124343872","1.324916124343872","1.324916124343872","12.184264183044434","12.184264183044434","12.184264183044434"
"7210","1.3730769157409668","1.3730769157409668","1.3730769157409668","12.71282958984375","12.71282958984375","12.71282958984375"
"7220","1.3794289827346802","1.3794289827346802","1.3794289827346802","36.09217071533203","36.09217071533203","36.09217071533203"
"7230","1.3756096363067627","1.3756096363067627","1.3756096363067627","11.667513847351074","11.667513847351074","11.667513847351074"
"7240","1.3480262756347656","1.3480262756347656","1.3480262756347656","14.978006362915039","14.978006362915039","14.978006362915039"
"7250","1.394672155380249","1.394672155380249","1.394672155380249","11.940542221069336","11.940542221069336","11.940542221069336"
"7260","1.3578951358795166","1.3578951358795166","1.3578951358795166","203.725830078125","203.725830078125","203.725830078125"
"7270","1.4245200157165527","1.4245200157165527","1.4245200157165527","76.3504867553711","76.3504867553711","76.3504867553711"
"7280","1.3684592247009277","1.3684592247009277","1.3684592247009277","10.963411331176758","10.963411331176758","10.963411331176758"
"7290","1.4228452444076538","1.4228452444076538","1.4228452444076538","2525.930908203125","2525.930908203125","2525.930908203125"
"7300","1.3466776609420776","1.3466776609420776","1.3466776609420776","11.160330772399902","11.160330772399902","11.160330772399902"
"7310","1.4209871292114258","1.4209871292114258","1.4209871292114258","11.948257446289062","11.948257446289062","11.948257446289062"
"7320","1.358354926109314","1.358354926109314","1.358354926109314","11.841015815734863","11.841015815734863","11.841015815734863"
"7330","1.409574031829834","1.409574031829834","1.409574031829834","11.34672737121582","11.34672737121582","11.34672737121582"
"7340","1.3781721591949463","1.3781721591949463","1.3781721591949463","11.338232040405273","11.338232040405273","11.338232040405273"
"7350","1.3321709632873535","1.3321709632873535","1.3321709632873535","12.069929122924805","12.069929122924805","12.069929122924805"
"7360","1.34263014793396","1.34263014793396","1.34263014793396","14.603933334350586","14.603933334350586","14.603933334350586"
"7370","1.3497438430786133","1.3497438430786133","1.3497438430786133","18.302448272705078","18.302448272705078","18.302448272705078"
"7380","1.4052720069885254","1.4052720069885254","1.4052720069885254","10.187372207641602","10.187372207641602","10.187372207641602"
"7390","1.2983312606811523","1.2983312606811523","1.2983312606811523","11.011317253112793","11.011317253112793","11.011317253112793"
"7400","1.417842149734497","1.417842149734497","1.417842149734497","9.694257736206055","9.694257736206055","9.694257736206055"
"7410","1.4101561307907104","1.4101561307907104","1.4101561307907104","2016.531494140625","2016.531494140625","2016.531494140625"
"7420","1.3605337142944336","1.3605337142944336","1.3605337142944336","10.587423324584961","10.587423324584961","10.587423324584961"
"7430","1.3582212924957275","1.3582212924957275","1.3582212924957275","9.636055946350098","9.636055946350098","9.636055946350098"
"7440","1.3317512273788452","1.3317512273788452","1.3317512273788452","11.188390731811523","11.188390731811523","11.188390731811523"
"7450","1.3910967111587524","1.3910967111587524","1.3910967111587524","15.9635009765625","15.9635009765625","15.9635009765625"
"7460","1.3579497337341309","1.3579497337341309","1.3579497337341309","10.391645431518555","10.391645431518555","10.391645431518555"
"7470","1.317706823348999","1.317706823348999","1.317706823348999","9.724956512451172","9.724956512451172","9.724956512451172"
"7480","1.3125395774841309","1.3125395774841309","1.3125395774841309","12.22738265991211","12.22738265991211","12.22738265991211"
"7490","1.3863799571990967","1.3863799571990967","1.3863799571990967","10.92963695526123","10.92963695526123","10.92963695526123"
"7500","1.382487416267395","1.382487416267395","1.382487416267395","9.746726989746094","9.746726989746094","9.746726989746094"
"7510","1.4076125621795654","1.4076125621795654","1.4076125621795654","9.772187232971191","9.772187232971191","9.772187232971191"
"7520","1.4056718349456787","1.4056718349456787","1.4056718349456787","14.789748191833496","14.789748191833496","14.789748191833496"
"7530","1.3668465614318848","1.3668465614318848","1.3668465614318848","9.323927879333496","9.323927879333496","9.323927879333496"
"7540","1.4026861190795898","1.4026861190795898","1.4026861190795898","10.397311210632324","10.397311210632324","10.397311210632324"
"7550","1.3440489768981934","1.3440489768981934","1.3440489768981934","10.938421249389648","10.938421249389648","10.938421249389648"
"7560","1.3387320041656494","1.3387320041656494","1.3387320041656494","10.435282707214355","10.435282707214355","10.435282707214355"
"7570","1.3357253074645996","1.3357253074645996","1.3357253074645996","9.795768737792969","9.795768737792969","9.795768737792969"
"7580","1.3646820783615112","1.3646820783615112","1.3646820783615112","10.06268310546875","10.06268310546875","10.06268310546875"
"7590","1.365652084350586","1.365652084350586","1.365652084350586","66.22308349609375","66.22308349609375","66.22308349609375"
"7600","1.325828194618225","1.325828194618225","1.325828194618225","9.431984901428223","9.431984901428223","9.431984901428223"
"7610","1.406699538230896","1.406699538230896","1.406699538230896","10.223620414733887","10.223620414733887","10.223620414733887"
"7620","1.334283471107483","1.334283471107483","1.334283471107483","10.12739372253418","10.12739372253418","10.12739372253418"
"7630","1.3642444610595703","1.3642444610595703","1.3642444610595703","9.111172676086426","9.111172676086426","9.111172676086426"
"7640","1.3625168800354004","1.3625168800354004","1.3625168800354004","40.85779571533203","40.85779571533203","40.85779571533203"
"7650","1.3805396556854248","1.3805396556854248","1.3805396556854248","17.15447998046875","17.15447998046875","17.15447998046875"
"7660","1.420048713684082","1.420048713684082","1.420048713684082","9.359278678894043","9.359278678894043","9.359278678894043"
"7670","1.384114146232605","1.384114146232605","1.384114146232605","18.99490737915039","18.99490737915039","18.99490737915039"
"7680","1.317060112953186","1.317060112953186","1.317060112953186","9.521932601928711","9.521932601928711","9.521932601928711"
"7690","1.397050380706787","1.397050380706787","1.397050380706787","8.879366874694824","8.879366874694824","8.879366874694824"
"7700","1.3589125871658325","1.3589125871658325","1.3589125871658325","8.911545753479004","8.911545753479004","8.911545753479004"
"7710","1.3307709693908691","1.3307709693908691","1.3307709693908691","9.678836822509766","9.678836822509766","9.678836822509766"
"7720","1.34065842628479","1.34065842628479","1.34065842628479","10.273757934570312","10.273757934570312","10.273757934570312"
"7730","1.385570764541626","1.385570764541626","1.385570764541626","8.510984420776367","8.510984420776367","8.510984420776367"
"7740","1.3593108654022217","1.3593108654022217","1.3593108654022217","9.203033447265625","9.203033447265625","9.203033447265625"
"7750","1.3965202569961548","1.3965202569961548","1.3965202569961548","9.579109191894531","9.579109191894531","9.579109191894531"
"7760","1.3609490394592285","1.3609490394592285","1.3609490394592285","9.247817993164062","9.247817993164062","9.247817993164062"
"7770","1.3422248363494873","1.3422248363494873","1.3422248363494873","8.880195617675781","8.880195617675781","8.880195617675781"
"7780","1.4028468132019043","1.4028468132019043","1.4028468132019043","35.822608947753906","35.822608947753906","35.822608947753906"
"7790","1.3654508590698242","1.3654508590698242","1.3654508590698242","8.865804672241211","8.865804672241211","8.865804672241211"
"7800","1.3505957126617432","1.3505957126617432","1.3505957126617432","9.246232032775879","9.246232032775879","9.246232032775879"
"7810","1.354797601699829","1.354797601699829","1.354797601699829","30.141815185546875","30.141815185546875","30.141815185546875"
"7820","1.35200834274292","1.35200834274292","1.35200834274292","10.880986213684082","10.880986213684082","10.880986213684082"
"7830","1.3284273147583008","1.3284273147583008","1.3284273147583008","10.909435272216797","10.909435272216797","10.909435272216797"
"7840","1.3366619348526","1.3366619348526","1.3366619348526","9.685234069824219","9.685234069824219","9.685234069824219"
"7850","1.3300024271011353","1.3300024271011353","1.3300024271011353","44.73853302001953","44.73853302001953","44.73853302001953"
"7860","1.3427599668502808","1.3427599668502808","1.3427599668502808","8.410865783691406","8.410865783691406","8.410865783691406"
"7870","1.3580825328826904","1.3580825328826904","1.3580825328826904","9.192045211791992","9.192045211791992","9.192045211791992"
"7880","1.301769495010376","1.301769495010376","1.301769495010376","13.901937484741211","13.901937484741211","13.901937484741211"
"7890","1.3478596210479736","1.3478596210479736","1.3478596210479736","41.12690734863281","41.12690734863281","41.12690734863281"
"7900","1.322368860244751","1.322368860244751","1.322368860244751","21.5224552154541","21.5224552154541","21.5224552154541"
"7910","1.3726989030838013","1.3726989030838013","1.3726989030838013","11.754974365234375","11.754974365234375","11.754974365234375"
"7920","1.3342065811157227","1.3342065811157227","1.3342065811157227","9.924742698669434","9.924742698669434","9.924742698669434"
"7930","1.3195781707763672","1.3195781707763672","1.3195781707763672","10.153185844421387","10.153185844421387","10.153185844421387"
"7940","1.3731825351715088","1.3731825351715088","1.3731825351715088","8.577323913574219","8.577323913574219","8.577323913574219"
"7950","1.3568904399871826","1.3568904399871826","1.3568904399871826","62.44830322265625","62.44830322265625","62.44830322265625"
"7960","1.339591383934021","1.339591383934021","1.339591383934021","8.898019790649414","8.898019790649414","8.898019790649414"
"7970","1.3561582565307617","1.3561582565307617","1.3561582565307617","7.968419551849365","7.968419551849365","7.968419551849365"
"7980","1.3209847211837769","1.3209847211837769","1.3209847211837769","23.688007354736328","23.688007354736328","23.688007354736328"
