"Step","baseline-ts - train/loss","baseline-ts - train/loss__MIN","baseline-ts - train/loss__MAX","baseline-ts-swiglu2silu - train/loss","baseline-ts-swiglu2silu - train/loss__MIN","baseline-ts-swiglu2silu - train/loss__MAX","baseline-ts-lr0.001 - train/loss","baseline-ts-lr0.001 - train/loss__MIN","baseline-ts-lr0.001 - train/loss__MAX","baseline-ts-lr0.001-swiglu2silu - train/loss","baseline-ts-lr0.001-swiglu2silu - train/loss__MIN","baseline-ts-lr0.001-swiglu2silu - train/loss__MAX","baseline-ts-lr0.0003 - train/loss","baseline-ts-lr0.0003 - train/loss__MIN","baseline-ts-lr0.0003 - train/loss__MAX","baseline-ts-lr0.0003-swiglu2silu - train/loss","baseline-ts-lr0.0003-swiglu2silu - train/loss__MIN","baseline-ts-lr0.0003-swiglu2silu - train/loss__MAX"
"4770","1.4175543785095215","1.4175543785095215","1.4175543785095215","1.43390691280365","1.43390691280365","1.43390691280365","1.5044844150543213","1.5044844150543213","1.5044844150543213","1.5376408100128174","1.5376408100128174","1.5376408100128174","1.5605441331863403","1.5605441331863403","1.5605441331863403","1.6928215026855469","1.6928215026855469","1.6928215026855469"
"4780","1.4144644737243652","1.4144644737243652","1.4144644737243652","1.4814841747283936","1.4814841747283936","1.4814841747283936","1.496243953704834","1.496243953704834","1.496243953704834","1.5124671459197998","1.5124671459197998","1.5124671459197998","1.694746732711792","1.694746732711792","1.694746732711792","1.7069213390350342","1.7069213390350342","1.7069213390350342"
"4790","1.491890549659729","1.491890549659729","1.491890549659729","1.477611780166626","1.477611780166626","1.477611780166626","1.5058465003967285","1.5058465003967285","1.5058465003967285","1.5667304992675781","1.5667304992675781","1.5667304992675781","1.6919372081756592","1.6919372081756592","1.6919372081756592","1.6863272190093994","1.6863272190093994","1.6863272190093994"
"4800","1.4244976043701172","1.4244976043701172","1.4244976043701172","1.5167105197906494","1.5167105197906494","1.5167105197906494","1.5046581029891968","1.5046581029891968","1.5046581029891968","1.5377857685089111","1.5377857685089111","1.5377857685089111","1.5984678268432617","1.5984678268432617","1.5984678268432617","1.658903956413269","1.658903956413269","1.658903956413269"
"4810","1.4429388046264648","1.4429388046264648","1.4429388046264648","1.4617223739624023","1.4617223739624023","1.4617223739624023","1.5237622261047363","1.5237622261047363","1.5237622261047363","1.5581449270248413","1.5581449270248413","1.5581449270248413","1.6188056468963623","1.6188056468963623","1.6188056468963623","1.6504976749420166","1.6504976749420166","1.6504976749420166"
"4820","1.501350998878479","1.501350998878479","1.501350998878479","1.4919233322143555","1.4919233322143555","1.4919233322143555","1.4972543716430664","1.4972543716430664","1.4972543716430664","1.503112554550171","1.503112554550171","1.503112554550171","1.6803785562515259","1.6803785562515259","1.6803785562515259","1.712553858757019","1.712553858757019","1.712553858757019"
"4830","1.5044294595718384","1.5044294595718384","1.5044294595718384","1.4782825708389282","1.4782825708389282","1.4782825708389282","1.5643037557601929","1.5643037557601929","1.5643037557601929","1.507018804550171","1.507018804550171","1.507018804550171","1.5733871459960938","1.5733871459960938","1.5733871459960938","1.6610546112060547","1.6610546112060547","1.6610546112060547"
"4840","1.4506220817565918","1.4506220817565918","1.4506220817565918","1.4485602378845215","1.4485602378845215","1.4485602378845215","1.5020146369934082","1.5020146369934082","1.5020146369934082","1.5401980876922607","1.5401980876922607","1.5401980876922607","1.6036303043365479","1.6036303043365479","1.6036303043365479","1.6211791038513184","1.6211791038513184","1.6211791038513184"
"4850","1.4349578619003296","1.4349578619003296","1.4349578619003296","1.433364987373352","1.433364987373352","1.433364987373352","1.503880500793457","1.503880500793457","1.503880500793457","1.5165849924087524","1.5165849924087524","1.5165849924087524","1.6367213726043701","1.6367213726043701","1.6367213726043701","1.6753692626953125","1.6753692626953125","1.6753692626953125"
"4860","1.4422228336334229","1.4422228336334229","1.4422228336334229","1.4927749633789062","1.4927749633789062","1.4927749633789062","1.5255885124206543","1.5255885124206543","1.5255885124206543","1.513266921043396","1.513266921043396","1.513266921043396","1.61415696144104","1.61415696144104","1.61415696144104","1.7036668062210083","1.7036668062210083","1.7036668062210083"
"4870","1.4309122562408447","1.4309122562408447","1.4309122562408447","1.4718620777130127","1.4718620777130127","1.4718620777130127","1.5047534704208374","1.5047534704208374","1.5047534704208374","1.5658390522003174","1.5658390522003174","1.5658390522003174","1.641120195388794","1.641120195388794","1.641120195388794","1.7345607280731201","1.7345607280731201","1.7345607280731201"
"4880","1.483465552330017","1.483465552330017","1.483465552330017","1.4617055654525757","1.4617055654525757","1.4617055654525757","1.5309302806854248","1.5309302806854248","1.5309302806854248","1.559815526008606","1.559815526008606","1.559815526008606","1.6254167556762695","1.6254167556762695","1.6254167556762695","1.7341123819351196","1.7341123819351196","1.7341123819351196"
"4890","1.4705228805541992","1.4705228805541992","1.4705228805541992","1.4437260627746582","1.4437260627746582","1.4437260627746582","1.5462868213653564","1.5462868213653564","1.5462868213653564","1.5236482620239258","1.5236482620239258","1.5236482620239258","1.6638504266738892","1.6638504266738892","1.6638504266738892","1.6358871459960938","1.6358871459960938","1.6358871459960938"
"4900","1.4814467430114746","1.4814467430114746","1.4814467430114746","1.439164638519287","1.439164638519287","1.439164638519287","1.4902968406677246","1.4902968406677246","1.4902968406677246","1.4968698024749756","1.4968698024749756","1.4968698024749756","1.6241059303283691","1.6241059303283691","1.6241059303283691","1.6782495975494385","1.6782495975494385","1.6782495975494385"
"4910","1.4946752786636353","1.4946752786636353","1.4946752786636353","1.4566621780395508","1.4566621780395508","1.4566621780395508","1.4929733276367188","1.4929733276367188","1.4929733276367188","1.5464434623718262","1.5464434623718262","1.5464434623718262","1.6329243183135986","1.6329243183135986","1.6329243183135986","1.6747539043426514","1.6747539043426514","1.6747539043426514"
"4920","1.4906532764434814","1.4906532764434814","1.4906532764434814","1.4659199714660645","1.4659199714660645","1.4659199714660645","1.5131388902664185","1.5131388902664185","1.5131388902664185","1.4826257228851318","1.4826257228851318","1.4826257228851318","1.5777008533477783","1.5777008533477783","1.5777008533477783","1.7305517196655273","1.7305517196655273","1.7305517196655273"
"4930","1.472334384918213","1.472334384918213","1.472334384918213","1.491575837135315","1.491575837135315","1.491575837135315","1.4883378744125366","1.4883378744125366","1.4883378744125366","1.5326626300811768","1.5326626300811768","1.5326626300811768","1.6391253471374512","1.6391253471374512","1.6391253471374512","1.684285044670105","1.684285044670105","1.684285044670105"
"4940","1.4920152425765991","1.4920152425765991","1.4920152425765991","1.4876816272735596","1.4876816272735596","1.4876816272735596","1.5095610618591309","1.5095610618591309","1.5095610618591309","1.5533726215362549","1.5533726215362549","1.5533726215362549","1.6277822256088257","1.6277822256088257","1.6277822256088257","1.6428322792053223","1.6428322792053223","1.6428322792053223"
"4950","1.470996379852295","1.470996379852295","1.470996379852295","1.4634445905685425","1.4634445905685425","1.4634445905685425","1.4759752750396729","1.4759752750396729","1.4759752750396729","1.5517520904541016","1.5517520904541016","1.5517520904541016","1.592361569404602","1.592361569404602","1.592361569404602","1.6579093933105469","1.6579093933105469","1.6579093933105469"
"4960","1.4740734100341797","1.4740734100341797","1.4740734100341797","1.4742555618286133","1.4742555618286133","1.4742555618286133","1.5068330764770508","1.5068330764770508","1.5068330764770508","1.5630056858062744","1.5630056858062744","1.5630056858062744","1.6343544721603394","1.6343544721603394","1.6343544721603394","1.7045261859893799","1.7045261859893799","1.7045261859893799"
"4970","1.42830228805542","1.42830228805542","1.42830228805542","1.452834129333496","1.452834129333496","1.452834129333496","1.5673949718475342","1.5673949718475342","1.5673949718475342","1.488445520401001","1.488445520401001","1.488445520401001","1.6000120639801025","1.6000120639801025","1.6000120639801025","1.6729769706726074","1.6729769706726074","1.6729769706726074"
"4980","1.4638593196868896","1.4638593196868896","1.4638593196868896","1.446408987045288","1.446408987045288","1.446408987045288","1.4827635288238525","1.4827635288238525","1.4827635288238525","1.5500736236572266","1.5500736236572266","1.5500736236572266","1.6005935668945312","1.6005935668945312","1.6005935668945312","1.7475659847259521","1.7475659847259521","1.7475659847259521"
"4990","1.4531022310256958","1.4531022310256958","1.4531022310256958","1.476757526397705","1.476757526397705","1.476757526397705","1.516817569732666","1.516817569732666","1.516817569732666","1.5195528268814087","1.5195528268814087","1.5195528268814087","1.6701654195785522","1.6701654195785522","1.6701654195785522","1.725874662399292","1.725874662399292","1.725874662399292"
"5000","1.4597465991973877","1.4597465991973877","1.4597465991973877","1.4251629114151","1.4251629114151","1.4251629114151","1.5276634693145752","1.5276634693145752","1.5276634693145752","1.504690408706665","1.504690408706665","1.504690408706665","1.6316425800323486","1.6316425800323486","1.6316425800323486","1.6940796375274658","1.6940796375274658","1.6940796375274658"
"5010","1.5408813953399658","1.5408813953399658","1.5408813953399658","1.5134994983673096","1.5134994983673096","1.5134994983673096","1.5096752643585205","1.5096752643585205","1.5096752643585205","1.51717209815979","1.51717209815979","1.51717209815979","1.6120855808258057","1.6120855808258057","1.6120855808258057","1.702721357345581","1.702721357345581","1.702721357345581"
"5020","1.4567084312438965","1.4567084312438965","1.4567084312438965","1.4570114612579346","1.4570114612579346","1.4570114612579346","1.4570918083190918","1.4570918083190918","1.4570918083190918","1.5026307106018066","1.5026307106018066","1.5026307106018066","1.5825624465942383","1.5825624465942383","1.5825624465942383","1.7262916564941406","1.7262916564941406","1.7262916564941406"
"5030","1.4973052740097046","1.4973052740097046","1.4973052740097046","1.4179816246032715","1.4179816246032715","1.4179816246032715","1.4799227714538574","1.4799227714538574","1.4799227714538574","1.5330467224121094","1.5330467224121094","1.5330467224121094","1.5957810878753662","1.5957810878753662","1.5957810878753662","1.6986202001571655","1.6986202001571655","1.6986202001571655"
"5040","1.4559383392333984","1.4559383392333984","1.4559383392333984","1.4823538064956665","1.4823538064956665","1.4823538064956665","1.4690577983856201","1.4690577983856201","1.4690577983856201","1.5364593267440796","1.5364593267440796","1.5364593267440796","1.6056816577911377","1.6056816577911377","1.6056816577911377","1.636157512664795","1.636157512664795","1.636157512664795"
"5050","1.4608771800994873","1.4608771800994873","1.4608771800994873","1.4272522926330566","1.4272522926330566","1.4272522926330566","1.5018035173416138","1.5018035173416138","1.5018035173416138","1.505586862564087","1.505586862564087","1.505586862564087","1.621657133102417","1.621657133102417","1.621657133102417","1.686394214630127","1.686394214630127","1.686394214630127"
"5060","1.4669265747070312","1.4669265747070312","1.4669265747070312","1.4777960777282715","1.4777960777282715","1.4777960777282715","1.4794293642044067","1.4794293642044067","1.4794293642044067","1.5005450248718262","1.5005450248718262","1.5005450248718262","1.6586838960647583","1.6586838960647583","1.6586838960647583","1.6269177198410034","1.6269177198410034","1.6269177198410034"
"5070","1.4321972131729126","1.4321972131729126","1.4321972131729126","1.4778509140014648","1.4778509140014648","1.4778509140014648","1.4795668125152588","1.4795668125152588","1.4795668125152588","1.5343286991119385","1.5343286991119385","1.5343286991119385","1.6187280416488647","1.6187280416488647","1.6187280416488647","1.7102479934692383","1.7102479934692383","1.7102479934692383"
"5080","1.4518158435821533","1.4518158435821533","1.4518158435821533","1.456740140914917","1.456740140914917","1.456740140914917","1.4802162647247314","1.4802162647247314","1.4802162647247314","1.4692707061767578","1.4692707061767578","1.4692707061767578","1.6407532691955566","1.6407532691955566","1.6407532691955566","1.6621522903442383","1.6621522903442383","1.6621522903442383"
"5090","1.4396171569824219","1.4396171569824219","1.4396171569824219","1.4244394302368164","1.4244394302368164","1.4244394302368164","1.4888428449630737","1.4888428449630737","1.4888428449630737","1.5190131664276123","1.5190131664276123","1.5190131664276123","1.6712993383407593","1.6712993383407593","1.6712993383407593","1.7185734510421753","1.7185734510421753","1.7185734510421753"
"5100","1.4200072288513184","1.4200072288513184","1.4200072288513184","1.4998397827148438","1.4998397827148438","1.4998397827148438","1.485215425491333","1.485215425491333","1.485215425491333","1.5613526105880737","1.5613526105880737","1.5613526105880737","1.6109375953674316","1.6109375953674316","1.6109375953674316","1.6747071743011475","1.6747071743011475","1.6747071743011475"
"5110","1.4851311445236206","1.4851311445236206","1.4851311445236206","1.395673394203186","1.395673394203186","1.395673394203186","1.4779061079025269","1.4779061079025269","1.4779061079025269","1.561599850654602","1.561599850654602","1.561599850654602","1.6316709518432617","1.6316709518432617","1.6316709518432617","1.6455410718917847","1.6455410718917847","1.6455410718917847"
"5120","1.4473071098327637","1.4473071098327637","1.4473071098327637","1.4685463905334473","1.4685463905334473","1.4685463905334473","1.4833358526229858","1.4833358526229858","1.4833358526229858","1.4694418907165527","1.4694418907165527","1.4694418907165527","1.6274268627166748","1.6274268627166748","1.6274268627166748","1.6619775295257568","1.6619775295257568","1.6619775295257568"
"5130","1.49603271484375","1.49603271484375","1.49603271484375","1.4809277057647705","1.4809277057647705","1.4809277057647705","1.4865984916687012","1.4865984916687012","1.4865984916687012","1.5428781509399414","1.5428781509399414","1.5428781509399414","1.5507724285125732","1.5507724285125732","1.5507724285125732","1.673306941986084","1.673306941986084","1.673306941986084"
"5140","1.474141240119934","1.474141240119934","1.474141240119934","1.4765431880950928","1.4765431880950928","1.4765431880950928","1.5021148920059204","1.5021148920059204","1.5021148920059204","1.5205543041229248","1.5205543041229248","1.5205543041229248","1.6200520992279053","1.6200520992279053","1.6200520992279053","1.6841930150985718","1.6841930150985718","1.6841930150985718"
"5150","1.4218218326568604","1.4218218326568604","1.4218218326568604","1.450943946838379","1.450943946838379","1.450943946838379","1.50208580493927","1.50208580493927","1.50208580493927","1.506134271621704","1.506134271621704","1.506134271621704","1.6093955039978027","1.6093955039978027","1.6093955039978027","1.6669299602508545","1.6669299602508545","1.6669299602508545"
"5160","1.486277461051941","1.486277461051941","1.486277461051941","1.4238922595977783","1.4238922595977783","1.4238922595977783","1.4850189685821533","1.4850189685821533","1.4850189685821533","1.4858767986297607","1.4858767986297607","1.4858767986297607","1.6613306999206543","1.6613306999206543","1.6613306999206543","1.6586551666259766","1.6586551666259766","1.6586551666259766"
"5170","1.465808629989624","1.465808629989624","1.465808629989624","1.473362922668457","1.473362922668457","1.473362922668457","1.5069386959075928","1.5069386959075928","1.5069386959075928","1.5357117652893066","1.5357117652893066","1.5357117652893066","1.6312700510025024","1.6312700510025024","1.6312700510025024","1.7149901390075684","1.7149901390075684","1.7149901390075684"
"5180","1.464785099029541","1.464785099029541","1.464785099029541","1.4654476642608643","1.4654476642608643","1.4654476642608643","1.4794094562530518","1.4794094562530518","1.4794094562530518","1.4521105289459229","1.4521105289459229","1.4521105289459229","1.6232337951660156","1.6232337951660156","1.6232337951660156","1.6097192764282227","1.6097192764282227","1.6097192764282227"
"5190","1.4772162437438965","1.4772162437438965","1.4772162437438965","1.5099666118621826","1.5099666118621826","1.5099666118621826","1.457135558128357","1.457135558128357","1.457135558128357","1.4783145189285278","1.4783145189285278","1.4783145189285278","1.591487169265747","1.591487169265747","1.591487169265747","1.6571255922317505","1.6571255922317505","1.6571255922317505"
"5200","1.4564297199249268","1.4564297199249268","1.4564297199249268","1.4507653713226318","1.4507653713226318","1.4507653713226318","1.4833548069000244","1.4833548069000244","1.4833548069000244","1.4678807258605957","1.4678807258605957","1.4678807258605957","1.5984129905700684","1.5984129905700684","1.5984129905700684","1.644135594367981","1.644135594367981","1.644135594367981"
"5210","1.4426121711730957","1.4426121711730957","1.4426121711730957","1.4340778589248657","1.4340778589248657","1.4340778589248657","1.5309910774230957","1.5309910774230957","1.5309910774230957","1.495301365852356","1.495301365852356","1.495301365852356","1.6411707401275635","1.6411707401275635","1.6411707401275635","1.6362416744232178","1.6362416744232178","1.6362416744232178"
"5220","1.412771463394165","1.412771463394165","1.412771463394165","1.4482243061065674","1.4482243061065674","1.4482243061065674","1.5331180095672607","1.5331180095672607","1.5331180095672607","1.511369228363037","1.511369228363037","1.511369228363037","1.6501963138580322","1.6501963138580322","1.6501963138580322","1.635984182357788","1.635984182357788","1.635984182357788"
"5230","1.4700927734375","1.4700927734375","1.4700927734375","1.4334595203399658","1.4334595203399658","1.4334595203399658","1.4890789985656738","1.4890789985656738","1.4890789985656738","1.5554364919662476","1.5554364919662476","1.5554364919662476","1.6279735565185547","1.6279735565185547","1.6279735565185547","1.7324116230010986","1.7324116230010986","1.7324116230010986"
"5240","1.469049334526062","1.469049334526062","1.469049334526062","1.438455581665039","1.438455581665039","1.438455581665039","1.4471874237060547","1.4471874237060547","1.4471874237060547","1.484283208847046","1.484283208847046","1.484283208847046","1.584348201751709","1.584348201751709","1.584348201751709","1.6617449522018433","1.6617449522018433","1.6617449522018433"
"5250","1.4665663242340088","1.4665663242340088","1.4665663242340088","1.4475114345550537","1.4475114345550537","1.4475114345550537","1.5619583129882812","1.5619583129882812","1.5619583129882812","1.4838535785675049","1.4838535785675049","1.4838535785675049","1.6367733478546143","1.6367733478546143","1.6367733478546143","1.6775507926940918","1.6775507926940918","1.6775507926940918"
"5260","1.4557799100875854","1.4557799100875854","1.4557799100875854","1.418331265449524","1.418331265449524","1.418331265449524","1.4633820056915283","1.4633820056915283","1.4633820056915283","1.533545970916748","1.533545970916748","1.533545970916748","1.6263295412063599","1.6263295412063599","1.6263295412063599","1.6445081233978271","1.6445081233978271","1.6445081233978271"
"5270","1.4097678661346436","1.4097678661346436","1.4097678661346436","1.4408782720565796","1.4408782720565796","1.4408782720565796","1.498162031173706","1.498162031173706","1.498162031173706","1.5000256299972534","1.5000256299972534","1.5000256299972534","1.6263995170593262","1.6263995170593262","1.6263995170593262","1.7216975688934326","1.7216975688934326","1.7216975688934326"
"5280","1.4657604694366455","1.4657604694366455","1.4657604694366455","1.4310534000396729","1.4310534000396729","1.4310534000396729","1.507519245147705","1.507519245147705","1.507519245147705","1.4874216318130493","1.4874216318130493","1.4874216318130493","1.6441013813018799","1.6441013813018799","1.6441013813018799","1.6643781661987305","1.6643781661987305","1.6643781661987305"
"5290","1.4594967365264893","1.4594967365264893","1.4594967365264893","1.441301941871643","1.441301941871643","1.441301941871643","1.4914499521255493","1.4914499521255493","1.4914499521255493","1.5095690488815308","1.5095690488815308","1.5095690488815308","1.5494271516799927","1.5494271516799927","1.5494271516799927","1.694772481918335","1.694772481918335","1.694772481918335"
"5300","1.5092735290527344","1.5092735290527344","1.5092735290527344","1.4744477272033691","1.4744477272033691","1.4744477272033691","1.503331184387207","1.503331184387207","1.503331184387207","1.5174694061279297","1.5174694061279297","1.5174694061279297","1.5814039707183838","1.5814039707183838","1.5814039707183838","1.6964837312698364","1.6964837312698364","1.6964837312698364"
"5310","1.437751054763794","1.437751054763794","1.437751054763794","1.4537265300750732","1.4537265300750732","1.4537265300750732","1.4815950393676758","1.4815950393676758","1.4815950393676758","1.5041557550430298","1.5041557550430298","1.5041557550430298","1.5982701778411865","1.5982701778411865","1.5982701778411865","1.6577609777450562","1.6577609777450562","1.6577609777450562"
"5320","1.4781222343444824","1.4781222343444824","1.4781222343444824","1.4683823585510254","1.4683823585510254","1.4683823585510254","1.494187831878662","1.494187831878662","1.494187831878662","1.5653188228607178","1.5653188228607178","1.5653188228607178","1.6403939723968506","1.6403939723968506","1.6403939723968506","1.6149466037750244","1.6149466037750244","1.6149466037750244"
"5330","1.4318591356277466","1.4318591356277466","1.4318591356277466","1.4083362817764282","1.4083362817764282","1.4083362817764282","1.4230433702468872","1.4230433702468872","1.4230433702468872","1.5147151947021484","1.5147151947021484","1.5147151947021484","1.6675924062728882","1.6675924062728882","1.6675924062728882","1.6867258548736572","1.6867258548736572","1.6867258548736572"
"5340","1.4728788137435913","1.4728788137435913","1.4728788137435913","1.4604201316833496","1.4604201316833496","1.4604201316833496","1.453331470489502","1.453331470489502","1.453331470489502","1.4919064044952393","1.4919064044952393","1.4919064044952393","1.615234136581421","1.615234136581421","1.615234136581421","1.6648337841033936","1.6648337841033936","1.6648337841033936"
"5350","1.4886994361877441","1.4886994361877441","1.4886994361877441","1.4939322471618652","1.4939322471618652","1.4939322471618652","1.4660658836364746","1.4660658836364746","1.4660658836364746","1.528425693511963","1.528425693511963","1.528425693511963","1.6082442998886108","1.6082442998886108","1.6082442998886108","1.6666741371154785","1.6666741371154785","1.6666741371154785"
"5360","1.4869911670684814","1.4869911670684814","1.4869911670684814","1.4394274950027466","1.4394274950027466","1.4394274950027466","1.483245849609375","1.483245849609375","1.483245849609375","1.4797608852386475","1.4797608852386475","1.4797608852386475","1.6288644075393677","1.6288644075393677","1.6288644075393677","1.6244115829467773","1.6244115829467773","1.6244115829467773"
"5370","1.422053337097168","1.422053337097168","1.422053337097168","1.4430742263793945","1.4430742263793945","1.4430742263793945","1.4863770008087158","1.4863770008087158","1.4863770008087158","1.5573564767837524","1.5573564767837524","1.5573564767837524","1.5770398378372192","1.5770398378372192","1.5770398378372192","1.707517147064209","1.707517147064209","1.707517147064209"
"5380","1.4906554222106934","1.4906554222106934","1.4906554222106934","1.4490997791290283","1.4490997791290283","1.4490997791290283","1.4972681999206543","1.4972681999206543","1.4972681999206543","1.5057470798492432","1.5057470798492432","1.5057470798492432","1.6567153930664062","1.6567153930664062","1.6567153930664062","1.6692897081375122","1.6692897081375122","1.6692897081375122"
"5390","1.4619555473327637","1.4619555473327637","1.4619555473327637","1.387697696685791","1.387697696685791","1.387697696685791","1.4790955781936646","1.4790955781936646","1.4790955781936646","1.4498815536499023","1.4498815536499023","1.4498815536499023","1.5761480331420898","1.5761480331420898","1.5761480331420898","1.6318949460983276","1.6318949460983276","1.6318949460983276"
"5400","1.4999175071716309","1.4999175071716309","1.4999175071716309","1.4337186813354492","1.4337186813354492","1.4337186813354492","1.5233057737350464","1.5233057737350464","1.5233057737350464","1.5217136144638062","1.5217136144638062","1.5217136144638062","1.602271556854248","1.602271556854248","1.602271556854248","1.6144026517868042","1.6144026517868042","1.6144026517868042"
"5410","1.3874353170394897","1.3874353170394897","1.3874353170394897","1.4719676971435547","1.4719676971435547","1.4719676971435547","1.4795928001403809","1.4795928001403809","1.4795928001403809","1.5377318859100342","1.5377318859100342","1.5377318859100342","1.600003957748413","1.600003957748413","1.600003957748413","1.6643112897872925","1.6643112897872925","1.6643112897872925"
"5420","1.4579267501831055","1.4579267501831055","1.4579267501831055","1.427567958831787","1.427567958831787","1.427567958831787","1.4776755571365356","1.4776755571365356","1.4776755571365356","1.5467420816421509","1.5467420816421509","1.5467420816421509","1.6373438835144043","1.6373438835144043","1.6373438835144043","1.6398732662200928","1.6398732662200928","1.6398732662200928"
"5430","1.4935168027877808","1.4935168027877808","1.4935168027877808","1.4464976787567139","1.4464976787567139","1.4464976787567139","1.436195969581604","1.436195969581604","1.436195969581604","1.5196504592895508","1.5196504592895508","1.5196504592895508","1.5804193019866943","1.5804193019866943","1.5804193019866943","1.6883904933929443","1.6883904933929443","1.6883904933929443"
"5440","1.453486680984497","1.453486680984497","1.453486680984497","1.4203801155090332","1.4203801155090332","1.4203801155090332","1.4408974647521973","1.4408974647521973","1.4408974647521973","1.4877829551696777","1.4877829551696777","1.4877829551696777","1.5945570468902588","1.5945570468902588","1.5945570468902588","1.6757251024246216","1.6757251024246216","1.6757251024246216"
"5450","1.4419915676116943","1.4419915676116943","1.4419915676116943","1.5175297260284424","1.5175297260284424","1.5175297260284424","1.4503400325775146","1.4503400325775146","1.4503400325775146","1.5611788034439087","1.5611788034439087","1.5611788034439087","1.6556792259216309","1.6556792259216309","1.6556792259216309","1.6812744140625","1.6812744140625","1.6812744140625"
"5460","1.4485234022140503","1.4485234022140503","1.4485234022140503","1.4309990406036377","1.4309990406036377","1.4309990406036377","1.5013539791107178","1.5013539791107178","1.5013539791107178","1.5232419967651367","1.5232419967651367","1.5232419967651367","1.6363376379013062","1.6363376379013062","1.6363376379013062","1.6786105632781982","1.6786105632781982","1.6786105632781982"
"5470","1.4719512462615967","1.4719512462615967","1.4719512462615967","1.4336339235305786","1.4336339235305786","1.4336339235305786","1.477141261100769","1.477141261100769","1.477141261100769","1.466970443725586","1.466970443725586","1.466970443725586","1.5448198318481445","1.5448198318481445","1.5448198318481445","1.6651592254638672","1.6651592254638672","1.6651592254638672"
"5480","1.4648706912994385","1.4648706912994385","1.4648706912994385","1.427636981010437","1.427636981010437","1.427636981010437","1.4257627725601196","1.4257627725601196","1.4257627725601196","1.5136573314666748","1.5136573314666748","1.5136573314666748","1.5888752937316895","1.5888752937316895","1.5888752937316895","1.6558492183685303","1.6558492183685303","1.6558492183685303"
"5490","1.418182134628296","1.418182134628296","1.418182134628296","1.475538730621338","1.475538730621338","1.475538730621338","1.5029338598251343","1.5029338598251343","1.5029338598251343","1.469628095626831","1.469628095626831","1.469628095626831","1.5940608978271484","1.5940608978271484","1.5940608978271484","1.6431676149368286","1.6431676149368286","1.6431676149368286"
"5500","1.4810253381729126","1.4810253381729126","1.4810253381729126","1.4227088689804077","1.4227088689804077","1.4227088689804077","1.4730300903320312","1.4730300903320312","1.4730300903320312","1.4790230989456177","1.4790230989456177","1.4790230989456177","1.582988977432251","1.582988977432251","1.582988977432251","1.648789882659912","1.648789882659912","1.648789882659912"
"5510","1.4799567461013794","1.4799567461013794","1.4799567461013794","1.4010157585144043","1.4010157585144043","1.4010157585144043","1.481035828590393","1.481035828590393","1.481035828590393","1.5103187561035156","1.5103187561035156","1.5103187561035156","1.6107898950576782","1.6107898950576782","1.6107898950576782","1.6399171352386475","1.6399171352386475","1.6399171352386475"
"5520","1.4721758365631104","1.4721758365631104","1.4721758365631104","1.431217908859253","1.431217908859253","1.431217908859253","1.515663504600525","1.515663504600525","1.515663504600525","1.4953277111053467","1.4953277111053467","1.4953277111053467","1.581824779510498","1.581824779510498","1.581824779510498","1.6440930366516113","1.6440930366516113","1.6440930366516113"
"5530","1.4217712879180908","1.4217712879180908","1.4217712879180908","1.4571306705474854","1.4571306705474854","1.4571306705474854","1.5101375579833984","1.5101375579833984","1.5101375579833984","1.4912594556808472","1.4912594556808472","1.4912594556808472","1.5692076683044434","1.5692076683044434","1.5692076683044434","1.6292144060134888","1.6292144060134888","1.6292144060134888"
"5540","1.439805507659912","1.439805507659912","1.439805507659912","1.4136848449707031","1.4136848449707031","1.4136848449707031","1.4959074258804321","1.4959074258804321","1.4959074258804321","1.5594043731689453","1.5594043731689453","1.5594043731689453","1.5994458198547363","1.5994458198547363","1.5994458198547363","1.6516151428222656","1.6516151428222656","1.6516151428222656"
"5550","1.4503798484802246","1.4503798484802246","1.4503798484802246","1.3883371353149414","1.3883371353149414","1.3883371353149414","1.4197781085968018","1.4197781085968018","1.4197781085968018","1.4947845935821533","1.4947845935821533","1.4947845935821533","1.6151223182678223","1.6151223182678223","1.6151223182678223","1.6409502029418945","1.6409502029418945","1.6409502029418945"
"5560","1.4268525838851929","1.4268525838851929","1.4268525838851929","1.4765658378601074","1.4765658378601074","1.4765658378601074","1.5283929109573364","1.5283929109573364","1.5283929109573364","1.5128482580184937","1.5128482580184937","1.5128482580184937","1.6445035934448242","1.6445035934448242","1.6445035934448242","1.6621912717819214","1.6621912717819214","1.6621912717819214"
"5570","1.4313712120056152","1.4313712120056152","1.4313712120056152","1.4367332458496094","1.4367332458496094","1.4367332458496094","1.4405641555786133","1.4405641555786133","1.4405641555786133","1.5072603225708008","1.5072603225708008","1.5072603225708008","1.5728561878204346","1.5728561878204346","1.5728561878204346","1.6917588710784912","1.6917588710784912","1.6917588710784912"
"5580","1.426230549812317","1.426230549812317","1.426230549812317","1.4322607517242432","1.4322607517242432","1.4322607517242432","1.4797085523605347","1.4797085523605347","1.4797085523605347","1.5558542013168335","1.5558542013168335","1.5558542013168335","1.6355774402618408","1.6355774402618408","1.6355774402618408","1.6458441019058228","1.6458441019058228","1.6458441019058228"
"5590","1.4433577060699463","1.4433577060699463","1.4433577060699463","1.4086174964904785","1.4086174964904785","1.4086174964904785","1.4842629432678223","1.4842629432678223","1.4842629432678223","1.4702558517456055","1.4702558517456055","1.4702558517456055","1.6018955707550049","1.6018955707550049","1.6018955707550049","1.6189097166061401","1.6189097166061401","1.6189097166061401"
