"Step","main-owt (Run set) - train/loss","main-owt (Run set) - train/loss__MIN","main-owt (Run set) - train/loss__MAX","baseline-ts (Run set 2) - train/loss","baseline-ts (Run set 2) - train/loss__MIN","baseline-ts (Run set 2) - train/loss__MAX"
"4990","4.171099662780762","4.171099662780762","4.171099662780762","1.4531022310256958","1.4531022310256958","1.4531022310256958"
"5000","4.1731181144714355","4.1731181144714355","4.1731181144714355","1.4597465991973877","1.4597465991973877","1.4597465991973877"
"5010","4.1535162925720215","4.1535162925720215","4.1535162925720215","1.5408813953399658","1.5408813953399658","1.5408813953399658"
"5020","4.149256229400635","4.149256229400635","4.149256229400635","1.4567084312438965","1.4567084312438965","1.4567084312438965"
"5030","4.16438627243042","4.16438627243042","4.16438627243042","1.4973052740097046","1.4973052740097046","1.4973052740097046"
"5040","4.188575744628906","4.188575744628906","4.188575744628906","1.4559383392333984","1.4559383392333984","1.4559383392333984"
"5050","4.24490213394165","4.24490213394165","4.24490213394165","1.4608771800994873","1.4608771800994873","1.4608771800994873"
"5060","4.170130729675293","4.170130729675293","4.170130729675293","1.4669265747070312","1.4669265747070312","1.4669265747070312"
"5070","4.179653167724609","4.179653167724609","4.179653167724609","1.4321972131729126","1.4321972131729126","1.4321972131729126"
"5080","4.150373935699463","4.150373935699463","4.150373935699463","1.4518158435821533","1.4518158435821533","1.4518158435821533"
"5090","4.166895389556885","4.166895389556885","4.166895389556885","1.4396171569824219","1.4396171569824219","1.4396171569824219"
"5100","4.165719985961914","4.165719985961914","4.165719985961914","1.4200072288513184","1.4200072288513184","1.4200072288513184"
"5110","4.135250091552734","4.135250091552734","4.135250091552734","1.4851311445236206","1.4851311445236206","1.4851311445236206"
"5120","4.171050071716309","4.171050071716309","4.171050071716309","1.4473071098327637","1.4473071098327637","1.4473071098327637"
"5130","4.184483528137207","4.184483528137207","4.184483528137207","1.49603271484375","1.49603271484375","1.49603271484375"
"5140","4.1327714920043945","4.1327714920043945","4.1327714920043945","1.474141240119934","1.474141240119934","1.474141240119934"
"5150","4.121253490447998","4.121253490447998","4.121253490447998","1.4218218326568604","1.4218218326568604","1.4218218326568604"
"5160","4.136882305145264","4.136882305145264","4.136882305145264","1.486277461051941","1.486277461051941","1.486277461051941"
"5170","4.1124162673950195","4.1124162673950195","4.1124162673950195","1.465808629989624","1.465808629989624","1.465808629989624"
"5180","4.159802436828613","4.159802436828613","4.159802436828613","1.464785099029541","1.464785099029541","1.464785099029541"
"5190","4.199028015136719","4.199028015136719","4.199028015136719","1.4772162437438965","1.4772162437438965","1.4772162437438965"
"5200","4.137205123901367","4.137205123901367","4.137205123901367","1.4564297199249268","1.4564297199249268","1.4564297199249268"
"5210","4.200863838195801","4.200863838195801","4.200863838195801","1.4426121711730957","1.4426121711730957","1.4426121711730957"
"5220","4.165042877197266","4.165042877197266","4.165042877197266","1.412771463394165","1.412771463394165","1.412771463394165"
"5230","4.067232131958008","4.067232131958008","4.067232131958008","1.4700927734375","1.4700927734375","1.4700927734375"
"5240","4.100927352905273","4.100927352905273","4.100927352905273","1.469049334526062","1.469049334526062","1.469049334526062"
"5250","4.0901079177856445","4.0901079177856445","4.0901079177856445","1.4665663242340088","1.4665663242340088","1.4665663242340088"
"5260","4.1747941970825195","4.1747941970825195","4.1747941970825195","1.4557799100875854","1.4557799100875854","1.4557799100875854"
"5270","4.121427536010742","4.121427536010742","4.121427536010742","1.4097678661346436","1.4097678661346436","1.4097678661346436"
"5280","4.198914527893066","4.198914527893066","4.198914527893066","1.4657604694366455","1.4657604694366455","1.4657604694366455"
"5290","4.147061347961426","4.147061347961426","4.147061347961426","1.4594967365264893","1.4594967365264893","1.4594967365264893"
"5300","4.101276874542236","4.101276874542236","4.101276874542236","1.5092735290527344","1.5092735290527344","1.5092735290527344"
"5310","4.150106430053711","4.150106430053711","4.150106430053711","1.437751054763794","1.437751054763794","1.437751054763794"
"5320","4.178229808807373","4.178229808807373","4.178229808807373","1.4781222343444824","1.4781222343444824","1.4781222343444824"
"5330","4.224868297576904","4.224868297576904","4.224868297576904","1.4318591356277466","1.4318591356277466","1.4318591356277466"
"5340","4.12067985534668","4.12067985534668","4.12067985534668","1.4728788137435913","1.4728788137435913","1.4728788137435913"
"5350","4.142614841461182","4.142614841461182","4.142614841461182","1.4886994361877441","1.4886994361877441","1.4886994361877441"
"5360","4.118252754211426","4.118252754211426","4.118252754211426","1.4869911670684814","1.4869911670684814","1.4869911670684814"
"5370","4.122236251831055","4.122236251831055","4.122236251831055","1.422053337097168","1.422053337097168","1.422053337097168"
"5380","4.183015823364258","4.183015823364258","4.183015823364258","1.4906554222106934","1.4906554222106934","1.4906554222106934"
"5390","4.201867580413818","4.201867580413818","4.201867580413818","1.4619555473327637","1.4619555473327637","1.4619555473327637"
"5400","4.200288772583008","4.200288772583008","4.200288772583008","1.4999175071716309","1.4999175071716309","1.4999175071716309"
"5410","4.1546854972839355","4.1546854972839355","4.1546854972839355","1.3874353170394897","1.3874353170394897","1.3874353170394897"
"5420","4.105508804321289","4.105508804321289","4.105508804321289","1.4579267501831055","1.4579267501831055","1.4579267501831055"
"5430","4.18569278717041","4.18569278717041","4.18569278717041","1.4935168027877808","1.4935168027877808","1.4935168027877808"
"5440","4.190744400024414","4.190744400024414","4.190744400024414","1.453486680984497","1.453486680984497","1.453486680984497"
"5450","4.083183288574219","4.083183288574219","4.083183288574219","1.4419915676116943","1.4419915676116943","1.4419915676116943"
"5460","4.14357852935791","4.14357852935791","4.14357852935791","1.4485234022140503","1.4485234022140503","1.4485234022140503"
"5470","4.173398017883301","4.173398017883301","4.173398017883301","1.4719512462615967","1.4719512462615967","1.4719512462615967"
"5480","4.125837326049805","4.125837326049805","4.125837326049805","1.4648706912994385","1.4648706912994385","1.4648706912994385"
"5490","4.181693077087402","4.181693077087402","4.181693077087402","1.418182134628296","1.418182134628296","1.418182134628296"
"5500","4.120628356933594","4.120628356933594","4.120628356933594","1.4810253381729126","1.4810253381729126","1.4810253381729126"
"5510","4.104324817657471","4.104324817657471","4.104324817657471","1.4799567461013794","1.4799567461013794","1.4799567461013794"
"5520","4.1819000244140625","4.1819000244140625","4.1819000244140625","1.4721758365631104","1.4721758365631104","1.4721758365631104"
"5530","4.178977966308594","4.178977966308594","4.178977966308594","1.4217712879180908","1.4217712879180908","1.4217712879180908"
"5540","4.05933141708374","4.05933141708374","4.05933141708374","1.439805507659912","1.439805507659912","1.439805507659912"
"5550","4.145230770111084","4.145230770111084","4.145230770111084","1.4503798484802246","1.4503798484802246","1.4503798484802246"
"5560","4.069309234619141","4.069309234619141","4.069309234619141","1.4268525838851929","1.4268525838851929","1.4268525838851929"
"5570","4.153929710388184","4.153929710388184","4.153929710388184","1.4313712120056152","1.4313712120056152","1.4313712120056152"
"5580","4.16795539855957","4.16795539855957","4.16795539855957","1.426230549812317","1.426230549812317","1.426230549812317"
"5590","4.121501922607422","4.121501922607422","4.121501922607422","1.4433577060699463","1.4433577060699463","1.4433577060699463"
"5600","4.204832077026367","4.204832077026367","4.204832077026367","1.3971211910247803","1.3971211910247803","1.3971211910247803"
"5610","4.151688575744629","4.151688575744629","4.151688575744629","1.4367496967315674","1.4367496967315674","1.4367496967315674"
"5620","4.124400615692139","4.124400615692139","4.124400615692139","1.423406958580017","1.423406958580017","1.423406958580017"
"5630","4.149687767028809","4.149687767028809","4.149687767028809","1.4351141452789307","1.4351141452789307","1.4351141452789307"
"5640","4.107382774353027","4.107382774353027","4.107382774353027","1.4135310649871826","1.4135310649871826","1.4135310649871826"
"5650","4.1209564208984375","4.1209564208984375","4.1209564208984375","1.4093239307403564","1.4093239307403564","1.4093239307403564"
"5660","4.118382453918457","4.118382453918457","4.118382453918457","1.4557812213897705","1.4557812213897705","1.4557812213897705"
"5670","4.08353328704834","4.08353328704834","4.08353328704834","1.4285718202590942","1.4285718202590942","1.4285718202590942"
"5680","4.192266941070557","4.192266941070557","4.192266941070557","1.4100275039672852","1.4100275039672852","1.4100275039672852"
"5690","4.078947067260742","4.078947067260742","4.078947067260742","1.4219868183135986","1.4219868183135986","1.4219868183135986"
"5700","4.072781085968018","4.072781085968018","4.072781085968018","1.4107091426849365","1.4107091426849365","1.4107091426849365"
"5710","4.116153717041016","4.116153717041016","4.116153717041016","1.4524815082550049","1.4524815082550049","1.4524815082550049"
"5720","4.126233100891113","4.126233100891113","4.126233100891113","1.4313383102416992","1.4313383102416992","1.4313383102416992"
"5730","4.076297283172607","4.076297283172607","4.076297283172607","1.451261043548584","1.451261043548584","1.451261043548584"
"5740","4.070657730102539","4.070657730102539","4.070657730102539","1.4381506443023682","1.4381506443023682","1.4381506443023682"
"5750","4.071850299835205","4.071850299835205","4.071850299835205","1.3637280464172363","1.3637280464172363","1.3637280464172363"
"5760","4.150714874267578","4.150714874267578","4.150714874267578","1.4250086545944214","1.4250086545944214","1.4250086545944214"
"5770","4.0469441413879395","4.0469441413879395","4.0469441413879395","1.4266839027404785","1.4266839027404785","1.4266839027404785"
"5780","4.173345565795898","4.173345565795898","4.173345565795898","1.4758858680725098","1.4758858680725098","1.4758858680725098"
"5790","4.092724800109863","4.092724800109863","4.092724800109863","1.4569295644760132","1.4569295644760132","1.4569295644760132"
"5800","4.102293968200684","4.102293968200684","4.102293968200684","1.4105818271636963","1.4105818271636963","1.4105818271636963"
"5810","4.05947732925415","4.05947732925415","4.05947732925415","1.398188591003418","1.398188591003418","1.398188591003418"
"5820","4.134126663208008","4.134126663208008","4.134126663208008","1.4267852306365967","1.4267852306365967","1.4267852306365967"
"5830","4.094623565673828","4.094623565673828","4.094623565673828","1.4181020259857178","1.4181020259857178","1.4181020259857178"
"5840","4.107239246368408","4.107239246368408","4.107239246368408","1.4197795391082764","1.4197795391082764","1.4197795391082764"
"5850","4.093057632446289","4.093057632446289","4.093057632446289","1.3863445520401","1.3863445520401","1.3863445520401"
"5860","4.182384490966797","4.182384490966797","4.182384490966797","1.440037488937378","1.440037488937378","1.440037488937378"
"5870","4.143698215484619","4.143698215484619","4.143698215484619","1.471442461013794","1.471442461013794","1.471442461013794"
"5880","4.1299591064453125","4.1299591064453125","4.1299591064453125","1.4749540090560913","1.4749540090560913","1.4749540090560913"
"5890","4.097064971923828","4.097064971923828","4.097064971923828","1.4446616172790527","1.4446616172790527","1.4446616172790527"
"5900","4.112789154052734","4.112789154052734","4.112789154052734","1.3942099809646606","1.3942099809646606","1.3942099809646606"
"5910","4.110522270202637","4.110522270202637","4.110522270202637","1.4056713581085205","1.4056713581085205","1.4056713581085205"
"5920","4.045960426330566","4.045960426330566","4.045960426330566","1.409372329711914","1.409372329711914","1.409372329711914"
"5930","4.120737075805664","4.120737075805664","4.120737075805664","1.3794846534729004","1.3794846534729004","1.3794846534729004"
"5940","4.088253974914551","4.088253974914551","4.088253974914551","1.426072597503662","1.426072597503662","1.426072597503662"
"5950","4.13470458984375","4.13470458984375","4.13470458984375","1.4329322576522827","1.4329322576522827","1.4329322576522827"
"5960","4.091010093688965","4.091010093688965","4.091010093688965","1.4282697439193726","1.4282697439193726","1.4282697439193726"
"5970","4.023524761199951","4.023524761199951","4.023524761199951","1.4188017845153809","1.4188017845153809","1.4188017845153809"
"5980","4.098633766174316","4.098633766174316","4.098633766174316","1.4186290502548218","1.4186290502548218","1.4186290502548218"
"5990","4.041805744171143","4.041805744171143","4.041805744171143","1.4250924587249756","1.4250924587249756","1.4250924587249756"
"6000","4.097508907318115","4.097508907318115","4.097508907318115","1.427109718322754","1.427109718322754","1.427109718322754"
"6010","4.094107151031494","4.094107151031494","4.094107151031494","1.382501244544983","1.382501244544983","1.382501244544983"
"6020","4.166706085205078","4.166706085205078","4.166706085205078","1.4457945823669434","1.4457945823669434","1.4457945823669434"
"6030","4.052816867828369","4.052816867828369","4.052816867828369","1.3876780271530151","1.3876780271530151","1.3876780271530151"
"6040","4.069286823272705","4.069286823272705","4.069286823272705","1.3768525123596191","1.3768525123596191","1.3768525123596191"
"6050","4.0113725662231445","4.0113725662231445","4.0113725662231445","1.4132312536239624","1.4132312536239624","1.4132312536239624"
"6060","4.061748504638672","4.061748504638672","4.061748504638672","1.4181606769561768","1.4181606769561768","1.4181606769561768"
"6070","4.089759826660156","4.089759826660156","4.089759826660156","1.386767029762268","1.386767029762268","1.386767029762268"
"6080","4.147018909454346","4.147018909454346","4.147018909454346","1.3960325717926025","1.3960325717926025","1.3960325717926025"
"6090","4.044816017150879","4.044816017150879","4.044816017150879","1.4342036247253418","1.4342036247253418","1.4342036247253418"
"6100","4.087273120880127","4.087273120880127","4.087273120880127","1.3988432884216309","1.3988432884216309","1.3988432884216309"
"6110","4.1281023025512695","4.1281023025512695","4.1281023025512695","1.3964778184890747","1.3964778184890747","1.3964778184890747"
"6120","4.107237815856934","4.107237815856934","4.107237815856934","1.417309284210205","1.417309284210205","1.417309284210205"
"6130","3.9960174560546875","3.9960174560546875","3.9960174560546875","1.4132945537567139","1.4132945537567139","1.4132945537567139"
"6140","4.103560447692871","4.103560447692871","4.103560447692871","1.3892524242401123","1.3892524242401123","1.3892524242401123"
"6150","4.112013816833496","4.112013816833496","4.112013816833496","1.4440265893936157","1.4440265893936157","1.4440265893936157"
"6160","4.108395099639893","4.108395099639893","4.108395099639893","1.4040281772613525","1.4040281772613525","1.4040281772613525"
"6170","4.061790466308594","4.061790466308594","4.061790466308594","1.4660738706588745","1.4660738706588745","1.4660738706588745"
"6180","4.124712944030762","4.124712944030762","4.124712944030762","1.3891412019729614","1.3891412019729614","1.3891412019729614"
"6190","4.06655216217041","4.06655216217041","4.06655216217041","1.4288246631622314","1.4288246631622314","1.4288246631622314"
"6200","4.109684467315674","4.109684467315674","4.109684467315674","1.4076216220855713","1.4076216220855713","1.4076216220855713"
"6210","4.075357437133789","4.075357437133789","4.075357437133789","1.4557535648345947","1.4557535648345947","1.4557535648345947"
"6220","4.003684043884277","4.003684043884277","4.003684043884277","1.4217963218688965","1.4217963218688965","1.4217963218688965"
"6230","4.133880615234375","4.133880615234375","4.133880615234375","1.3568323850631714","1.3568323850631714","1.3568323850631714"
"6240","4.059056282043457","4.059056282043457","4.059056282043457","1.3944690227508545","1.3944690227508545","1.3944690227508545"
"6250","4.142544269561768","4.142544269561768","4.142544269561768","1.3868167400360107","1.3868167400360107","1.3868167400360107"
"6260","4.076303005218506","4.076303005218506","4.076303005218506","1.4477596282958984","1.4477596282958984","1.4477596282958984"
"6270","4.102813720703125","4.102813720703125","4.102813720703125","1.4426671266555786","1.4426671266555786","1.4426671266555786"
"6280","4.008149147033691","4.008149147033691","4.008149147033691","1.4120128154754639","1.4120128154754639","1.4120128154754639"
"6290","4.105141639709473","4.105141639709473","4.105141639709473","1.4175138473510742","1.4175138473510742","1.4175138473510742"
"6300","4.171399116516113","4.171399116516113","4.171399116516113","1.3859679698944092","1.3859679698944092","1.3859679698944092"
"6310","4.112252235412598","4.112252235412598","4.112252235412598","1.4295507669448853","1.4295507669448853","1.4295507669448853"
"6320","4.06857967376709","4.06857967376709","4.06857967376709","1.4376572370529175","1.4376572370529175","1.4376572370529175"
"6330","4.070777893066406","4.070777893066406","4.070777893066406","1.3888227939605713","1.3888227939605713","1.3888227939605713"
"6340","4.123373508453369","4.123373508453369","4.123373508453369","1.3816750049591064","1.3816750049591064","1.3816750049591064"
"6350","4.081155300140381","4.081155300140381","4.081155300140381","1.4172412157058716","1.4172412157058716","1.4172412157058716"
"6360","4.0634589195251465","4.0634589195251465","4.0634589195251465","1.4171240329742432","1.4171240329742432","1.4171240329742432"
"6370","4.083900451660156","4.083900451660156","4.083900451660156","1.382053256034851","1.382053256034851","1.382053256034851"
"6380","4.094261169433594","4.094261169433594","4.094261169433594","1.4151393175125122","1.4151393175125122","1.4151393175125122"
"6390","4.131606101989746","4.131606101989746","4.131606101989746","1.3625435829162598","1.3625435829162598","1.3625435829162598"
"6400","4.074891090393066","4.074891090393066","4.074891090393066","1.4182493686676025","1.4182493686676025","1.4182493686676025"
"6410","4.058035850524902","4.058035850524902","4.058035850524902","1.3829705715179443","1.3829705715179443","1.3829705715179443"
"6420","4.0751142501831055","4.0751142501831055","4.0751142501831055","1.3916435241699219","1.3916435241699219","1.3916435241699219"
"6430","4.058562755584717","4.058562755584717","4.058562755584717","1.3942618370056152","1.3942618370056152","1.3942618370056152"
"6440","4.060277938842773","4.060277938842773","4.060277938842773","1.4054086208343506","1.4054086208343506","1.4054086208343506"
"6450","4.051863670349121","4.051863670349121","4.051863670349121","1.4272069931030273","1.4272069931030273","1.4272069931030273"
"6460","4.048790454864502","4.048790454864502","4.048790454864502","1.4380648136138916","1.4380648136138916","1.4380648136138916"
"6470","4.106832981109619","4.106832981109619","4.106832981109619","1.4026908874511719","1.4026908874511719","1.4026908874511719"
"6480","4.095388889312744","4.095388889312744","4.095388889312744","1.405491828918457","1.405491828918457","1.405491828918457"
"6490","4.100170612335205","4.100170612335205","4.100170612335205","1.4044606685638428","1.4044606685638428","1.4044606685638428"
"6500","4.111766338348389","4.111766338348389","4.111766338348389","1.4184995889663696","1.4184995889663696","1.4184995889663696"
"6510","4.062541961669922","4.062541961669922","4.062541961669922","1.432307481765747","1.432307481765747","1.432307481765747"
"6520","4.03911018371582","4.03911018371582","4.03911018371582","1.3698819875717163","1.3698819875717163","1.3698819875717163"
"6530","4.074676513671875","4.074676513671875","4.074676513671875","1.3796343803405762","1.3796343803405762","1.3796343803405762"
"6540","4.055838584899902","4.055838584899902","4.055838584899902","1.4147462844848633","1.4147462844848633","1.4147462844848633"
"6550","4.028754234313965","4.028754234313965","4.028754234313965","1.4021992683410645","1.4021992683410645","1.4021992683410645"
"6560","4.161141395568848","4.161141395568848","4.161141395568848","1.412496566772461","1.412496566772461","1.412496566772461"
"6570","4.109371662139893","4.109371662139893","4.109371662139893","1.4055030345916748","1.4055030345916748","1.4055030345916748"
"6580","4.04140043258667","4.04140043258667","4.04140043258667","1.3715296983718872","1.3715296983718872","1.3715296983718872"
"6590","4.061636924743652","4.061636924743652","4.061636924743652","1.3869695663452148","1.3869695663452148","1.3869695663452148"
"6600","4.082215785980225","4.082215785980225","4.082215785980225","1.4095674753189087","1.4095674753189087","1.4095674753189087"
"6610","4.053478717803955","4.053478717803955","4.053478717803955","1.443842887878418","1.443842887878418","1.443842887878418"
"6620","4.024301052093506","4.024301052093506","4.024301052093506","1.3929786682128906","1.3929786682128906","1.3929786682128906"
"6630","4.009213447570801","4.009213447570801","4.009213447570801","1.3856359720230103","1.3856359720230103","1.3856359720230103"
"6640","4.120574951171875","4.120574951171875","4.120574951171875","1.3598552942276","1.3598552942276","1.3598552942276"
"6650","4.034388065338135","4.034388065338135","4.034388065338135","1.3805747032165527","1.3805747032165527","1.3805747032165527"
"6660","4.027419567108154","4.027419567108154","4.027419567108154","1.4085346460342407","1.4085346460342407","1.4085346460342407"
"6670","4.03370475769043","4.03370475769043","4.03370475769043","1.441970944404602","1.441970944404602","1.441970944404602"
"6680","4.056589126586914","4.056589126586914","4.056589126586914","1.427804946899414","1.427804946899414","1.427804946899414"
"6690","4.024869441986084","4.024869441986084","4.024869441986084","1.3895843029022217","1.3895843029022217","1.3895843029022217"
"6700","4.0902099609375","4.0902099609375","4.0902099609375","1.3633840084075928","1.3633840084075928","1.3633840084075928"
"6710","4.08303165435791","4.08303165435791","4.08303165435791","1.4335668087005615","1.4335668087005615","1.4335668087005615"
"6720","4.05947208404541","4.05947208404541","4.05947208404541","1.4109866619110107","1.4109866619110107","1.4109866619110107"
"6730","4.0401458740234375","4.0401458740234375","4.0401458740234375","1.4064555168151855","1.4064555168151855","1.4064555168151855"
"6740","4.103979110717773","4.103979110717773","4.103979110717773","1.4497663974761963","1.4497663974761963","1.4497663974761963"
"6750","4.057012557983398","4.057012557983398","4.057012557983398","1.3623566627502441","1.3623566627502441","1.3623566627502441"
"6760","4.125007629394531","4.125007629394531","4.125007629394531","1.410200834274292","1.410200834274292","1.410200834274292"
"6770","4.085379600524902","4.085379600524902","4.085379600524902","1.3930585384368896","1.3930585384368896","1.3930585384368896"
"6780","4.106514930725098","4.106514930725098","4.106514930725098","1.390197992324829","1.390197992324829","1.390197992324829"
"6790","4.058271884918213","4.058271884918213","4.058271884918213","1.4197204113006592","1.4197204113006592","1.4197204113006592"
"6800","4.082742691040039","4.082742691040039","4.082742691040039","1.3471355438232422","1.3471355438232422","1.3471355438232422"
"6810","4.048505783081055","4.048505783081055","4.048505783081055","1.4390718936920166","1.4390718936920166","1.4390718936920166"
"6820","4.134833812713623","4.134833812713623","4.134833812713623","1.396848440170288","1.396848440170288","1.396848440170288"
"6830","4.092514991760254","4.092514991760254","4.092514991760254","1.4454972743988037","1.4454972743988037","1.4454972743988037"
"6840","4.047734260559082","4.047734260559082","4.047734260559082","1.3900477886199951","1.3900477886199951","1.3900477886199951"
"6850","4.079297065734863","4.079297065734863","4.079297065734863","1.396675705909729","1.396675705909729","1.396675705909729"
"6860","4.005758285522461","4.005758285522461","4.005758285522461","1.367948055267334","1.367948055267334","1.367948055267334"
"6870","4.027608394622803","4.027608394622803","4.027608394622803","1.3772079944610596","1.3772079944610596","1.3772079944610596"
"6880","4.117109298706055","4.117109298706055","4.117109298706055","1.3826329708099365","1.3826329708099365","1.3826329708099365"
"6890","3.976924180984497","3.976924180984497","3.976924180984497","1.372788906097412","1.372788906097412","1.372788906097412"
"6900","4.009863376617432","4.009863376617432","4.009863376617432","1.3793195486068726","1.3793195486068726","1.3793195486068726"
"6910","4.073661804199219","4.073661804199219","4.073661804199219","1.3982013463974","1.3982013463974","1.3982013463974"
"6920","4.0149431228637695","4.0149431228637695","4.0149431228637695","1.3902426958084106","1.3902426958084106","1.3902426958084106"
"6930","3.9919145107269287","3.9919145107269287","3.9919145107269287","1.4029955863952637","1.4029955863952637","1.4029955863952637"
"6940","4.0214385986328125","4.0214385986328125","4.0214385986328125","1.3874428272247314","1.3874428272247314","1.3874428272247314"
"6950","4.048183441162109","4.048183441162109","4.048183441162109","1.3381338119506836","1.3381338119506836","1.3381338119506836"
"6960","4.014305591583252","4.014305591583252","4.014305591583252","1.4535707235336304","1.4535707235336304","1.4535707235336304"
"6970","4.104122161865234","4.104122161865234","4.104122161865234","1.383721113204956","1.383721113204956","1.383721113204956"
"6980","4.022241115570068","4.022241115570068","4.022241115570068","1.3452404737472534","1.3452404737472534","1.3452404737472534"
"6990","4.085875988006592","4.085875988006592","4.085875988006592","1.4138336181640625","1.4138336181640625","1.4138336181640625"
"7000","4.079133033752441","4.079133033752441","4.079133033752441","1.336887240409851","1.336887240409851","1.336887240409851"
"7010","4.077259063720703","4.077259063720703","4.077259063720703","1.3785429000854492","1.3785429000854492","1.3785429000854492"
"7020","4.030116558074951","4.030116558074951","4.030116558074951","1.426405906677246","1.426405906677246","1.426405906677246"
"7030","4.093118190765381","4.093118190765381","4.093118190765381","1.4016358852386475","1.4016358852386475","1.4016358852386475"
"7040","4.068721771240234","4.068721771240234","4.068721771240234","1.379185438156128","1.379185438156128","1.379185438156128"
"7050","4.123912811279297","4.123912811279297","4.123912811279297","1.4076321125030518","1.4076321125030518","1.4076321125030518"
"7060","4.004546165466309","4.004546165466309","4.004546165466309","1.3602291345596313","1.3602291345596313","1.3602291345596313"
"7070","4.034556865692139","4.034556865692139","4.034556865692139","1.363533854484558","1.363533854484558","1.363533854484558"
"7080","4.056366443634033","4.056366443634033","4.056366443634033","1.3523693084716797","1.3523693084716797","1.3523693084716797"
"7090","4.02674674987793","4.02674674987793","4.02674674987793","1.3970251083374023","1.3970251083374023","1.3970251083374023"
"7100","3.9704926013946533","3.9704926013946533","3.9704926013946533","1.3564486503601074","1.3564486503601074","1.3564486503601074"
"7110","3.961577892303467","3.961577892303467","3.961577892303467","1.3296079635620117","1.3296079635620117","1.3296079635620117"
"7120","3.99031400680542","3.99031400680542","3.99031400680542","1.384368658065796","1.384368658065796","1.384368658065796"
"7130","4.0341949462890625","4.0341949462890625","4.0341949462890625","1.4205113649368286","1.4205113649368286","1.4205113649368286"
"7140","4.064103603363037","4.064103603363037","4.064103603363037","1.3729215860366821","1.3729215860366821","1.3729215860366821"
"7150","4.078938007354736","4.078938007354736","4.078938007354736","1.4079933166503906","1.4079933166503906","1.4079933166503906"
"7160","4.002619743347168","4.002619743347168","4.002619743347168","1.4199624061584473","1.4199624061584473","1.4199624061584473"
"7170","4.0225372314453125","4.0225372314453125","4.0225372314453125","1.330108404159546","1.330108404159546","1.330108404159546"
"7180","3.950808525085449","3.950808525085449","3.950808525085449","1.3409626483917236","1.3409626483917236","1.3409626483917236"
"7190","3.975128173828125","3.975128173828125","3.975128173828125","1.3676302433013916","1.3676302433013916","1.3676302433013916"
"7200","4.013480186462402","4.013480186462402","4.013480186462402","1.324916124343872","1.324916124343872","1.324916124343872"
"7210","4.044337749481201","4.044337749481201","4.044337749481201","1.3730769157409668","1.3730769157409668","1.3730769157409668"
"7220","4.026945114135742","4.026945114135742","4.026945114135742","1.3794289827346802","1.3794289827346802","1.3794289827346802"
"7230","3.968458652496338","3.968458652496338","3.968458652496338","1.3756096363067627","1.3756096363067627","1.3756096363067627"
"7240","4.036746978759766","4.036746978759766","4.036746978759766","1.3480262756347656","1.3480262756347656","1.3480262756347656"
"7250","4.0778350830078125","4.0778350830078125","4.0778350830078125","1.394672155380249","1.394672155380249","1.394672155380249"
"7260","4.024202346801758","4.024202346801758","4.024202346801758","1.3578951358795166","1.3578951358795166","1.3578951358795166"
"7270","4.044989585876465","4.044989585876465","4.044989585876465","1.4245200157165527","1.4245200157165527","1.4245200157165527"
"7280","4.053041458129883","4.053041458129883","4.053041458129883","1.3684592247009277","1.3684592247009277","1.3684592247009277"
"7290","4.036157131195068","4.036157131195068","4.036157131195068","1.4228452444076538","1.4228452444076538","1.4228452444076538"
"7300","4.020209312438965","4.020209312438965","4.020209312438965","1.3466776609420776","1.3466776609420776","1.3466776609420776"
"7310","4.032185077667236","4.032185077667236","4.032185077667236","1.4209871292114258","1.4209871292114258","1.4209871292114258"
"7320","3.9979474544525146","3.9979474544525146","3.9979474544525146","1.358354926109314","1.358354926109314","1.358354926109314"
"7330","4.051969528198242","4.051969528198242","4.051969528198242","1.409574031829834","1.409574031829834","1.409574031829834"
"7340","4.00644588470459","4.00644588470459","4.00644588470459","1.3781721591949463","1.3781721591949463","1.3781721591949463"
"7350","4.0628485679626465","4.0628485679626465","4.0628485679626465","1.3321709632873535","1.3321709632873535","1.3321709632873535"
"7360","4.031824111938477","4.031824111938477","4.031824111938477","1.34263014793396","1.34263014793396","1.34263014793396"
"7370","4.032814979553223","4.032814979553223","4.032814979553223","1.3497438430786133","1.3497438430786133","1.3497438430786133"
"7380","3.9972915649414062","3.9972915649414062","3.9972915649414062","1.4052720069885254","1.4052720069885254","1.4052720069885254"
"7390","3.982923984527588","3.982923984527588","3.982923984527588","1.2983312606811523","1.2983312606811523","1.2983312606811523"
"7400","4.0342912673950195","4.0342912673950195","4.0342912673950195","1.417842149734497","1.417842149734497","1.417842149734497"
"7410","3.9637322425842285","3.9637322425842285","3.9637322425842285","1.4101561307907104","1.4101561307907104","1.4101561307907104"
"7420","4.060260772705078","4.060260772705078","4.060260772705078","1.3605337142944336","1.3605337142944336","1.3605337142944336"
"7430","3.9740400314331055","3.9740400314331055","3.9740400314331055","1.3582212924957275","1.3582212924957275","1.3582212924957275"
"7440","4.0003252029418945","4.0003252029418945","4.0003252029418945","1.3317512273788452","1.3317512273788452","1.3317512273788452"
"7450","4.072458267211914","4.072458267211914","4.072458267211914","1.3910967111587524","1.3910967111587524","1.3910967111587524"
"7460","4.062474250793457","4.062474250793457","4.062474250793457","1.3579497337341309","1.3579497337341309","1.3579497337341309"
"7470","4.023153781890869","4.023153781890869","4.023153781890869","1.317706823348999","1.317706823348999","1.317706823348999"
