"Step","baseline-ts - train/loss","baseline-ts - train/loss__MIN","baseline-ts - train/loss__MAX","baseline-ts-lr0.001-prenorm2postnorm - train/loss","baseline-ts-lr0.001-prenorm2postnorm - train/loss__MIN","baseline-ts-lr0.001-prenorm2postnorm - train/loss__MAX","baseline-ts-lr0.001 - train/loss","baseline-ts-lr0.001 - train/loss__MIN","baseline-ts-lr0.001 - train/loss__MAX","baseline-ts-lr0.0003-prenorm2postnorm - train/loss","baseline-ts-lr0.0003-prenorm2postnorm - train/loss__MIN","baseline-ts-lr0.0003-prenorm2postnorm - train/loss__MAX","baseline-ts-lr0.0003 - train/loss","baseline-ts-lr0.0003 - train/loss__MIN","baseline-ts-lr0.0003 - train/loss__MAX","baseline-ts-prenorm2postnorm - train/loss","baseline-ts-prenorm2postnorm - train/loss__MIN","baseline-ts-prenorm2postnorm - train/loss__MAX"
"4630","1.5063797235488892","1.5063797235488892","1.5063797235488892","1.56793212890625","1.56793212890625","1.56793212890625","1.5239746570587158","1.5239746570587158","1.5239746570587158","1.5998408794403076","1.5998408794403076","1.5998408794403076","1.6823362112045288","1.6823362112045288","1.6823362112045288","5.822500228881836","5.822500228881836","5.822500228881836"
"4640","1.4689667224884033","1.4689667224884033","1.4689667224884033","1.5894711017608643","1.5894711017608643","1.5894711017608643","1.5794992446899414","1.5794992446899414","1.5794992446899414","1.6452245712280273","1.6452245712280273","1.6452245712280273","1.684821367263794","1.684821367263794","1.684821367263794","5.786954402923584","5.786954402923584","5.786954402923584"
"4650","1.4553492069244385","1.4553492069244385","1.4553492069244385","1.5745799541473389","1.5745799541473389","1.5745799541473389","1.5081186294555664","1.5081186294555664","1.5081186294555664","1.6057246923446655","1.6057246923446655","1.6057246923446655","1.6524776220321655","1.6524776220321655","1.6524776220321655","5.785760879516602","5.785760879516602","5.785760879516602"
"4660","1.49374258518219","1.49374258518219","1.49374258518219","1.5379717350006104","1.5379717350006104","1.5379717350006104","1.4874324798583984","1.4874324798583984","1.4874324798583984","1.6967206001281738","1.6967206001281738","1.6967206001281738","1.6288775205612183","1.6288775205612183","1.6288775205612183","5.788618087768555","5.788618087768555","5.788618087768555"
"4670","1.4178410768508911","1.4178410768508911","1.4178410768508911","1.5329484939575195","1.5329484939575195","1.5329484939575195","1.5188658237457275","1.5188658237457275","1.5188658237457275","1.625706672668457","1.625706672668457","1.625706672668457","1.6526250839233398","1.6526250839233398","1.6526250839233398","5.821101188659668","5.821101188659668","5.821101188659668"
"4680","1.5069072246551514","1.5069072246551514","1.5069072246551514","1.5110377073287964","1.5110377073287964","1.5110377073287964","1.4823520183563232","1.4823520183563232","1.4823520183563232","1.6483750343322754","1.6483750343322754","1.6483750343322754","1.6295344829559326","1.6295344829559326","1.6295344829559326","5.790517807006836","5.790517807006836","5.790517807006836"
"4690","1.5082595348358154","1.5082595348358154","1.5082595348358154","1.5384396314620972","1.5384396314620972","1.5384396314620972","1.4995375871658325","1.4995375871658325","1.4995375871658325","1.5956525802612305","1.5956525802612305","1.5956525802612305","1.668910264968872","1.668910264968872","1.668910264968872","5.791070461273193","5.791070461273193","5.791070461273193"
"4700","1.4666831493377686","1.4666831493377686","1.4666831493377686","1.519270420074463","1.519270420074463","1.519270420074463","1.5344370603561401","1.5344370603561401","1.5344370603561401","1.6569857597351074","1.6569857597351074","1.6569857597351074","1.631761074066162","1.631761074066162","1.631761074066162","5.827942848205566","5.827942848205566","5.827942848205566"
"4710","1.474906086921692","1.474906086921692","1.474906086921692","1.487924575805664","1.487924575805664","1.487924575805664","1.528592586517334","1.528592586517334","1.528592586517334","1.679640531539917","1.679640531539917","1.679640531539917","1.639939785003662","1.639939785003662","1.639939785003662","5.8522138595581055","5.8522138595581055","5.8522138595581055"
"4720","1.5028071403503418","1.5028071403503418","1.5028071403503418","1.5016577243804932","1.5016577243804932","1.5016577243804932","1.4963393211364746","1.4963393211364746","1.4963393211364746","1.678980827331543","1.678980827331543","1.678980827331543","1.6690324544906616","1.6690324544906616","1.6690324544906616","5.830923080444336","5.830923080444336","5.830923080444336"
"4730","1.4704726934432983","1.4704726934432983","1.4704726934432983","1.5330978631973267","1.5330978631973267","1.5330978631973267","1.5547829866409302","1.5547829866409302","1.5547829866409302","1.6471813917160034","1.6471813917160034","1.6471813917160034","1.604454755783081","1.604454755783081","1.604454755783081","5.778994560241699","5.778994560241699","5.778994560241699"
"4740","1.4912415742874146","1.4912415742874146","1.4912415742874146","1.527524471282959","1.527524471282959","1.527524471282959","1.4383440017700195","1.4383440017700195","1.4383440017700195","1.70005202293396","1.70005202293396","1.70005202293396","1.6285099983215332","1.6285099983215332","1.6285099983215332","5.797929286956787","5.797929286956787","5.797929286956787"
"4750","1.4599788188934326","1.4599788188934326","1.4599788188934326","1.5662704706192017","1.5662704706192017","1.5662704706192017","1.504776954650879","1.504776954650879","1.504776954650879","1.6833624839782715","1.6833624839782715","1.6833624839782715","1.6486456394195557","1.6486456394195557","1.6486456394195557","5.7992448806762695","5.7992448806762695","5.7992448806762695"
"4760","1.5001095533370972","1.5001095533370972","1.5001095533370972","1.5438754558563232","1.5438754558563232","1.5438754558563232","1.5053389072418213","1.5053389072418213","1.5053389072418213","1.63963782787323","1.63963782787323","1.63963782787323","1.691014051437378","1.691014051437378","1.691014051437378","5.784357070922852","5.784357070922852","5.784357070922852"
"4770","1.4175543785095215","1.4175543785095215","1.4175543785095215","1.5566723346710205","1.5566723346710205","1.5566723346710205","1.5044844150543213","1.5044844150543213","1.5044844150543213","1.6343414783477783","1.6343414783477783","1.6343414783477783","1.5605441331863403","1.5605441331863403","1.5605441331863403","5.820919990539551","5.820919990539551","5.820919990539551"
"4780","1.4144644737243652","1.4144644737243652","1.4144644737243652","1.512537956237793","1.512537956237793","1.512537956237793","1.496243953704834","1.496243953704834","1.496243953704834","1.6553881168365479","1.6553881168365479","1.6553881168365479","1.694746732711792","1.694746732711792","1.694746732711792","5.830902576446533","5.830902576446533","5.830902576446533"
"4790","1.491890549659729","1.491890549659729","1.491890549659729","1.5291101932525635","1.5291101932525635","1.5291101932525635","1.5058465003967285","1.5058465003967285","1.5058465003967285","1.6157351732254028","1.6157351732254028","1.6157351732254028","1.6919372081756592","1.6919372081756592","1.6919372081756592","5.794747352600098","5.794747352600098","5.794747352600098"
"4800","1.4244976043701172","1.4244976043701172","1.4244976043701172","1.4774301052093506","1.4774301052093506","1.4774301052093506","1.5046581029891968","1.5046581029891968","1.5046581029891968","1.6165595054626465","1.6165595054626465","1.6165595054626465","1.5984678268432617","1.5984678268432617","1.5984678268432617","5.810654163360596","5.810654163360596","5.810654163360596"
"4810","1.4429388046264648","1.4429388046264648","1.4429388046264648","1.4892748594284058","1.4892748594284058","1.4892748594284058","1.5237622261047363","1.5237622261047363","1.5237622261047363","1.6138416528701782","1.6138416528701782","1.6138416528701782","1.6188056468963623","1.6188056468963623","1.6188056468963623","5.8445024490356445","5.8445024490356445","5.8445024490356445"
"4820","1.501350998878479","1.501350998878479","1.501350998878479","1.5280547142028809","1.5280547142028809","1.5280547142028809","1.4972543716430664","1.4972543716430664","1.4972543716430664","1.6142568588256836","1.6142568588256836","1.6142568588256836","1.6803785562515259","1.6803785562515259","1.6803785562515259","5.777775764465332","5.777775764465332","5.777775764465332"
"4830","1.5044294595718384","1.5044294595718384","1.5044294595718384","1.5636851787567139","1.5636851787567139","1.5636851787567139","1.5643037557601929","1.5643037557601929","1.5643037557601929","1.6943788528442383","1.6943788528442383","1.6943788528442383","1.5733871459960938","1.5733871459960938","1.5733871459960938","5.791271686553955","5.791271686553955","5.791271686553955"
"4840","1.4506220817565918","1.4506220817565918","1.4506220817565918","1.4810365438461304","1.4810365438461304","1.4810365438461304","1.5020146369934082","1.5020146369934082","1.5020146369934082","1.6712591648101807","1.6712591648101807","1.6712591648101807","1.6036303043365479","1.6036303043365479","1.6036303043365479","5.808250427246094","5.808250427246094","5.808250427246094"
"4850","1.4349578619003296","1.4349578619003296","1.4349578619003296","1.5013034343719482","1.5013034343719482","1.5013034343719482","1.503880500793457","1.503880500793457","1.503880500793457","1.601057767868042","1.601057767868042","1.601057767868042","1.6367213726043701","1.6367213726043701","1.6367213726043701","5.781669616699219","5.781669616699219","5.781669616699219"
"4860","1.4422228336334229","1.4422228336334229","1.4422228336334229","1.5253009796142578","1.5253009796142578","1.5253009796142578","1.5255885124206543","1.5255885124206543","1.5255885124206543","1.6348998546600342","1.6348998546600342","1.6348998546600342","1.61415696144104","1.61415696144104","1.61415696144104","5.793006420135498","5.793006420135498","5.793006420135498"
"4870","1.4309122562408447","1.4309122562408447","1.4309122562408447","1.529982566833496","1.529982566833496","1.529982566833496","1.5047534704208374","1.5047534704208374","1.5047534704208374","1.61763596534729","1.61763596534729","1.61763596534729","1.641120195388794","1.641120195388794","1.641120195388794","5.775701522827148","5.775701522827148","5.775701522827148"
"4880","1.483465552330017","1.483465552330017","1.483465552330017","1.4991655349731445","1.4991655349731445","1.4991655349731445","1.5309302806854248","1.5309302806854248","1.5309302806854248","1.7027108669281006","1.7027108669281006","1.7027108669281006","1.6254167556762695","1.6254167556762695","1.6254167556762695","5.776492118835449","5.776492118835449","5.776492118835449"
"4890","1.4705228805541992","1.4705228805541992","1.4705228805541992","1.5176458358764648","1.5176458358764648","1.5176458358764648","1.5462868213653564","1.5462868213653564","1.5462868213653564","1.632759690284729","1.632759690284729","1.632759690284729","1.6638504266738892","1.6638504266738892","1.6638504266738892","5.791237831115723","5.791237831115723","5.791237831115723"
"4900","1.4814467430114746","1.4814467430114746","1.4814467430114746","1.5082346200942993","1.5082346200942993","1.5082346200942993","1.4902968406677246","1.4902968406677246","1.4902968406677246","1.6330151557922363","1.6330151557922363","1.6330151557922363","1.6241059303283691","1.6241059303283691","1.6241059303283691","5.801573753356934","5.801573753356934","5.801573753356934"
"4910","1.4946752786636353","1.4946752786636353","1.4946752786636353","1.533724069595337","1.533724069595337","1.533724069595337","1.4929733276367188","1.4929733276367188","1.4929733276367188","1.6922776699066162","1.6922776699066162","1.6922776699066162","1.6329243183135986","1.6329243183135986","1.6329243183135986","5.8290815353393555","5.8290815353393555","5.8290815353393555"
"4920","1.4906532764434814","1.4906532764434814","1.4906532764434814","1.5153849124908447","1.5153849124908447","1.5153849124908447","1.5131388902664185","1.5131388902664185","1.5131388902664185","1.6476008892059326","1.6476008892059326","1.6476008892059326","1.5777008533477783","1.5777008533477783","1.5777008533477783","5.788210868835449","5.788210868835449","5.788210868835449"
"4930","1.472334384918213","1.472334384918213","1.472334384918213","1.5395493507385254","1.5395493507385254","1.5395493507385254","1.4883378744125366","1.4883378744125366","1.4883378744125366","1.6412620544433594","1.6412620544433594","1.6412620544433594","1.6391253471374512","1.6391253471374512","1.6391253471374512","5.836638450622559","5.836638450622559","5.836638450622559"
"4940","1.4920152425765991","1.4920152425765991","1.4920152425765991","1.5539933443069458","1.5539933443069458","1.5539933443069458","1.5095610618591309","1.5095610618591309","1.5095610618591309","1.608970046043396","1.608970046043396","1.608970046043396","1.6277822256088257","1.6277822256088257","1.6277822256088257","5.881037712097168","5.881037712097168","5.881037712097168"
"4950","1.470996379852295","1.470996379852295","1.470996379852295","1.5097968578338623","1.5097968578338623","1.5097968578338623","1.4759752750396729","1.4759752750396729","1.4759752750396729","1.6018521785736084","1.6018521785736084","1.6018521785736084","1.592361569404602","1.592361569404602","1.592361569404602","5.771111488342285","5.771111488342285","5.771111488342285"
"4960","1.4740734100341797","1.4740734100341797","1.4740734100341797","1.5321872234344482","1.5321872234344482","1.5321872234344482","1.5068330764770508","1.5068330764770508","1.5068330764770508","1.6083283424377441","1.6083283424377441","1.6083283424377441","1.6343544721603394","1.6343544721603394","1.6343544721603394","5.797159671783447","5.797159671783447","5.797159671783447"
"4970","1.42830228805542","1.42830228805542","1.42830228805542","1.5155929327011108","1.5155929327011108","1.5155929327011108","1.5673949718475342","1.5673949718475342","1.5673949718475342","1.6093406677246094","1.6093406677246094","1.6093406677246094","1.6000120639801025","1.6000120639801025","1.6000120639801025","5.830700397491455","5.830700397491455","5.830700397491455"
"4980","1.4638593196868896","1.4638593196868896","1.4638593196868896","1.4892821311950684","1.4892821311950684","1.4892821311950684","1.4827635288238525","1.4827635288238525","1.4827635288238525","1.6113383769989014","1.6113383769989014","1.6113383769989014","1.6005935668945312","1.6005935668945312","1.6005935668945312","5.764289379119873","5.764289379119873","5.764289379119873"
"4990","1.4531022310256958","1.4531022310256958","1.4531022310256958","1.5237432718276978","1.5237432718276978","1.5237432718276978","1.516817569732666","1.516817569732666","1.516817569732666","1.608123779296875","1.608123779296875","1.608123779296875","1.6701654195785522","1.6701654195785522","1.6701654195785522","5.807126045227051","5.807126045227051","5.807126045227051"
"5000","1.4597465991973877","1.4597465991973877","1.4597465991973877","1.5257234573364258","1.5257234573364258","1.5257234573364258","1.5276634693145752","1.5276634693145752","1.5276634693145752","1.6010801792144775","1.6010801792144775","1.6010801792144775","1.6316425800323486","1.6316425800323486","1.6316425800323486","5.775613784790039","5.775613784790039","5.775613784790039"
"5010","1.5408813953399658","1.5408813953399658","1.5408813953399658","1.531151294708252","1.531151294708252","1.531151294708252","1.5096752643585205","1.5096752643585205","1.5096752643585205","1.658651351928711","1.658651351928711","1.658651351928711","1.6120855808258057","1.6120855808258057","1.6120855808258057","5.836045265197754","5.836045265197754","5.836045265197754"
"5020","1.4567084312438965","1.4567084312438965","1.4567084312438965","1.4884452819824219","1.4884452819824219","1.4884452819824219","1.4570918083190918","1.4570918083190918","1.4570918083190918","1.628653883934021","1.628653883934021","1.628653883934021","1.5825624465942383","1.5825624465942383","1.5825624465942383","5.802913188934326","5.802913188934326","5.802913188934326"
"5030","1.4973052740097046","1.4973052740097046","1.4973052740097046","1.48201322555542","1.48201322555542","1.48201322555542","1.4799227714538574","1.4799227714538574","1.4799227714538574","1.6948559284210205","1.6948559284210205","1.6948559284210205","1.5957810878753662","1.5957810878753662","1.5957810878753662","5.800268173217773","5.800268173217773","5.800268173217773"
"5040","1.4559383392333984","1.4559383392333984","1.4559383392333984","1.494577169418335","1.494577169418335","1.494577169418335","1.4690577983856201","1.4690577983856201","1.4690577983856201","1.6377623081207275","1.6377623081207275","1.6377623081207275","1.6056816577911377","1.6056816577911377","1.6056816577911377","5.776538848876953","5.776538848876953","5.776538848876953"
"5050","1.4608771800994873","1.4608771800994873","1.4608771800994873","1.5172781944274902","1.5172781944274902","1.5172781944274902","1.5018035173416138","1.5018035173416138","1.5018035173416138","1.6035984754562378","1.6035984754562378","1.6035984754562378","1.621657133102417","1.621657133102417","1.621657133102417","5.852502346038818","5.852502346038818","5.852502346038818"
"5060","1.4669265747070312","1.4669265747070312","1.4669265747070312","1.5707744359970093","1.5707744359970093","1.5707744359970093","1.4794293642044067","1.4794293642044067","1.4794293642044067","1.6003081798553467","1.6003081798553467","1.6003081798553467","1.6586838960647583","1.6586838960647583","1.6586838960647583","5.815032482147217","5.815032482147217","5.815032482147217"
"5070","1.4321972131729126","1.4321972131729126","1.4321972131729126","1.5313804149627686","1.5313804149627686","1.5313804149627686","1.4795668125152588","1.4795668125152588","1.4795668125152588","1.6410475969314575","1.6410475969314575","1.6410475969314575","1.6187280416488647","1.6187280416488647","1.6187280416488647","5.793650150299072","5.793650150299072","5.793650150299072"
"5080","1.4518158435821533","1.4518158435821533","1.4518158435821533","1.4854419231414795","1.4854419231414795","1.4854419231414795","1.4802162647247314","1.4802162647247314","1.4802162647247314","1.5952503681182861","1.5952503681182861","1.5952503681182861","1.6407532691955566","1.6407532691955566","1.6407532691955566","5.79339599609375","5.79339599609375","5.79339599609375"
"5090","1.4396171569824219","1.4396171569824219","1.4396171569824219","1.5042930841445923","1.5042930841445923","1.5042930841445923","1.4888428449630737","1.4888428449630737","1.4888428449630737","1.6067256927490234","1.6067256927490234","1.6067256927490234","1.6712993383407593","1.6712993383407593","1.6712993383407593","5.811670780181885","5.811670780181885","5.811670780181885"
"5100","1.4200072288513184","1.4200072288513184","1.4200072288513184","1.5085058212280273","1.5085058212280273","1.5085058212280273","1.485215425491333","1.485215425491333","1.485215425491333","1.605397343635559","1.605397343635559","1.605397343635559","1.6109375953674316","1.6109375953674316","1.6109375953674316","5.804835796356201","5.804835796356201","5.804835796356201"
"5110","1.4851311445236206","1.4851311445236206","1.4851311445236206","1.5226600170135498","1.5226600170135498","1.5226600170135498","1.4779061079025269","1.4779061079025269","1.4779061079025269","1.6585205793380737","1.6585205793380737","1.6585205793380737","1.6316709518432617","1.6316709518432617","1.6316709518432617","5.832840919494629","5.832840919494629","5.832840919494629"
"5120","1.4473071098327637","1.4473071098327637","1.4473071098327637","1.528756856918335","1.528756856918335","1.528756856918335","1.4833358526229858","1.4833358526229858","1.4833358526229858","1.6232683658599854","1.6232683658599854","1.6232683658599854","1.6274268627166748","1.6274268627166748","1.6274268627166748","5.805455207824707","5.805455207824707","5.805455207824707"
"5130","1.49603271484375","1.49603271484375","1.49603271484375","1.5508997440338135","1.5508997440338135","1.5508997440338135","1.4865984916687012","1.4865984916687012","1.4865984916687012","1.5896732807159424","1.5896732807159424","1.5896732807159424","1.5507724285125732","1.5507724285125732","1.5507724285125732","5.778491973876953","5.778491973876953","5.778491973876953"
"5140","1.474141240119934","1.474141240119934","1.474141240119934","1.481029987335205","1.481029987335205","1.481029987335205","1.5021148920059204","1.5021148920059204","1.5021148920059204","1.6223856210708618","1.6223856210708618","1.6223856210708618","1.6200520992279053","1.6200520992279053","1.6200520992279053","5.798121929168701","5.798121929168701","5.798121929168701"
"5150","1.4218218326568604","1.4218218326568604","1.4218218326568604","1.5270909070968628","1.5270909070968628","1.5270909070968628","1.50208580493927","1.50208580493927","1.50208580493927","1.6555051803588867","1.6555051803588867","1.6555051803588867","1.6093955039978027","1.6093955039978027","1.6093955039978027","5.804374694824219","5.804374694824219","5.804374694824219"
"5160","1.486277461051941","1.486277461051941","1.486277461051941","1.500807285308838","1.500807285308838","1.500807285308838","1.4850189685821533","1.4850189685821533","1.4850189685821533","1.570654034614563","1.570654034614563","1.570654034614563","1.6613306999206543","1.6613306999206543","1.6613306999206543","5.769310474395752","5.769310474395752","5.769310474395752"
"5170","1.465808629989624","1.465808629989624","1.465808629989624","1.443363904953003","1.443363904953003","1.443363904953003","1.5069386959075928","1.5069386959075928","1.5069386959075928","1.6414188146591187","1.6414188146591187","1.6414188146591187","1.6312700510025024","1.6312700510025024","1.6312700510025024","5.771389961242676","5.771389961242676","5.771389961242676"
"5180","1.464785099029541","1.464785099029541","1.464785099029541","1.5144658088684082","1.5144658088684082","1.5144658088684082","1.4794094562530518","1.4794094562530518","1.4794094562530518","1.5968663692474365","1.5968663692474365","1.5968663692474365","1.6232337951660156","1.6232337951660156","1.6232337951660156","5.837989807128906","5.837989807128906","5.837989807128906"
"5190","1.4772162437438965","1.4772162437438965","1.4772162437438965","1.4727232456207275","1.4727232456207275","1.4727232456207275","1.457135558128357","1.457135558128357","1.457135558128357","1.6347541809082031","1.6347541809082031","1.6347541809082031","1.591487169265747","1.591487169265747","1.591487169265747","5.803483009338379","5.803483009338379","5.803483009338379"
"5200","1.4564297199249268","1.4564297199249268","1.4564297199249268","1.5402162075042725","1.5402162075042725","1.5402162075042725","1.4833548069000244","1.4833548069000244","1.4833548069000244","1.68242609500885","1.68242609500885","1.68242609500885","1.5984129905700684","1.5984129905700684","1.5984129905700684","5.793540000915527","5.793540000915527","5.793540000915527"
"5210","1.4426121711730957","1.4426121711730957","1.4426121711730957","1.4706202745437622","1.4706202745437622","1.4706202745437622","1.5309910774230957","1.5309910774230957","1.5309910774230957","1.5518972873687744","1.5518972873687744","1.5518972873687744","1.6411707401275635","1.6411707401275635","1.6411707401275635","5.840407371520996","5.840407371520996","5.840407371520996"
"5220","1.412771463394165","1.412771463394165","1.412771463394165","1.5602015256881714","1.5602015256881714","1.5602015256881714","1.5331180095672607","1.5331180095672607","1.5331180095672607","1.564064383506775","1.564064383506775","1.564064383506775","1.6501963138580322","1.6501963138580322","1.6501963138580322","5.86185359954834","5.86185359954834","5.86185359954834"
"5230","1.4700927734375","1.4700927734375","1.4700927734375","1.4933264255523682","1.4933264255523682","1.4933264255523682","1.4890789985656738","1.4890789985656738","1.4890789985656738","1.6008459329605103","1.6008459329605103","1.6008459329605103","1.6279735565185547","1.6279735565185547","1.6279735565185547","5.826725482940674","5.826725482940674","5.826725482940674"
"5240","1.469049334526062","1.469049334526062","1.469049334526062","1.5088937282562256","1.5088937282562256","1.5088937282562256","1.4471874237060547","1.4471874237060547","1.4471874237060547","1.6561901569366455","1.6561901569366455","1.6561901569366455","1.584348201751709","1.584348201751709","1.584348201751709","5.8510823249816895","5.8510823249816895","5.8510823249816895"
"5250","1.4665663242340088","1.4665663242340088","1.4665663242340088","1.5083664655685425","1.5083664655685425","1.5083664655685425","1.5619583129882812","1.5619583129882812","1.5619583129882812","1.6481645107269287","1.6481645107269287","1.6481645107269287","1.6367733478546143","1.6367733478546143","1.6367733478546143","5.831713676452637","5.831713676452637","5.831713676452637"
"5260","1.4557799100875854","1.4557799100875854","1.4557799100875854","1.5161395072937012","1.5161395072937012","1.5161395072937012","1.4633820056915283","1.4633820056915283","1.4633820056915283","1.6067190170288086","1.6067190170288086","1.6067190170288086","1.6263295412063599","1.6263295412063599","1.6263295412063599","5.809324264526367","5.809324264526367","5.809324264526367"
"5270","1.4097678661346436","1.4097678661346436","1.4097678661346436","1.5453885793685913","1.5453885793685913","1.5453885793685913","1.498162031173706","1.498162031173706","1.498162031173706","1.6238439083099365","1.6238439083099365","1.6238439083099365","1.6263995170593262","1.6263995170593262","1.6263995170593262","5.841456413269043","5.841456413269043","5.841456413269043"
"5280","1.4657604694366455","1.4657604694366455","1.4657604694366455","1.464590311050415","1.464590311050415","1.464590311050415","1.507519245147705","1.507519245147705","1.507519245147705","1.6617140769958496","1.6617140769958496","1.6617140769958496","1.6441013813018799","1.6441013813018799","1.6441013813018799","5.827114582061768","5.827114582061768","5.827114582061768"
"5290","1.4594967365264893","1.4594967365264893","1.4594967365264893","1.4414517879486084","1.4414517879486084","1.4414517879486084","1.4914499521255493","1.4914499521255493","1.4914499521255493","1.6208250522613525","1.6208250522613525","1.6208250522613525","1.5494271516799927","1.5494271516799927","1.5494271516799927","5.784863471984863","5.784863471984863","5.784863471984863"
"5300","1.5092735290527344","1.5092735290527344","1.5092735290527344","1.4774833917617798","1.4774833917617798","1.4774833917617798","1.503331184387207","1.503331184387207","1.503331184387207","1.6104241609573364","1.6104241609573364","1.6104241609573364","1.5814039707183838","1.5814039707183838","1.5814039707183838","5.762446880340576","5.762446880340576","5.762446880340576"
"5310","1.437751054763794","1.437751054763794","1.437751054763794","1.4770679473876953","1.4770679473876953","1.4770679473876953","1.4815950393676758","1.4815950393676758","1.4815950393676758","1.612106204032898","1.612106204032898","1.612106204032898","1.5982701778411865","1.5982701778411865","1.5982701778411865","5.820910453796387","5.820910453796387","5.820910453796387"
"5320","1.4781222343444824","1.4781222343444824","1.4781222343444824","1.4889147281646729","1.4889147281646729","1.4889147281646729","1.494187831878662","1.494187831878662","1.494187831878662","1.6485129594802856","1.6485129594802856","1.6485129594802856","1.6403939723968506","1.6403939723968506","1.6403939723968506","5.841902256011963","5.841902256011963","5.841902256011963"
"5330","1.4318591356277466","1.4318591356277466","1.4318591356277466","1.5401077270507812","1.5401077270507812","1.5401077270507812","1.4230433702468872","1.4230433702468872","1.4230433702468872","1.6311109066009521","1.6311109066009521","1.6311109066009521","1.6675924062728882","1.6675924062728882","1.6675924062728882","5.826496124267578","5.826496124267578","5.826496124267578"
"5340","1.4728788137435913","1.4728788137435913","1.4728788137435913","1.4672250747680664","1.4672250747680664","1.4672250747680664","1.453331470489502","1.453331470489502","1.453331470489502","1.6166337728500366","1.6166337728500366","1.6166337728500366","1.615234136581421","1.615234136581421","1.615234136581421","5.832199573516846","5.832199573516846","5.832199573516846"
"5350","1.4886994361877441","1.4886994361877441","1.4886994361877441","1.4918341636657715","1.4918341636657715","1.4918341636657715","1.4660658836364746","1.4660658836364746","1.4660658836364746","1.6241554021835327","1.6241554021835327","1.6241554021835327","1.6082442998886108","1.6082442998886108","1.6082442998886108","5.823996067047119","5.823996067047119","5.823996067047119"
"5360","1.4869911670684814","1.4869911670684814","1.4869911670684814","1.4979771375656128","1.4979771375656128","1.4979771375656128","1.483245849609375","1.483245849609375","1.483245849609375","1.6410956382751465","1.6410956382751465","1.6410956382751465","1.6288644075393677","1.6288644075393677","1.6288644075393677","5.765381813049316","5.765381813049316","5.765381813049316"
"5370","1.422053337097168","1.422053337097168","1.422053337097168","1.4823923110961914","1.4823923110961914","1.4823923110961914","1.4863770008087158","1.4863770008087158","1.4863770008087158","1.5771480798721313","1.5771480798721313","1.5771480798721313","1.5770398378372192","1.5770398378372192","1.5770398378372192","5.815345287322998","5.815345287322998","5.815345287322998"
"5380","1.4906554222106934","1.4906554222106934","1.4906554222106934","1.4964613914489746","1.4964613914489746","1.4964613914489746","1.4972681999206543","1.4972681999206543","1.4972681999206543","1.6094845533370972","1.6094845533370972","1.6094845533370972","1.6567153930664062","1.6567153930664062","1.6567153930664062","5.794843673706055","5.794843673706055","5.794843673706055"
"5390","1.4619555473327637","1.4619555473327637","1.4619555473327637","1.4497681856155396","1.4497681856155396","1.4497681856155396","1.4790955781936646","1.4790955781936646","1.4790955781936646","1.6230279207229614","1.6230279207229614","1.6230279207229614","1.5761480331420898","1.5761480331420898","1.5761480331420898","5.835853576660156","5.835853576660156","5.835853576660156"
"5400","1.4999175071716309","1.4999175071716309","1.4999175071716309","1.4694240093231201","1.4694240093231201","1.4694240093231201","1.5233057737350464","1.5233057737350464","1.5233057737350464","1.605602741241455","1.605602741241455","1.605602741241455","1.602271556854248","1.602271556854248","1.602271556854248","5.806022644042969","5.806022644042969","5.806022644042969"
"5410","1.3874353170394897","1.3874353170394897","1.3874353170394897","1.470554232597351","1.470554232597351","1.470554232597351","1.4795928001403809","1.4795928001403809","1.4795928001403809","1.6400660276412964","1.6400660276412964","1.6400660276412964","1.600003957748413","1.600003957748413","1.600003957748413","5.807346343994141","5.807346343994141","5.807346343994141"
"5420","1.4579267501831055","1.4579267501831055","1.4579267501831055","1.5214074850082397","1.5214074850082397","1.5214074850082397","1.4776755571365356","1.4776755571365356","1.4776755571365356","1.6328812837600708","1.6328812837600708","1.6328812837600708","1.6373438835144043","1.6373438835144043","1.6373438835144043","5.8451457023620605","5.8451457023620605","5.8451457023620605"
"5430","1.4935168027877808","1.4935168027877808","1.4935168027877808","1.4933547973632812","1.4933547973632812","1.4933547973632812","1.436195969581604","1.436195969581604","1.436195969581604","1.6868454217910767","1.6868454217910767","1.6868454217910767","1.5804193019866943","1.5804193019866943","1.5804193019866943","5.78870964050293","5.78870964050293","5.78870964050293"
"5440","1.453486680984497","1.453486680984497","1.453486680984497","1.4884053468704224","1.4884053468704224","1.4884053468704224","1.4408974647521973","1.4408974647521973","1.4408974647521973","1.6294593811035156","1.6294593811035156","1.6294593811035156","1.5945570468902588","1.5945570468902588","1.5945570468902588","5.798100471496582","5.798100471496582","5.798100471496582"
"5450","1.4419915676116943","1.4419915676116943","1.4419915676116943","1.5171550512313843","1.5171550512313843","1.5171550512313843","1.4503400325775146","1.4503400325775146","1.4503400325775146","1.5858964920043945","1.5858964920043945","1.5858964920043945","1.6556792259216309","1.6556792259216309","1.6556792259216309","5.851963520050049","5.851963520050049","5.851963520050049"
"5460","1.4485234022140503","1.4485234022140503","1.4485234022140503","1.5136898756027222","1.5136898756027222","1.5136898756027222","1.5013539791107178","1.5013539791107178","1.5013539791107178","1.6455742120742798","1.6455742120742798","1.6455742120742798","1.6363376379013062","1.6363376379013062","1.6363376379013062","5.786301136016846","5.786301136016846","5.786301136016846"
