"Step","leaderboard-qknorm-muon-betas1-gpt2-tie-embed-ws2000 - train/loss","leaderboard-qknorm-muon-betas1-gpt2-tie-embed-ws2000 - train/loss__MIN","leaderboard-qknorm-muon-betas1-gpt2-tie-embed-ws2000 - train/loss__MAX"
"14940","3.422630548477173","3.422630548477173","3.422630548477173"
"14950","3.462803840637207","3.462803840637207","3.462803840637207"
"14960","3.450817108154297","3.450817108154297","3.450817108154297"
"14970","3.488909959793091","3.488909959793091","3.488909959793091"
"14980","3.4578442573547363","3.4578442573547363","3.4578442573547363"
"14990","3.559359312057495","3.559359312057495","3.559359312057495"
"15000","3.5122427940368652","3.5122427940368652","3.5122427940368652"
"15010","3.4196548461914062","3.4196548461914062","3.4196548461914062"
"15020","3.4993793964385986","3.4993793964385986","3.4993793964385986"
"15030","3.491725206375122","3.491725206375122","3.491725206375122"
"15040","3.415341854095459","3.415341854095459","3.415341854095459"
"15050","3.528629779815674","3.528629779815674","3.528629779815674"
"15060","3.4555678367614746","3.4555678367614746","3.4555678367614746"
"15070","3.4625935554504395","3.4625935554504395","3.4625935554504395"
"15080","3.4530868530273438","3.4530868530273438","3.4530868530273438"
"15090","3.434387683868408","3.434387683868408","3.434387683868408"
"15100","3.4874305725097656","3.4874305725097656","3.4874305725097656"
"15110","3.5129234790802","3.5129234790802","3.5129234790802"
"15120","3.509671688079834","3.509671688079834","3.509671688079834"
"15130","3.441803455352783","3.441803455352783","3.441803455352783"
"15140","3.4691576957702637","3.4691576957702637","3.4691576957702637"
"15150","3.4898340702056885","3.4898340702056885","3.4898340702056885"
"15160","3.475803852081299","3.475803852081299","3.475803852081299"
"15170","3.4989171028137207","3.4989171028137207","3.4989171028137207"
"15180","3.4867353439331055","3.4867353439331055","3.4867353439331055"
"15190","3.434713363647461","3.434713363647461","3.434713363647461"
"15200","3.5045533180236816","3.5045533180236816","3.5045533180236816"
"15210","3.5266923904418945","3.5266923904418945","3.5266923904418945"
"15220","3.430968761444092","3.430968761444092","3.430968761444092"
"15230","3.5235748291015625","3.5235748291015625","3.5235748291015625"
"15240","3.48325777053833","3.48325777053833","3.48325777053833"
"15250","3.461014747619629","3.461014747619629","3.461014747619629"
"15260","3.478973150253296","3.478973150253296","3.478973150253296"
"15270","3.4786481857299805","3.4786481857299805","3.4786481857299805"
"15280","3.4624392986297607","3.4624392986297607","3.4624392986297607"
"15290","3.425973653793335","3.425973653793335","3.425973653793335"
"15300","3.441739082336426","3.441739082336426","3.441739082336426"
"15310","3.5332727432250977","3.5332727432250977","3.5332727432250977"
"15320","3.520712375640869","3.520712375640869","3.520712375640869"
"15330","3.4769411087036133","3.4769411087036133","3.4769411087036133"
"15340","3.4990172386169434","3.4990172386169434","3.4990172386169434"
"15350","3.4438982009887695","3.4438982009887695","3.4438982009887695"
"15360","3.4664387702941895","3.4664387702941895","3.4664387702941895"
"15370","3.517120361328125","3.517120361328125","3.517120361328125"
"15380","3.473884105682373","3.473884105682373","3.473884105682373"
"15390","3.450730085372925","3.450730085372925","3.450730085372925"
"15400","3.5390777587890625","3.5390777587890625","3.5390777587890625"
"15410","3.4976041316986084","3.4976041316986084","3.4976041316986084"
"15420","3.442837715148926","3.442837715148926","3.442837715148926"
"15430","3.461585521697998","3.461585521697998","3.461585521697998"
"15440","3.4797213077545166","3.4797213077545166","3.4797213077545166"
"15450","3.4682655334472656","3.4682655334472656","3.4682655334472656"
"15460","3.5451149940490723","3.5451149940490723","3.5451149940490723"
"15470","3.483184337615967","3.483184337615967","3.483184337615967"
"15480","3.4453110694885254","3.4453110694885254","3.4453110694885254"
"15490","3.4698033332824707","3.4698033332824707","3.4698033332824707"
"15500","3.4275410175323486","3.4275410175323486","3.4275410175323486"
"15510","3.5012454986572266","3.5012454986572266","3.5012454986572266"
"15520","3.5139660835266113","3.5139660835266113","3.5139660835266113"
"15530","3.485583543777466","3.485583543777466","3.485583543777466"
"15540","3.405174493789673","3.405174493789673","3.405174493789673"
"15550","3.4554789066314697","3.4554789066314697","3.4554789066314697"
"15560","3.48895525932312","3.48895525932312","3.48895525932312"
"15570","3.4800820350646973","3.4800820350646973","3.4800820350646973"
"15580","3.4712159633636475","3.4712159633636475","3.4712159633636475"
"15590","3.4782752990722656","3.4782752990722656","3.4782752990722656"
"15600","3.48618483543396","3.48618483543396","3.48618483543396"
"15610","3.4474759101867676","3.4474759101867676","3.4474759101867676"
"15620","3.4931955337524414","3.4931955337524414","3.4931955337524414"
"15630","3.42829966545105","3.42829966545105","3.42829966545105"
"15640","3.4134762287139893","3.4134762287139893","3.4134762287139893"
"15650","3.4132537841796875","3.4132537841796875","3.4132537841796875"
"15660","3.3918726444244385","3.3918726444244385","3.3918726444244385"
"15670","3.3747987747192383","3.3747987747192383","3.3747987747192383"
"15680","3.481733798980713","3.481733798980713","3.481733798980713"
"15690","3.4564051628112793","3.4564051628112793","3.4564051628112793"
"15700","3.5005123615264893","3.5005123615264893","3.5005123615264893"
"15710","3.3888001441955566","3.3888001441955566","3.3888001441955566"
"15720","3.471920967102051","3.471920967102051","3.471920967102051"
"15730","3.4078924655914307","3.4078924655914307","3.4078924655914307"
"15740","3.472581386566162","3.472581386566162","3.472581386566162"
"15750","3.4767847061157227","3.4767847061157227","3.4767847061157227"
"15760","3.4732248783111572","3.4732248783111572","3.4732248783111572"
"15770","3.416285991668701","3.416285991668701","3.416285991668701"
"15780","3.426785945892334","3.426785945892334","3.426785945892334"
"15790","3.371994972229004","3.371994972229004","3.371994972229004"
"15800","3.4781997203826904","3.4781997203826904","3.4781997203826904"
"15810","3.478261947631836","3.478261947631836","3.478261947631836"
"15820","3.449784278869629","3.449784278869629","3.449784278869629"
"15830","3.427159547805786","3.427159547805786","3.427159547805786"
"15840","3.44191837310791","3.44191837310791","3.44191837310791"
"15850","3.514561176300049","3.514561176300049","3.514561176300049"
"15860","3.47456955909729","3.47456955909729","3.47456955909729"
"15870","3.3709003925323486","3.3709003925323486","3.3709003925323486"
"15880","3.4536848068237305","3.4536848068237305","3.4536848068237305"
"15890","3.4443910121917725","3.4443910121917725","3.4443910121917725"
"15900","3.4251856803894043","3.4251856803894043","3.4251856803894043"
"15910","3.3743767738342285","3.3743767738342285","3.3743767738342285"
"15920","3.3802201747894287","3.3802201747894287","3.3802201747894287"
"15930","3.535212278366089","3.535212278366089","3.535212278366089"
"15940","3.5124611854553223","3.5124611854553223","3.5124611854553223"
"15950","3.4623327255249023","3.4623327255249023","3.4623327255249023"
"15960","3.495988607406616","3.495988607406616","3.495988607406616"
"15970","3.4175667762756348","3.4175667762756348","3.4175667762756348"
"15980","3.383122682571411","3.383122682571411","3.383122682571411"
"15990","3.45399808883667","3.45399808883667","3.45399808883667"
"16000","3.487137794494629","3.487137794494629","3.487137794494629"
"16010","3.4547154903411865","3.4547154903411865","3.4547154903411865"
"16020","3.536774158477783","3.536774158477783","3.536774158477783"
"16030","3.4491658210754395","3.4491658210754395","3.4491658210754395"
"16040","3.3904271125793457","3.3904271125793457","3.3904271125793457"
"16050","3.491046905517578","3.491046905517578","3.491046905517578"
"16060","3.504084348678589","3.504084348678589","3.504084348678589"
"16070","3.41125750541687","3.41125750541687","3.41125750541687"
"16080","3.45432710647583","3.45432710647583","3.45432710647583"
"16090","3.4153809547424316","3.4153809547424316","3.4153809547424316"
"16100","3.461430788040161","3.461430788040161","3.461430788040161"
"16110","3.4147701263427734","3.4147701263427734","3.4147701263427734"
"16120","3.4703478813171387","3.4703478813171387","3.4703478813171387"
"16130","3.5014138221740723","3.5014138221740723","3.5014138221740723"
"16140","3.496321678161621","3.496321678161621","3.496321678161621"
"16150","3.4912800788879395","3.4912800788879395","3.4912800788879395"
"16160","3.4898428916931152","3.4898428916931152","3.4898428916931152"
"16170","3.481360673904419","3.481360673904419","3.481360673904419"
"16180","3.3889365196228027","3.3889365196228027","3.3889365196228027"
"16190","3.4299545288085938","3.4299545288085938","3.4299545288085938"
"16200","3.4995179176330566","3.4995179176330566","3.4995179176330566"
"16210","3.4507341384887695","3.4507341384887695","3.4507341384887695"
"16220","3.4787755012512207","3.4787755012512207","3.4787755012512207"
"16230","3.3883113861083984","3.3883113861083984","3.3883113861083984"
"16240","3.4205634593963623","3.4205634593963623","3.4205634593963623"
"16250","3.485283136367798","3.485283136367798","3.485283136367798"
"16260","3.4973134994506836","3.4973134994506836","3.4973134994506836"
"16270","3.473785161972046","3.473785161972046","3.473785161972046"
"16280","3.483776569366455","3.483776569366455","3.483776569366455"
"16290","3.4014902114868164","3.4014902114868164","3.4014902114868164"
"16300","3.467576503753662","3.467576503753662","3.467576503753662"
"16310","3.4263648986816406","3.4263648986816406","3.4263648986816406"
"16320","3.452725410461426","3.452725410461426","3.452725410461426"
"16330","3.515390634536743","3.515390634536743","3.515390634536743"
"16340","3.3827695846557617","3.3827695846557617","3.3827695846557617"
"16350","3.4764933586120605","3.4764933586120605","3.4764933586120605"
"16360","3.3454062938690186","3.3454062938690186","3.3454062938690186"
"16370","3.492389678955078","3.492389678955078","3.492389678955078"
"16380","3.457549810409546","3.457549810409546","3.457549810409546"
"16390","3.4417669773101807","3.4417669773101807","3.4417669773101807"
"16400","3.443162679672241","3.443162679672241","3.443162679672241"
"16410","3.50545072555542","3.50545072555542","3.50545072555542"
"16420","3.403683662414551","3.403683662414551","3.403683662414551"
"16430","3.4192802906036377","3.4192802906036377","3.4192802906036377"
"16440","3.4935290813446045","3.4935290813446045","3.4935290813446045"
"16450","3.4213953018188477","3.4213953018188477","3.4213953018188477"
"16460","3.3892178535461426","3.3892178535461426","3.3892178535461426"
"16470","3.46347713470459","3.46347713470459","3.46347713470459"
"16480","3.4572551250457764","3.4572551250457764","3.4572551250457764"
"16490","3.423480272293091","3.423480272293091","3.423480272293091"
"16500","3.4136247634887695","3.4136247634887695","3.4136247634887695"
"16510","3.4241480827331543","3.4241480827331543","3.4241480827331543"
"16520","3.427332878112793","3.427332878112793","3.427332878112793"
"16530","3.4692723751068115","3.4692723751068115","3.4692723751068115"
"16540","3.444589614868164","3.444589614868164","3.444589614868164"
"16550","3.4419703483581543","3.4419703483581543","3.4419703483581543"
"16560","3.437080144882202","3.437080144882202","3.437080144882202"
"16570","3.445469856262207","3.445469856262207","3.445469856262207"
"16580","3.4637651443481445","3.4637651443481445","3.4637651443481445"
"16590","3.4090051651000977","3.4090051651000977","3.4090051651000977"
"16600","3.4765164852142334","3.4765164852142334","3.4765164852142334"
"16610","3.4750068187713623","3.4750068187713623","3.4750068187713623"
"16620","3.427031993865967","3.427031993865967","3.427031993865967"
"16630","3.425882339477539","3.425882339477539","3.425882339477539"
"16640","3.4348886013031006","3.4348886013031006","3.4348886013031006"
"16650","3.414576530456543","3.414576530456543","3.414576530456543"
"16660","3.447885274887085","3.447885274887085","3.447885274887085"
"16670","3.4790501594543457","3.4790501594543457","3.4790501594543457"
"16680","3.454723596572876","3.454723596572876","3.454723596572876"
"16690","3.4317479133605957","3.4317479133605957","3.4317479133605957"
"16700","3.4326601028442383","3.4326601028442383","3.4326601028442383"
"16710","3.4753611087799072","3.4753611087799072","3.4753611087799072"
"16720","3.4972870349884033","3.4972870349884033","3.4972870349884033"
"16730","3.430690288543701","3.430690288543701","3.430690288543701"
"16740","3.4459588527679443","3.4459588527679443","3.4459588527679443"
"16750","3.3609464168548584","3.3609464168548584","3.3609464168548584"
"16760","3.415207862854004","3.415207862854004","3.415207862854004"
"16770","3.3996989727020264","3.3996989727020264","3.3996989727020264"
"16780","3.448007106781006","3.448007106781006","3.448007106781006"
"16790","3.457767963409424","3.457767963409424","3.457767963409424"
"16800","3.4701929092407227","3.4701929092407227","3.4701929092407227"
"16810","3.4843063354492188","3.4843063354492188","3.4843063354492188"
"16820","3.444108009338379","3.444108009338379","3.444108009338379"
"16830","3.4385547637939453","3.4385547637939453","3.4385547637939453"
"16840","3.4075045585632324","3.4075045585632324","3.4075045585632324"
"16850","3.4321651458740234","3.4321651458740234","3.4321651458740234"
"16860","3.4464809894561768","3.4464809894561768","3.4464809894561768"
"16870","3.421494960784912","3.421494960784912","3.421494960784912"
"16880","3.4470295906066895","3.4470295906066895","3.4470295906066895"
"16890","3.4835410118103027","3.4835410118103027","3.4835410118103027"
"16900","3.458162307739258","3.458162307739258","3.458162307739258"
"16910","3.4503448009490967","3.4503448009490967","3.4503448009490967"
"16920","3.460827350616455","3.460827350616455","3.460827350616455"
"16930","3.388986587524414","3.388986587524414","3.388986587524414"
"16940","3.4162540435791016","3.4162540435791016","3.4162540435791016"
"16950","3.567194938659668","3.567194938659668","3.567194938659668"
"16960","3.4489855766296387","3.4489855766296387","3.4489855766296387"
"16970","3.389320135116577","3.389320135116577","3.389320135116577"
"16980","3.384303092956543","3.384303092956543","3.384303092956543"
"16990","3.429349422454834","3.429349422454834","3.429349422454834"
"17000","3.3510026931762695","3.3510026931762695","3.3510026931762695"
"17010","3.4584476947784424","3.4584476947784424","3.4584476947784424"
"17020","3.384122610092163","3.384122610092163","3.384122610092163"
"17030","3.4068145751953125","3.4068145751953125","3.4068145751953125"
"17040","3.4399383068084717","3.4399383068084717","3.4399383068084717"
"17050","3.495943784713745","3.495943784713745","3.495943784713745"
"17060","3.389519214630127","3.389519214630127","3.389519214630127"
"17070","3.446418523788452","3.446418523788452","3.446418523788452"
"17080","3.366950035095215","3.366950035095215","3.366950035095215"
"17090","3.4660468101501465","3.4660468101501465","3.4660468101501465"
"17100","3.4629170894622803","3.4629170894622803","3.4629170894622803"
"17110","3.46106219291687","3.46106219291687","3.46106219291687"
"17120","3.4138779640197754","3.4138779640197754","3.4138779640197754"
"17130","3.482261896133423","3.482261896133423","3.482261896133423"
"17140","3.4530210494995117","3.4530210494995117","3.4530210494995117"
"17150","3.482247829437256","3.482247829437256","3.482247829437256"
"17160","3.3409109115600586","3.3409109115600586","3.3409109115600586"
"17170","3.484722137451172","3.484722137451172","3.484722137451172"
"17180","3.411080837249756","3.411080837249756","3.411080837249756"
"17190","3.41231107711792","3.41231107711792","3.41231107711792"
"17200","3.424072742462158","3.424072742462158","3.424072742462158"
"17210","3.3705341815948486","3.3705341815948486","3.3705341815948486"
"17220","3.3458614349365234","3.3458614349365234","3.3458614349365234"
"17230","3.430189609527588","3.430189609527588","3.430189609527588"
"17240","3.46702241897583","3.46702241897583","3.46702241897583"
"17250","3.4699409008026123","3.4699409008026123","3.4699409008026123"
"17260","3.4494431018829346","3.4494431018829346","3.4494431018829346"
"17270","3.4454050064086914","3.4454050064086914","3.4454050064086914"
"17280","3.4034061431884766","3.4034061431884766","3.4034061431884766"
"17290","3.4826340675354004","3.4826340675354004","3.4826340675354004"
"17300","3.446026086807251","3.446026086807251","3.446026086807251"
"17310","3.388298511505127","3.388298511505127","3.388298511505127"
"17320","3.4936535358428955","3.4936535358428955","3.4936535358428955"
"17330","3.417451858520508","3.417451858520508","3.417451858520508"
"17340","3.3385417461395264","3.3385417461395264","3.3385417461395264"
"17350","3.516040086746216","3.516040086746216","3.516040086746216"
"17360","3.418153762817383","3.418153762817383","3.418153762817383"
"17370","3.474442958831787","3.474442958831787","3.474442958831787"
"17380","3.4058380126953125","3.4058380126953125","3.4058380126953125"
"17390","3.377805471420288","3.377805471420288","3.377805471420288"
"17400","3.3705897331237793","3.3705897331237793","3.3705897331237793"
"17410","3.3937532901763916","3.3937532901763916","3.3937532901763916"
"17420","3.404402732849121","3.404402732849121","3.404402732849121"
"17430","3.4199671745300293","3.4199671745300293","3.4199671745300293"
"17440","3.452286720275879","3.452286720275879","3.452286720275879"
"17450","3.4455952644348145","3.4455952644348145","3.4455952644348145"
"17460","3.4878671169281006","3.4878671169281006","3.4878671169281006"
"17470","3.4702553749084473","3.4702553749084473","3.4702553749084473"
"17480","3.3481597900390625","3.3481597900390625","3.3481597900390625"
"17490","3.4821414947509766","3.4821414947509766","3.4821414947509766"
"17500","3.458920955657959","3.458920955657959","3.458920955657959"
"17510","3.399231433868408","3.399231433868408","3.399231433868408"
"17520","3.477311372756958","3.477311372756958","3.477311372756958"
"17530","3.4381701946258545","3.4381701946258545","3.4381701946258545"
"17540","3.460120439529419","3.460120439529419","3.460120439529419"
"17550","3.470280408859253","3.470280408859253","3.470280408859253"
"17560","3.3701329231262207","3.3701329231262207","3.3701329231262207"
"17570","3.4076151847839355","3.4076151847839355","3.4076151847839355"
"17580","3.361717700958252","3.361717700958252","3.361717700958252"
"17590","3.3997116088867188","3.3997116088867188","3.3997116088867188"
"17600","3.400092124938965","3.400092124938965","3.400092124938965"
"17610","3.4319398403167725","3.4319398403167725","3.4319398403167725"
"17620","3.416428327560425","3.416428327560425","3.416428327560425"
"17630","3.3886866569519043","3.3886866569519043","3.3886866569519043"
"17640","3.4450478553771973","3.4450478553771973","3.4450478553771973"
"17650","3.3730735778808594","3.3730735778808594","3.3730735778808594"
"17660","3.4157185554504395","3.4157185554504395","3.4157185554504395"
"17670","3.354034185409546","3.354034185409546","3.354034185409546"
"17680","3.382305145263672","3.382305145263672","3.382305145263672"
"17690","3.4201812744140625","3.4201812744140625","3.4201812744140625"
"17700","3.4798383712768555","3.4798383712768555","3.4798383712768555"
"17710","3.420975685119629","3.420975685119629","3.420975685119629"
"17720","3.35854434967041","3.35854434967041","3.35854434967041"
"17730","3.4765028953552246","3.4765028953552246","3.4765028953552246"
"17740","3.4288341999053955","3.4288341999053955","3.4288341999053955"
"17750","3.3344931602478027","3.3344931602478027","3.3344931602478027"
"17760","3.3781330585479736","3.3781330585479736","3.3781330585479736"
"17770","3.473764657974243","3.473764657974243","3.473764657974243"
"17780","3.4096364974975586","3.4096364974975586","3.4096364974975586"
"17790","3.3468613624572754","3.3468613624572754","3.3468613624572754"
"17800","3.4268059730529785","3.4268059730529785","3.4268059730529785"
"17810","3.4526734352111816","3.4526734352111816","3.4526734352111816"
"17820","3.3879921436309814","3.3879921436309814","3.3879921436309814"
"17830","3.457050323486328","3.457050323486328","3.457050323486328"
"17840","3.4803905487060547","3.4803905487060547","3.4803905487060547"
"17850","3.480428695678711","3.480428695678711","3.480428695678711"
"17860","3.363090753555298","3.363090753555298","3.363090753555298"
"17870","3.364072799682617","3.364072799682617","3.364072799682617"
"17880","3.425631284713745","3.425631284713745","3.425631284713745"
"17890","3.4056403636932373","3.4056403636932373","3.4056403636932373"
"17900","3.483262538909912","3.483262538909912","3.483262538909912"
"17910","3.43328857421875","3.43328857421875","3.43328857421875"
"17920","3.4862771034240723","3.4862771034240723","3.4862771034240723"
"17930","3.4714059829711914","3.4714059829711914","3.4714059829711914"
"17940","3.5340800285339355","3.5340800285339355","3.5340800285339355"
"17950","3.4720702171325684","3.4720702171325684","3.4720702171325684"
"17960","3.40927791595459","3.40927791595459","3.40927791595459"
"17970","3.411954879760742","3.411954879760742","3.411954879760742"
"17980","3.421910285949707","3.421910285949707","3.421910285949707"
"17990","3.380119800567627","3.380119800567627","3.380119800567627"
"18000","3.426133155822754","3.426133155822754","3.426133155822754"
"18010","3.4048471450805664","3.4048471450805664","3.4048471450805664"
"18020","3.3973653316497803","3.3973653316497803","3.3973653316497803"
"18030","3.4230751991271973","3.4230751991271973","3.4230751991271973"
"18040","3.400803327560425","3.400803327560425","3.400803327560425"
"18050","3.490417003631592","3.490417003631592","3.490417003631592"
"18060","3.4289636611938477","3.4289636611938477","3.4289636611938477"
"18070","3.4144935607910156","3.4144935607910156","3.4144935607910156"
"18080","3.4314723014831543","3.4314723014831543","3.4314723014831543"
"18090","3.4153056144714355","3.4153056144714355","3.4153056144714355"
"18100","3.428293228149414","3.428293228149414","3.428293228149414"
"18110","3.3547298908233643","3.3547298908233643","3.3547298908233643"
"18120","3.3780012130737305","3.3780012130737305","3.3780012130737305"
"18130","3.4172213077545166","3.4172213077545166","3.4172213077545166"
"18140","3.365359306335449","3.365359306335449","3.365359306335449"
"18150","3.4649977684020996","3.4649977684020996","3.4649977684020996"
"18160","3.4598097801208496","3.4598097801208496","3.4598097801208496"
"18170","3.4634511470794678","3.4634511470794678","3.4634511470794678"
"18180","3.42228364944458","3.42228364944458","3.42228364944458"
"18190","3.4018640518188477","3.4018640518188477","3.4018640518188477"
"18200","3.418738842010498","3.418738842010498","3.418738842010498"
"18210","3.505197525024414","3.505197525024414","3.505197525024414"
"18220","3.4359326362609863","3.4359326362609863","3.4359326362609863"
"18230","3.4301023483276367","3.4301023483276367","3.4301023483276367"
"18240","3.387526750564575","3.387526750564575","3.387526750564575"
"18250","3.412611722946167","3.412611722946167","3.412611722946167"
"18260","3.3660950660705566","3.3660950660705566","3.3660950660705566"
"18270","3.4014270305633545","3.4014270305633545","3.4014270305633545"
"18280","3.3987817764282227","3.3987817764282227","3.3987817764282227"
"18290","3.36812424659729","3.36812424659729","3.36812424659729"
"18300","3.410834312438965","3.410834312438965","3.410834312438965"
"18310","3.3851795196533203","3.3851795196533203","3.3851795196533203"
"18320","3.4176292419433594","3.4176292419433594","3.4176292419433594"
"18330","3.415510654449463","3.415510654449463","3.415510654449463"
"18340","3.389554500579834","3.389554500579834","3.389554500579834"
"18350","3.3927628993988037","3.3927628993988037","3.3927628993988037"
"18360","3.3984527587890625","3.3984527587890625","3.3984527587890625"
"18370","3.434316635131836","3.434316635131836","3.434316635131836"
"18380","3.4335672855377197","3.4335672855377197","3.4335672855377197"
"18390","3.429124355316162","3.429124355316162","3.429124355316162"
"18400","3.453643798828125","3.453643798828125","3.453643798828125"
"18410","3.3829197883605957","3.3829197883605957","3.3829197883605957"
"18420","3.4031217098236084","3.4031217098236084","3.4031217098236084"
"18430","3.409294605255127","3.409294605255127","3.409294605255127"
"18440","3.3040013313293457","3.3040013313293457","3.3040013313293457"
"18450","3.4163146018981934","3.4163146018981934","3.4163146018981934"
"18460","3.3963520526885986","3.3963520526885986","3.3963520526885986"
"18470","3.438495635986328","3.438495635986328","3.438495635986328"
"18480","3.427239418029785","3.427239418029785","3.427239418029785"
"18490","3.4097390174865723","3.4097390174865723","3.4097390174865723"
"18500","3.3847198486328125","3.3847198486328125","3.3847198486328125"
"18510","3.376234531402588","3.376234531402588","3.376234531402588"
"18520","3.384566307067871","3.384566307067871","3.384566307067871"
"18530","3.365083694458008","3.365083694458008","3.365083694458008"
"18540","3.369023323059082","3.369023323059082","3.369023323059082"
"18550","3.4179282188415527","3.4179282188415527","3.4179282188415527"
"18560","3.4328320026397705","3.4328320026397705","3.4328320026397705"
"18570","3.4239866733551025","3.4239866733551025","3.4239866733551025"
"18580","3.4355881214141846","3.4355881214141846","3.4355881214141846"
"18590","3.4466400146484375","3.4466400146484375","3.4466400146484375"
"18600","3.38956356048584","3.38956356048584","3.38956356048584"
"18610","3.4365007877349854","3.4365007877349854","3.4365007877349854"
"18620","3.407740831375122","3.407740831375122","3.407740831375122"
"18630","3.3139939308166504","3.3139939308166504","3.3139939308166504"
"18640","3.4507079124450684","3.4507079124450684","3.4507079124450684"
"18650","3.4709973335266113","3.4709973335266113","3.4709973335266113"
"18660","3.4091241359710693","3.4091241359710693","3.4091241359710693"
"18670","3.4307711124420166","3.4307711124420166","3.4307711124420166"
"18680","3.349905490875244","3.349905490875244","3.349905490875244"
"18690","3.4444777965545654","3.4444777965545654","3.4444777965545654"
"18700","3.3779449462890625","3.3779449462890625","3.3779449462890625"
"18710","3.4029135704040527","3.4029135704040527","3.4029135704040527"
"18720","3.4030117988586426","3.4030117988586426","3.4030117988586426"
"18730","3.408214569091797","3.408214569091797","3.408214569091797"
"18740","3.3544178009033203","3.3544178009033203","3.3544178009033203"
"18750","3.4352517127990723","3.4352517127990723","3.4352517127990723"
"18760","3.3749887943267822","3.3749887943267822","3.3749887943267822"
"18770","3.402034044265747","3.402034044265747","3.402034044265747"
"18780","3.3452117443084717","3.3452117443084717","3.3452117443084717"
"18790","3.4527201652526855","3.4527201652526855","3.4527201652526855"
"18800","3.415811538696289","3.415811538696289","3.415811538696289"
"18810","3.4344406127929688","3.4344406127929688","3.4344406127929688"
"18820","3.3799057006835938","3.3799057006835938","3.3799057006835938"
"18830","3.4340155124664307","3.4340155124664307","3.4340155124664307"
"18840","3.4397308826446533","3.4397308826446533","3.4397308826446533"
"18850","3.4404780864715576","3.4404780864715576","3.4404780864715576"
"18860","3.4796948432922363","3.4796948432922363","3.4796948432922363"
"18870","3.4021949768066406","3.4021949768066406","3.4021949768066406"
"18880","3.4361982345581055","3.4361982345581055","3.4361982345581055"
"18890","3.4075264930725098","3.4075264930725098","3.4075264930725098"
"18900","3.370535373687744","3.370535373687744","3.370535373687744"
"18910","3.421821117401123","3.421821117401123","3.421821117401123"
"18920","3.3459672927856445","3.3459672927856445","3.3459672927856445"
"18930","3.450537919998169","3.450537919998169","3.450537919998169"
"18940","3.418541431427002","3.418541431427002","3.418541431427002"
"18950","3.4153943061828613","3.4153943061828613","3.4153943061828613"
"18960","3.3197736740112305","3.3197736740112305","3.3197736740112305"
"18970","3.3744144439697266","3.3744144439697266","3.3744144439697266"
"18980","3.3221435546875","3.3221435546875","3.3221435546875"
"18990","3.36326003074646","3.36326003074646","3.36326003074646"
"19000","3.341740846633911","3.341740846633911","3.341740846633911"
"19010","3.3510148525238037","3.3510148525238037","3.3510148525238037"
"19020","3.3892221450805664","3.3892221450805664","3.3892221450805664"
"19030","3.388796329498291","3.388796329498291","3.388796329498291"
"19040","3.3415989875793457","3.3415989875793457","3.3415989875793457"
"19050","3.444387435913086","3.444387435913086","3.444387435913086"
"19060","3.3955018520355225","3.3955018520355225","3.3955018520355225"
"19070","3.3549585342407227","3.3549585342407227","3.3549585342407227"
"19080","3.3275928497314453","3.3275928497314453","3.3275928497314453"
"19090","3.4397802352905273","3.4397802352905273","3.4397802352905273"
"19100","3.376307249069214","3.376307249069214","3.376307249069214"
"19110","3.3799097537994385","3.3799097537994385","3.3799097537994385"
"19120","3.36845326423645","3.36845326423645","3.36845326423645"
"19130","3.4070661067962646","3.4070661067962646","3.4070661067962646"
"19140","3.4125611782073975","3.4125611782073975","3.4125611782073975"
"19150","3.403740882873535","3.403740882873535","3.403740882873535"
"19160","3.371965169906616","3.371965169906616","3.371965169906616"
"19170","3.411163330078125","3.411163330078125","3.411163330078125"
"19180","3.326237201690674","3.326237201690674","3.326237201690674"
"19190","3.397125005722046","3.397125005722046","3.397125005722046"
"19200","3.3970131874084473","3.3970131874084473","3.3970131874084473"
"19210","3.4764139652252197","3.4764139652252197","3.4764139652252197"
"19220","3.3718342781066895","3.3718342781066895","3.3718342781066895"
"19230","3.414936065673828","3.414936065673828","3.414936065673828"
"19240","3.4001638889312744","3.4001638889312744","3.4001638889312744"
"19250","3.4125893115997314","3.4125893115997314","3.4125893115997314"
"19260","3.4053595066070557","3.4053595066070557","3.4053595066070557"
"19270","3.3558638095855713","3.3558638095855713","3.3558638095855713"
"19280","3.394770622253418","3.394770622253418","3.394770622253418"
"19290","3.350008726119995","3.350008726119995","3.350008726119995"
"19300","3.4090983867645264","3.4090983867645264","3.4090983867645264"
"19310","3.4149937629699707","3.4149937629699707","3.4149937629699707"
"19320","3.4015088081359863","3.4015088081359863","3.4015088081359863"
"19330","3.3188624382019043","3.3188624382019043","3.3188624382019043"
"19340","3.3869948387145996","3.3869948387145996","3.3869948387145996"
"19350","3.3920962810516357","3.3920962810516357","3.3920962810516357"
"19360","3.385773181915283","3.385773181915283","3.385773181915283"
"19370","3.366119623184204","3.366119623184204","3.366119623184204"
"19380","3.451594829559326","3.451594829559326","3.451594829559326"
"19390","3.352006435394287","3.352006435394287","3.352006435394287"
"19400","3.337573289871216","3.337573289871216","3.337573289871216"
"19410","3.3365840911865234","3.3365840911865234","3.3365840911865234"
"19420","3.4622461795806885","3.4622461795806885","3.4622461795806885"
"19430","3.396368980407715","3.396368980407715","3.396368980407715"
"19440","3.390066385269165","3.390066385269165","3.390066385269165"
