"Step","owt-lr0.01 - train/loss","owt-lr0.01 - train/loss__MIN","owt-lr0.01 - train/loss__MAX","owt-lr0.006 - train/loss","owt-lr0.006 - train/loss__MIN","owt-lr0.006 - train/loss__MAX","owt-lr0.003 - train/loss","owt-lr0.003 - train/loss__MIN","owt-lr0.003 - train/loss__MAX","owt-lr0.001 - train/loss","owt-lr0.001 - train/loss__MIN","owt-lr0.001 - train/loss__MAX","owt-lr0.0003 - train/loss","owt-lr0.0003 - train/loss__MIN","owt-lr0.0003 - train/loss__MAX","owt-lr0.0001 - train/loss","owt-lr0.0001 - train/loss__MIN","owt-lr0.0001 - train/loss__MAX","owt-lr3e-05 - train/loss","owt-lr3e-05 - train/loss__MIN","owt-lr3e-05 - train/loss__MAX","owt-lr0.03 - train/loss","owt-lr0.03 - train/loss__MIN","owt-lr0.03 - train/loss__MAX","owt-lr1e-05 - train/loss","owt-lr1e-05 - train/loss__MIN","owt-lr1e-05 - train/loss__MAX"
"2690","4.418347358703613","4.418347358703613","4.418347358703613","4.3089213371276855","4.3089213371276855","4.3089213371276855","4.432746887207031","4.432746887207031","4.432746887207031","4.4842848777771","4.4842848777771","4.4842848777771","4.842166900634766","4.842166900634766","4.842166900634766","5.318728446960449","5.318728446960449","5.318728446960449","5.960810661315918","5.960810661315918","5.960810661315918","6.200055122375488","6.200055122375488","6.200055122375488","6.561566352844238","6.561566352844238","6.561566352844238"
"2700","4.3213701248168945","4.3213701248168945","4.3213701248168945","4.453862190246582","4.453862190246582","4.453862190246582","4.338345050811768","4.338345050811768","4.338345050811768","4.4513349533081055","4.4513349533081055","4.4513349533081055","4.770782470703125","4.770782470703125","4.770782470703125","5.341664791107178","5.341664791107178","5.341664791107178","5.969015598297119","5.969015598297119","5.969015598297119","6.21361780166626","6.21361780166626","6.21361780166626","6.589620113372803","6.589620113372803","6.589620113372803"
"2710","4.339041709899902","4.339041709899902","4.339041709899902","4.299478530883789","4.299478530883789","4.299478530883789","4.359318733215332","4.359318733215332","4.359318733215332","4.475226402282715","4.475226402282715","4.475226402282715","4.8023481369018555","4.8023481369018555","4.8023481369018555","5.329872131347656","5.329872131347656","5.329872131347656","5.918584823608398","5.918584823608398","5.918584823608398","6.183254241943359","6.183254241943359","6.183254241943359","6.4619550704956055","6.4619550704956055","6.4619550704956055"
"2720","4.323639869689941","4.323639869689941","4.323639869689941","4.405381679534912","4.405381679534912","4.405381679534912","4.38847541809082","4.38847541809082","4.38847541809082","4.4579691886901855","4.4579691886901855","4.4579691886901855","4.813645839691162","4.813645839691162","4.813645839691162","5.366151809692383","5.366151809692383","5.366151809692383","5.975089073181152","5.975089073181152","5.975089073181152","6.217741966247559","6.217741966247559","6.217741966247559","6.517406463623047","6.517406463623047","6.517406463623047"
"2730","4.307572364807129","4.307572364807129","4.307572364807129","4.3649702072143555","4.3649702072143555","4.3649702072143555","4.359260559082031","4.359260559082031","4.359260559082031","4.503656387329102","4.503656387329102","4.503656387329102","4.8346076011657715","4.8346076011657715","4.8346076011657715","5.388488292694092","5.388488292694092","5.388488292694092","5.9651384353637695","5.9651384353637695","5.9651384353637695","6.197526454925537","6.197526454925537","6.197526454925537","6.578028202056885","6.578028202056885","6.578028202056885"
"2740","4.3048577308654785","4.3048577308654785","4.3048577308654785","4.2942118644714355","4.2942118644714355","4.2942118644714355","4.405562877655029","4.405562877655029","4.405562877655029","4.473343372344971","4.473343372344971","4.473343372344971","4.795491695404053","4.795491695404053","4.795491695404053","5.407262802124023","5.407262802124023","5.407262802124023","5.965460300445557","5.965460300445557","5.965460300445557","6.1500468254089355","6.1500468254089355","6.1500468254089355","6.509793281555176","6.509793281555176","6.509793281555176"
"2750","4.310472011566162","4.310472011566162","4.310472011566162","4.402232646942139","4.402232646942139","4.402232646942139","4.351474761962891","4.351474761962891","4.351474761962891","4.479696273803711","4.479696273803711","4.479696273803711","4.807513236999512","4.807513236999512","4.807513236999512","5.35941743850708","5.35941743850708","5.35941743850708","5.980159759521484","5.980159759521484","5.980159759521484","6.215108394622803","6.215108394622803","6.215108394622803","6.48250675201416","6.48250675201416","6.48250675201416"
"2760","4.351614952087402","4.351614952087402","4.351614952087402","4.334423065185547","4.334423065185547","4.334423065185547","4.3142499923706055","4.3142499923706055","4.3142499923706055","4.573347568511963","4.573347568511963","4.573347568511963","4.821771621704102","4.821771621704102","4.821771621704102","5.374160289764404","5.374160289764404","5.374160289764404","5.931456089019775","5.931456089019775","5.931456089019775","6.302593231201172","6.302593231201172","6.302593231201172","6.517712116241455","6.517712116241455","6.517712116241455"
"2770","4.354897499084473","4.354897499084473","4.354897499084473","4.385454177856445","4.385454177856445","4.385454177856445","4.348576545715332","4.348576545715332","4.348576545715332","4.47913122177124","4.47913122177124","4.47913122177124","4.8335065841674805","4.8335065841674805","4.8335065841674805","5.324184894561768","5.324184894561768","5.324184894561768","5.940278053283691","5.940278053283691","5.940278053283691","6.215559959411621","6.215559959411621","6.215559959411621","6.524251461029053","6.524251461029053","6.524251461029053"
"2780","4.360957145690918","4.360957145690918","4.360957145690918","4.329550266265869","4.329550266265869","4.329550266265869","4.403945446014404","4.403945446014404","4.403945446014404","4.518233776092529","4.518233776092529","4.518233776092529","4.778914928436279","4.778914928436279","4.778914928436279","5.298285484313965","5.298285484313965","5.298285484313965","5.928586006164551","5.928586006164551","5.928586006164551","6.291375637054443","6.291375637054443","6.291375637054443","6.617831230163574","6.617831230163574","6.617831230163574"
"2790","4.27132511138916","4.27132511138916","4.27132511138916","4.4198760986328125","4.4198760986328125","4.4198760986328125","4.372500419616699","4.372500419616699","4.372500419616699","4.459952354431152","4.459952354431152","4.459952354431152","4.875432968139648","4.875432968139648","4.875432968139648","5.342990398406982","5.342990398406982","5.342990398406982","5.9612627029418945","5.9612627029418945","5.9612627029418945","6.226287364959717","6.226287364959717","6.226287364959717","6.580100059509277","6.580100059509277","6.580100059509277"
"2800","4.428340911865234","4.428340911865234","4.428340911865234","4.348541736602783","4.348541736602783","4.348541736602783","4.399525165557861","4.399525165557861","4.399525165557861","4.468780517578125","4.468780517578125","4.468780517578125","4.769569396972656","4.769569396972656","4.769569396972656","5.346097946166992","5.346097946166992","5.346097946166992","5.921553611755371","5.921553611755371","5.921553611755371","6.327524662017822","6.327524662017822","6.327524662017822","6.616032600402832","6.616032600402832","6.616032600402832"
"2810","4.35483455657959","4.35483455657959","4.35483455657959","4.356634616851807","4.356634616851807","4.356634616851807","4.340366363525391","4.340366363525391","4.340366363525391","4.445104122161865","4.445104122161865","4.445104122161865","4.83161735534668","4.83161735534668","4.83161735534668","5.307949542999268","5.307949542999268","5.307949542999268","5.905793190002441","5.905793190002441","5.905793190002441","6.294640064239502","6.294640064239502","6.294640064239502","6.602202415466309","6.602202415466309","6.602202415466309"
"2820","4.326221466064453","4.326221466064453","4.326221466064453","4.3850250244140625","4.3850250244140625","4.3850250244140625","4.400380611419678","4.400380611419678","4.400380611419678","4.494612693786621","4.494612693786621","4.494612693786621","4.838578701019287","4.838578701019287","4.838578701019287","5.39798641204834","5.39798641204834","5.39798641204834","5.9860944747924805","5.9860944747924805","5.9860944747924805","6.335999488830566","6.335999488830566","6.335999488830566","6.506763458251953","6.506763458251953","6.506763458251953"
"2830","4.333108901977539","4.333108901977539","4.333108901977539","4.327213764190674","4.327213764190674","4.327213764190674","4.384992599487305","4.384992599487305","4.384992599487305","4.460694313049316","4.460694313049316","4.460694313049316","4.796460151672363","4.796460151672363","4.796460151672363","5.32783317565918","5.32783317565918","5.32783317565918","5.9997758865356445","5.9997758865356445","5.9997758865356445","6.239690780639648","6.239690780639648","6.239690780639648","6.4929046630859375","6.4929046630859375","6.4929046630859375"
"2840","4.302705764770508","4.302705764770508","4.302705764770508","4.346749782562256","4.346749782562256","4.346749782562256","4.3513689041137695","4.3513689041137695","4.3513689041137695","4.43483829498291","4.43483829498291","4.43483829498291","4.8562421798706055","4.8562421798706055","4.8562421798706055","5.361575126647949","5.361575126647949","5.361575126647949","5.956934928894043","5.956934928894043","5.956934928894043","6.274657249450684","6.274657249450684","6.274657249450684","6.536945343017578","6.536945343017578","6.536945343017578"
"2850","4.43491268157959","4.43491268157959","4.43491268157959","4.299630165100098","4.299630165100098","4.299630165100098","4.35234260559082","4.35234260559082","4.35234260559082","4.480454444885254","4.480454444885254","4.480454444885254","4.739772796630859","4.739772796630859","4.739772796630859","5.288318634033203","5.288318634033203","5.288318634033203","5.859105110168457","5.859105110168457","5.859105110168457","6.232326984405518","6.232326984405518","6.232326984405518","6.569618225097656","6.569618225097656","6.569618225097656"
"2860","4.363122463226318","4.363122463226318","4.363122463226318","4.324810981750488","4.324810981750488","4.324810981750488","4.357202529907227","4.357202529907227","4.357202529907227","4.478435516357422","4.478435516357422","4.478435516357422","4.735800266265869","4.735800266265869","4.735800266265869","5.296761512756348","5.296761512756348","5.296761512756348","5.905243873596191","5.905243873596191","5.905243873596191","6.281161308288574","6.281161308288574","6.281161308288574","6.530095100402832","6.530095100402832","6.530095100402832"
"2870","4.380081653594971","4.380081653594971","4.380081653594971","4.317115783691406","4.317115783691406","4.317115783691406","4.37005615234375","4.37005615234375","4.37005615234375","4.492055892944336","4.492055892944336","4.492055892944336","4.825272560119629","4.825272560119629","4.825272560119629","5.338287353515625","5.338287353515625","5.338287353515625","5.932248115539551","5.932248115539551","5.932248115539551","6.319420337677002","6.319420337677002","6.319420337677002","6.573844909667969","6.573844909667969","6.573844909667969"
"2880","4.309595108032227","4.309595108032227","4.309595108032227","4.37076473236084","4.37076473236084","4.37076473236084","4.4072675704956055","4.4072675704956055","4.4072675704956055","4.500331878662109","4.500331878662109","4.500331878662109","4.789036750793457","4.789036750793457","4.789036750793457","5.326840877532959","5.326840877532959","5.326840877532959","5.898792743682861","5.898792743682861","5.898792743682861","6.243350028991699","6.243350028991699","6.243350028991699","6.487112522125244","6.487112522125244","6.487112522125244"
"2890","4.344676971435547","4.344676971435547","4.344676971435547","4.2787394523620605","4.2787394523620605","4.2787394523620605","4.401205062866211","4.401205062866211","4.401205062866211","4.446024417877197","4.446024417877197","4.446024417877197","4.750015735626221","4.750015735626221","4.750015735626221","5.40432596206665","5.40432596206665","5.40432596206665","5.902012825012207","5.902012825012207","5.902012825012207","6.1603569984436035","6.1603569984436035","6.1603569984436035","6.485349178314209","6.485349178314209","6.485349178314209"
"2900","4.335395812988281","4.335395812988281","4.335395812988281","4.414264678955078","4.414264678955078","4.414264678955078","4.322820663452148","4.322820663452148","4.322820663452148","4.500312805175781","4.500312805175781","4.500312805175781","4.753319263458252","4.753319263458252","4.753319263458252","5.3621039390563965","5.3621039390563965","5.3621039390563965","5.920070648193359","5.920070648193359","5.920070648193359","6.199478626251221","6.199478626251221","6.199478626251221","6.510677337646484","6.510677337646484","6.510677337646484"
"2910","4.28056526184082","4.28056526184082","4.28056526184082","4.286781311035156","4.286781311035156","4.286781311035156","4.320926666259766","4.320926666259766","4.320926666259766","4.482172012329102","4.482172012329102","4.482172012329102","4.746284484863281","4.746284484863281","4.746284484863281","5.346400260925293","5.346400260925293","5.346400260925293","5.867162704467773","5.867162704467773","5.867162704467773","6.224806308746338","6.224806308746338","6.224806308746338","6.43840217590332","6.43840217590332","6.43840217590332"
"2920","4.381375312805176","4.381375312805176","4.381375312805176","4.318427562713623","4.318427562713623","4.318427562713623","4.281010150909424","4.281010150909424","4.281010150909424","4.468383312225342","4.468383312225342","4.468383312225342","4.709028244018555","4.709028244018555","4.709028244018555","5.374731063842773","5.374731063842773","5.374731063842773","6.023393154144287","6.023393154144287","6.023393154144287","6.183785438537598","6.183785438537598","6.183785438537598","6.447162628173828","6.447162628173828","6.447162628173828"
"2930","4.36953067779541","4.36953067779541","4.36953067779541","4.2945098876953125","4.2945098876953125","4.2945098876953125","4.372165679931641","4.372165679931641","4.372165679931641","4.528012275695801","4.528012275695801","4.528012275695801","4.782001495361328","4.782001495361328","4.782001495361328","5.280739784240723","5.280739784240723","5.280739784240723","5.971367835998535","5.971367835998535","5.971367835998535","6.186966896057129","6.186966896057129","6.186966896057129","6.514056205749512","6.514056205749512","6.514056205749512"
"2940","4.387602806091309","4.387602806091309","4.387602806091309","4.312728404998779","4.312728404998779","4.312728404998779","4.355119228363037","4.355119228363037","4.355119228363037","4.438606262207031","4.438606262207031","4.438606262207031","4.782830238342285","4.782830238342285","4.782830238342285","5.250916957855225","5.250916957855225","5.250916957855225","5.91746711730957","5.91746711730957","5.91746711730957","6.213356018066406","6.213356018066406","6.213356018066406","6.5916876792907715","6.5916876792907715","6.5916876792907715"
"2950","4.351253032684326","4.351253032684326","4.351253032684326","4.317144393920898","4.317144393920898","4.317144393920898","4.394606590270996","4.394606590270996","4.394606590270996","4.494878768920898","4.494878768920898","4.494878768920898","4.788645267486572","4.788645267486572","4.788645267486572","5.278481483459473","5.278481483459473","5.278481483459473","5.991757392883301","5.991757392883301","5.991757392883301","6.2062578201293945","6.2062578201293945","6.2062578201293945","6.549704551696777","6.549704551696777","6.549704551696777"
"2960","4.394539833068848","4.394539833068848","4.394539833068848","4.36772346496582","4.36772346496582","4.36772346496582","4.402070045471191","4.402070045471191","4.402070045471191","4.484431266784668","4.484431266784668","4.484431266784668","4.783414363861084","4.783414363861084","4.783414363861084","5.28767204284668","5.28767204284668","5.28767204284668","5.961921691894531","5.961921691894531","5.961921691894531","6.21586799621582","6.21586799621582","6.21586799621582","6.432122707366943","6.432122707366943","6.432122707366943"
"2970","4.3134765625","4.3134765625","4.3134765625","4.322750568389893","4.322750568389893","4.322750568389893","4.358950138092041","4.358950138092041","4.358950138092041","4.431835174560547","4.431835174560547","4.431835174560547","4.795045852661133","4.795045852661133","4.795045852661133","5.363198280334473","5.363198280334473","5.363198280334473","5.939538955688477","5.939538955688477","5.939538955688477","6.211574554443359","6.211574554443359","6.211574554443359","6.519779205322266","6.519779205322266","6.519779205322266"
"2980","4.298795700073242","4.298795700073242","4.298795700073242","4.284432411193848","4.284432411193848","4.284432411193848","4.344901084899902","4.344901084899902","4.344901084899902","4.4916791915893555","4.4916791915893555","4.4916791915893555","4.7850518226623535","4.7850518226623535","4.7850518226623535","5.3299407958984375","5.3299407958984375","5.3299407958984375","5.877693176269531","5.877693176269531","5.877693176269531","6.260350227355957","6.260350227355957","6.260350227355957","6.557192802429199","6.557192802429199","6.557192802429199"
"2990","4.342889308929443","4.342889308929443","4.342889308929443","4.297532081604004","4.297532081604004","4.297532081604004","4.375309467315674","4.375309467315674","4.375309467315674","4.458219051361084","4.458219051361084","4.458219051361084","4.749382019042969","4.749382019042969","4.749382019042969","5.268918991088867","5.268918991088867","5.268918991088867","5.933809280395508","5.933809280395508","5.933809280395508","6.250295639038086","6.250295639038086","6.250295639038086","6.545755386352539","6.545755386352539","6.545755386352539"
"3000","4.3262176513671875","4.3262176513671875","4.3262176513671875","4.366147994995117","4.366147994995117","4.366147994995117","4.355739593505859","4.355739593505859","4.355739593505859","4.3598175048828125","4.3598175048828125","4.3598175048828125","4.7264838218688965","4.7264838218688965","4.7264838218688965","5.311853408813477","5.311853408813477","5.311853408813477","5.899147033691406","5.899147033691406","5.899147033691406","6.229095458984375","6.229095458984375","6.229095458984375","6.554134368896484","6.554134368896484","6.554134368896484"
"3010","4.372101783752441","4.372101783752441","4.372101783752441","4.287905693054199","4.287905693054199","4.287905693054199","4.370574951171875","4.370574951171875","4.370574951171875","4.4852471351623535","4.4852471351623535","4.4852471351623535","4.819431304931641","4.819431304931641","4.819431304931641","5.3126220703125","5.3126220703125","5.3126220703125","5.826394557952881","5.826394557952881","5.826394557952881","6.209253311157227","6.209253311157227","6.209253311157227","6.595047473907471","6.595047473907471","6.595047473907471"
"3020","4.3979949951171875","4.3979949951171875","4.3979949951171875","4.352390289306641","4.352390289306641","4.352390289306641","4.396976947784424","4.396976947784424","4.396976947784424","4.440115928649902","4.440115928649902","4.440115928649902","4.68270206451416","4.68270206451416","4.68270206451416","5.253548622131348","5.253548622131348","5.253548622131348","5.899514198303223","5.899514198303223","5.899514198303223","6.167657852172852","6.167657852172852","6.167657852172852","6.535384178161621","6.535384178161621","6.535384178161621"
"3030","4.352991580963135","4.352991580963135","4.352991580963135","4.397974014282227","4.397974014282227","4.397974014282227","4.301432132720947","4.301432132720947","4.301432132720947","4.451120376586914","4.451120376586914","4.451120376586914","4.797774314880371","4.797774314880371","4.797774314880371","5.30203104019165","5.30203104019165","5.30203104019165","5.883353233337402","5.883353233337402","5.883353233337402","6.206140518188477","6.206140518188477","6.206140518188477","6.503677845001221","6.503677845001221","6.503677845001221"
"3040","4.278515338897705","4.278515338897705","4.278515338897705","4.375668048858643","4.375668048858643","4.375668048858643","4.398122310638428","4.398122310638428","4.398122310638428","4.457912921905518","4.457912921905518","4.457912921905518","4.6801886558532715","4.6801886558532715","4.6801886558532715","5.264744758605957","5.264744758605957","5.264744758605957","5.8837103843688965","5.8837103843688965","5.8837103843688965","6.214137554168701","6.214137554168701","6.214137554168701","6.410179138183594","6.410179138183594","6.410179138183594"
"3050","4.354475021362305","4.354475021362305","4.354475021362305","4.350151062011719","4.350151062011719","4.350151062011719","4.313390731811523","4.313390731811523","4.313390731811523","4.458717346191406","4.458717346191406","4.458717346191406","4.708752632141113","4.708752632141113","4.708752632141113","5.2849836349487305","5.2849836349487305","5.2849836349487305","5.945667266845703","5.945667266845703","5.945667266845703","6.196307182312012","6.196307182312012","6.196307182312012","6.4444780349731445","6.4444780349731445","6.4444780349731445"
"3060","4.311925888061523","4.311925888061523","4.311925888061523","4.369014739990234","4.369014739990234","4.369014739990234","4.335843086242676","4.335843086242676","4.335843086242676","4.523273468017578","4.523273468017578","4.523273468017578","4.750888824462891","4.750888824462891","4.750888824462891","5.272027969360352","5.272027969360352","5.272027969360352","5.953163146972656","5.953163146972656","5.953163146972656","6.1085710525512695","6.1085710525512695","6.1085710525512695","6.491238594055176","6.491238594055176","6.491238594055176"
"3070","4.347447872161865","4.347447872161865","4.347447872161865","4.341705322265625","4.341705322265625","4.341705322265625","4.307321548461914","4.307321548461914","4.307321548461914","4.504441738128662","4.504441738128662","4.504441738128662","4.751169204711914","4.751169204711914","4.751169204711914","5.24327278137207","5.24327278137207","5.24327278137207","5.927684307098389","5.927684307098389","5.927684307098389","6.154105186462402","6.154105186462402","6.154105186462402","6.546053886413574","6.546053886413574","6.546053886413574"
"3080","4.299206256866455","4.299206256866455","4.299206256866455","4.3271989822387695","4.3271989822387695","4.3271989822387695","4.321890830993652","4.321890830993652","4.321890830993652","4.401556491851807","4.401556491851807","4.401556491851807","4.747980117797852","4.747980117797852","4.747980117797852","5.230003356933594","5.230003356933594","5.230003356933594","5.931497573852539","5.931497573852539","5.931497573852539","6.169986248016357","6.169986248016357","6.169986248016357","6.516409873962402","6.516409873962402","6.516409873962402"
"3090","4.3489766120910645","4.3489766120910645","4.3489766120910645","4.31878662109375","4.31878662109375","4.31878662109375","4.373312950134277","4.373312950134277","4.373312950134277","4.455757141113281","4.455757141113281","4.455757141113281","4.72089958190918","4.72089958190918","4.72089958190918","5.227682590484619","5.227682590484619","5.227682590484619","5.907505512237549","5.907505512237549","5.907505512237549","6.324114799499512","6.324114799499512","6.324114799499512","6.496082305908203","6.496082305908203","6.496082305908203"
"3100","4.341474533081055","4.341474533081055","4.341474533081055","4.327434062957764","4.327434062957764","4.327434062957764","4.308236598968506","4.308236598968506","4.308236598968506","4.443966865539551","4.443966865539551","4.443966865539551","4.682506561279297","4.682506561279297","4.682506561279297","5.325869560241699","5.325869560241699","5.325869560241699","5.8878326416015625","5.8878326416015625","5.8878326416015625","6.195794582366943","6.195794582366943","6.195794582366943","6.495237350463867","6.495237350463867","6.495237350463867"
"3110","4.251011371612549","4.251011371612549","4.251011371612549","4.327105522155762","4.327105522155762","4.327105522155762","4.37875509262085","4.37875509262085","4.37875509262085","4.376951217651367","4.376951217651367","4.376951217651367","4.758763313293457","4.758763313293457","4.758763313293457","5.210463047027588","5.210463047027588","5.210463047027588","5.890481948852539","5.890481948852539","5.890481948852539","6.142084121704102","6.142084121704102","6.142084121704102","6.40816593170166","6.40816593170166","6.40816593170166"
"3120","4.323444843292236","4.323444843292236","4.323444843292236","4.303348064422607","4.303348064422607","4.303348064422607","4.3677873611450195","4.3677873611450195","4.3677873611450195","4.406828880310059","4.406828880310059","4.406828880310059","4.76352596282959","4.76352596282959","4.76352596282959","5.281081676483154","5.281081676483154","5.281081676483154","5.883113384246826","5.883113384246826","5.883113384246826","6.271010398864746","6.271010398864746","6.271010398864746","6.38074254989624","6.38074254989624","6.38074254989624"
"3130","4.292534828186035","4.292534828186035","4.292534828186035","4.239985942840576","4.239985942840576","4.239985942840576","4.366084098815918","4.366084098815918","4.366084098815918","4.460547924041748","4.460547924041748","4.460547924041748","4.72373104095459","4.72373104095459","4.72373104095459","5.2605719566345215","5.2605719566345215","5.2605719566345215","5.818976402282715","5.818976402282715","5.818976402282715","6.2152419090271","6.2152419090271","6.2152419090271","6.460545539855957","6.460545539855957","6.460545539855957"
"3140","4.373448371887207","4.373448371887207","4.373448371887207","4.378555774688721","4.378555774688721","4.378555774688721","4.260396957397461","4.260396957397461","4.260396957397461","4.365251064300537","4.365251064300537","4.365251064300537","4.729540824890137","4.729540824890137","4.729540824890137","5.28726863861084","5.28726863861084","5.28726863861084","5.930767059326172","5.930767059326172","5.930767059326172","6.287846565246582","6.287846565246582","6.287846565246582","6.548879146575928","6.548879146575928","6.548879146575928"
"3150","4.301391124725342","4.301391124725342","4.301391124725342","4.35899543762207","4.35899543762207","4.35899543762207","4.377562522888184","4.377562522888184","4.377562522888184","4.4673261642456055","4.4673261642456055","4.4673261642456055","4.7145586013793945","4.7145586013793945","4.7145586013793945","5.189910411834717","5.189910411834717","5.189910411834717","5.867952346801758","5.867952346801758","5.867952346801758","6.222726821899414","6.222726821899414","6.222726821899414","6.481524467468262","6.481524467468262","6.481524467468262"
"3160","4.343404769897461","4.343404769897461","4.343404769897461","4.316658020019531","4.316658020019531","4.316658020019531","4.432406902313232","4.432406902313232","4.432406902313232","4.418909072875977","4.418909072875977","4.418909072875977","4.761527061462402","4.761527061462402","4.761527061462402","5.2595648765563965","5.2595648765563965","5.2595648765563965","5.863194942474365","5.863194942474365","5.863194942474365","6.147611618041992","6.147611618041992","6.147611618041992","6.533785820007324","6.533785820007324","6.533785820007324"
"3170","4.365231513977051","4.365231513977051","4.365231513977051","4.327770709991455","4.327770709991455","4.327770709991455","4.300323963165283","4.300323963165283","4.300323963165283","4.461205959320068","4.461205959320068","4.461205959320068","4.8285064697265625","4.8285064697265625","4.8285064697265625","5.229557991027832","5.229557991027832","5.229557991027832","5.839184761047363","5.839184761047363","5.839184761047363","6.188982009887695","6.188982009887695","6.188982009887695","6.415047645568848","6.415047645568848","6.415047645568848"
"3180","4.319902420043945","4.319902420043945","4.319902420043945","4.319013595581055","4.319013595581055","4.319013595581055","4.243402481079102","4.243402481079102","4.243402481079102","4.4691081047058105","4.4691081047058105","4.4691081047058105","4.713072776794434","4.713072776794434","4.713072776794434","5.32200288772583","5.32200288772583","5.32200288772583","5.948302745819092","5.948302745819092","5.948302745819092","6.188974857330322","6.188974857330322","6.188974857330322","6.447175025939941","6.447175025939941","6.447175025939941"
"3190","4.327324867248535","4.327324867248535","4.327324867248535","4.373834609985352","4.373834609985352","4.373834609985352","4.334883689880371","4.334883689880371","4.334883689880371","4.382765293121338","4.382765293121338","4.382765293121338","4.688230514526367","4.688230514526367","4.688230514526367","5.173484802246094","5.173484802246094","5.173484802246094","5.8554534912109375","5.8554534912109375","5.8554534912109375","6.161130428314209","6.161130428314209","6.161130428314209","6.431075096130371","6.431075096130371","6.431075096130371"
"3200","4.244935035705566","4.244935035705566","4.244935035705566","4.343235015869141","4.343235015869141","4.343235015869141","4.3767900466918945","4.3767900466918945","4.3767900466918945","4.412806510925293","4.412806510925293","4.412806510925293","4.741957664489746","4.741957664489746","4.741957664489746","5.259538650512695","5.259538650512695","5.259538650512695","5.967288970947266","5.967288970947266","5.967288970947266","6.199404239654541","6.199404239654541","6.199404239654541","6.46630859375","6.46630859375","6.46630859375"
"3210","4.366904258728027","4.366904258728027","4.366904258728027","4.332906723022461","4.332906723022461","4.332906723022461","4.3053507804870605","4.3053507804870605","4.3053507804870605","4.334802150726318","4.334802150726318","4.334802150726318","4.690046310424805","4.690046310424805","4.690046310424805","5.243467330932617","5.243467330932617","5.243467330932617","5.902578830718994","5.902578830718994","5.902578830718994","6.184618949890137","6.184618949890137","6.184618949890137","6.437638759613037","6.437638759613037","6.437638759613037"
"3220","4.355050086975098","4.355050086975098","4.355050086975098","4.3001933097839355","4.3001933097839355","4.3001933097839355","4.383205413818359","4.383205413818359","4.383205413818359","4.462865352630615","4.462865352630615","4.462865352630615","4.759337902069092","4.759337902069092","4.759337902069092","5.265183448791504","5.265183448791504","5.265183448791504","5.8680315017700195","5.8680315017700195","5.8680315017700195","6.118954658508301","6.118954658508301","6.118954658508301","6.427457809448242","6.427457809448242","6.427457809448242"
"3230","4.344654083251953","4.344654083251953","4.344654083251953","4.309627532958984","4.309627532958984","4.309627532958984","4.259212493896484","4.259212493896484","4.259212493896484","4.476733207702637","4.476733207702637","4.476733207702637","4.788895606994629","4.788895606994629","4.788895606994629","5.186192512512207","5.186192512512207","5.186192512512207","5.853718280792236","5.853718280792236","5.853718280792236","6.156717777252197","6.156717777252197","6.156717777252197","6.347244739532471","6.347244739532471","6.347244739532471"
"3240","4.309987545013428","4.309987545013428","4.309987545013428","4.291470050811768","4.291470050811768","4.291470050811768","4.322655200958252","4.322655200958252","4.322655200958252","4.415534973144531","4.415534973144531","4.415534973144531","4.661402702331543","4.661402702331543","4.661402702331543","5.271679878234863","5.271679878234863","5.271679878234863","5.8218488693237305","5.8218488693237305","5.8218488693237305","6.18973445892334","6.18973445892334","6.18973445892334","6.4518513679504395","6.4518513679504395","6.4518513679504395"
"3250","4.278127670288086","4.278127670288086","4.278127670288086","4.289867401123047","4.289867401123047","4.289867401123047","4.339034080505371","4.339034080505371","4.339034080505371","4.421156883239746","4.421156883239746","4.421156883239746","4.719900131225586","4.719900131225586","4.719900131225586","5.141689300537109","5.141689300537109","5.141689300537109","5.8612871170043945","5.8612871170043945","5.8612871170043945","6.161957740783691","6.161957740783691","6.161957740783691","6.457555294036865","6.457555294036865","6.457555294036865"
"3260","4.340669631958008","4.340669631958008","4.340669631958008","4.291430473327637","4.291430473327637","4.291430473327637","4.322131156921387","4.322131156921387","4.322131156921387","4.420912742614746","4.420912742614746","4.420912742614746","4.831458568572998","4.831458568572998","4.831458568572998","5.233202934265137","5.233202934265137","5.233202934265137","5.844682216644287","5.844682216644287","5.844682216644287","6.097226142883301","6.097226142883301","6.097226142883301","6.351143836975098","6.351143836975098","6.351143836975098"
"3270","4.2936201095581055","4.2936201095581055","4.2936201095581055","4.375049591064453","4.375049591064453","4.375049591064453","4.2939252853393555","4.2939252853393555","4.2939252853393555","4.392133712768555","4.392133712768555","4.392133712768555","4.726544380187988","4.726544380187988","4.726544380187988","5.215290069580078","5.215290069580078","5.215290069580078","5.896993637084961","5.896993637084961","5.896993637084961","6.090714454650879","6.090714454650879","6.090714454650879","6.390538215637207","6.390538215637207","6.390538215637207"
"3280","4.266892910003662","4.266892910003662","4.266892910003662","4.259018898010254","4.259018898010254","4.259018898010254","4.3230109214782715","4.3230109214782715","4.3230109214782715","4.438942909240723","4.438942909240723","4.438942909240723","4.761367321014404","4.761367321014404","4.761367321014404","5.2141828536987305","5.2141828536987305","5.2141828536987305","5.78699254989624","5.78699254989624","5.78699254989624","6.162686347961426","6.162686347961426","6.162686347961426","6.432955741882324","6.432955741882324","6.432955741882324"
