"Step","ts-lr0.01 - train/loss","ts-lr0.01 - train/loss__MIN","ts-lr0.01 - train/loss__MAX","ts-lr0.006 - train/loss","ts-lr0.006 - train/loss__MIN","ts-lr0.006 - train/loss__MAX","ts-lr0.003 - train/loss","ts-lr0.003 - train/loss__MIN","ts-lr0.003 - train/loss__MAX","ts-lr0.001 - train/loss","ts-lr0.001 - train/loss__MIN","ts-lr0.001 - train/loss__MAX","ts-lr0.0003 - train/loss","ts-lr0.0003 - train/loss__MIN","ts-lr0.0003 - train/loss__MAX","ts-lr0.0001 - train/loss","ts-lr0.0001 - train/loss__MIN","ts-lr0.0001 - train/loss__MAX","ts-lr3e-05 - train/loss","ts-lr3e-05 - train/loss__MIN","ts-lr3e-05 - train/loss__MAX","ts-lr0.03 - train/loss","ts-lr0.03 - train/loss__MIN","ts-lr0.03 - train/loss__MAX","ts-lr1e-05 - train/loss","ts-lr1e-05 - train/loss__MIN","ts-lr1e-05 - train/loss__MAX"
"2240","1.479313850402832","1.479313850402832","1.479313850402832","1.5033318996429443","1.5033318996429443","1.5033318996429443","1.481229543685913","1.481229543685913","1.481229543685913","1.5286765098571777","1.5286765098571777","1.5286765098571777","1.7484591007232666","1.7484591007232666","1.7484591007232666","2.169929027557373","2.169929027557373","2.169929027557373","2.6782102584838867","2.6782102584838867","2.6782102584838867","3.097287654876709","3.097287654876709","3.097287654876709","3.412254810333252","3.412254810333252","3.412254810333252"
"2250","1.4686719179153442","1.4686719179153442","1.4686719179153442","1.4689509868621826","1.4689509868621826","1.4689509868621826","1.4727741479873657","1.4727741479873657","1.4727741479873657","1.540102481842041","1.540102481842041","1.540102481842041","1.7378214597702026","1.7378214597702026","1.7378214597702026","2.1078484058380127","2.1078484058380127","2.1078484058380127","2.707362413406372","2.707362413406372","2.707362413406372","3.0816683769226074","3.0816683769226074","3.0816683769226074","3.398441791534424","3.398441791534424","3.398441791534424"
"2260","1.4814226627349854","1.4814226627349854","1.4814226627349854","1.4671931266784668","1.4671931266784668","1.4671931266784668","1.4631669521331787","1.4631669521331787","1.4631669521331787","1.5475025177001953","1.5475025177001953","1.5475025177001953","1.7660374641418457","1.7660374641418457","1.7660374641418457","2.1296632289886475","2.1296632289886475","2.1296632289886475","2.6911792755126953","2.6911792755126953","2.6911792755126953","3.1176562309265137","3.1176562309265137","3.1176562309265137","3.421637535095215","3.421637535095215","3.421637535095215"
"2270","1.4660859107971191","1.4660859107971191","1.4660859107971191","1.473330020904541","1.473330020904541","1.473330020904541","1.4837172031402588","1.4837172031402588","1.4837172031402588","1.557171106338501","1.557171106338501","1.557171106338501","1.7438945770263672","1.7438945770263672","1.7438945770263672","2.159689426422119","2.159689426422119","2.159689426422119","2.705059051513672","2.705059051513672","2.705059051513672","3.1225593090057373","3.1225593090057373","3.1225593090057373","3.380593776702881","3.380593776702881","3.380593776702881"
"2280","1.4730772972106934","1.4730772972106934","1.4730772972106934","1.4698846340179443","1.4698846340179443","1.4698846340179443","1.4842510223388672","1.4842510223388672","1.4842510223388672","1.5736916065216064","1.5736916065216064","1.5736916065216064","1.7342064380645752","1.7342064380645752","1.7342064380645752","2.138317584991455","2.138317584991455","2.138317584991455","2.618511438369751","2.618511438369751","2.618511438369751","3.070631980895996","3.070631980895996","3.070631980895996","3.429161310195923","3.429161310195923","3.429161310195923"
"2290","1.497302532196045","1.497302532196045","1.497302532196045","1.4255461692810059","1.4255461692810059","1.4255461692810059","1.507184386253357","1.507184386253357","1.507184386253357","1.5404759645462036","1.5404759645462036","1.5404759645462036","1.7787951231002808","1.7787951231002808","1.7787951231002808","2.1298837661743164","2.1298837661743164","2.1298837661743164","2.730079174041748","2.730079174041748","2.730079174041748","3.0994186401367188","3.0994186401367188","3.0994186401367188","3.430190086364746","3.430190086364746","3.430190086364746"
"2300","1.482370376586914","1.482370376586914","1.482370376586914","1.4850594997406006","1.4850594997406006","1.4850594997406006","1.4839787483215332","1.4839787483215332","1.4839787483215332","1.5412899255752563","1.5412899255752563","1.5412899255752563","1.7768518924713135","1.7768518924713135","1.7768518924713135","2.118908643722534","2.118908643722534","2.118908643722534","2.6626574993133545","2.6626574993133545","2.6626574993133545","3.090801477432251","3.090801477432251","3.090801477432251","3.4402427673339844","3.4402427673339844","3.4402427673339844"
"2310","1.4747434854507446","1.4747434854507446","1.4747434854507446","1.4984471797943115","1.4984471797943115","1.4984471797943115","1.4832364320755005","1.4832364320755005","1.4832364320755005","1.5302283763885498","1.5302283763885498","1.5302283763885498","1.7825385332107544","1.7825385332107544","1.7825385332107544","2.1538710594177246","2.1538710594177246","2.1538710594177246","2.7181756496429443","2.7181756496429443","2.7181756496429443","3.041358470916748","3.041358470916748","3.041358470916748","3.4254889488220215","3.4254889488220215","3.4254889488220215"
"2320","1.4604846239089966","1.4604846239089966","1.4604846239089966","1.4866669178009033","1.4866669178009033","1.4866669178009033","1.4933582544326782","1.4933582544326782","1.4933582544326782","1.5340778827667236","1.5340778827667236","1.5340778827667236","1.73440420627594","1.73440420627594","1.73440420627594","2.1253881454467773","2.1253881454467773","2.1253881454467773","2.683323860168457","2.683323860168457","2.683323860168457","3.116002082824707","3.116002082824707","3.116002082824707","3.421142101287842","3.421142101287842","3.421142101287842"
"2330","1.4381599426269531","1.4381599426269531","1.4381599426269531","1.4520623683929443","1.4520623683929443","1.4520623683929443","1.4859328269958496","1.4859328269958496","1.4859328269958496","1.5381373167037964","1.5381373167037964","1.5381373167037964","1.7253479957580566","1.7253479957580566","1.7253479957580566","2.134770631790161","2.134770631790161","2.134770631790161","2.670302391052246","2.670302391052246","2.670302391052246","3.098832130432129","3.098832130432129","3.098832130432129","3.335681915283203","3.335681915283203","3.335681915283203"
"2340","1.4575080871582031","1.4575080871582031","1.4575080871582031","1.468418836593628","1.468418836593628","1.468418836593628","1.4507269859313965","1.4507269859313965","1.4507269859313965","1.5437129735946655","1.5437129735946655","1.5437129735946655","1.6888099908828735","1.6888099908828735","1.6888099908828735","2.1756060123443604","2.1756060123443604","2.1756060123443604","2.694091320037842","2.694091320037842","2.694091320037842","3.036093235015869","3.036093235015869","3.036093235015869","3.386129856109619","3.386129856109619","3.386129856109619"
"2350","1.452350378036499","1.452350378036499","1.452350378036499","1.4781965017318726","1.4781965017318726","1.4781965017318726","1.4779003858566284","1.4779003858566284","1.4779003858566284","1.534381628036499","1.534381628036499","1.534381628036499","1.7243136167526245","1.7243136167526245","1.7243136167526245","2.157487630844116","2.157487630844116","2.157487630844116","2.690960645675659","2.690960645675659","2.690960645675659","3.048459529876709","3.048459529876709","3.048459529876709","3.3951234817504883","3.3951234817504883","3.3951234817504883"
"2360","1.4639198780059814","1.4639198780059814","1.4639198780059814","1.4654216766357422","1.4654216766357422","1.4654216766357422","1.4650838375091553","1.4650838375091553","1.4650838375091553","1.5300226211547852","1.5300226211547852","1.5300226211547852","1.709381103515625","1.709381103515625","1.709381103515625","2.1438779830932617","2.1438779830932617","2.1438779830932617","2.6378018856048584","2.6378018856048584","2.6378018856048584","3.036949634552002","3.036949634552002","3.036949634552002","3.4255099296569824","3.4255099296569824","3.4255099296569824"
"2370","1.460763692855835","1.460763692855835","1.460763692855835","1.4528214931488037","1.4528214931488037","1.4528214931488037","1.4571595191955566","1.4571595191955566","1.4571595191955566","1.5033893585205078","1.5033893585205078","1.5033893585205078","1.7487212419509888","1.7487212419509888","1.7487212419509888","2.182417869567871","2.182417869567871","2.182417869567871","2.6656618118286133","2.6656618118286133","2.6656618118286133","3.0808820724487305","3.0808820724487305","3.0808820724487305","3.4107770919799805","3.4107770919799805","3.4107770919799805"
"2380","1.46418297290802","1.46418297290802","1.46418297290802","1.4968125820159912","1.4968125820159912","1.4968125820159912","1.4641485214233398","1.4641485214233398","1.4641485214233398","1.5358402729034424","1.5358402729034424","1.5358402729034424","1.7171881198883057","1.7171881198883057","1.7171881198883057","2.0921788215637207","2.0921788215637207","2.0921788215637207","2.730581045150757","2.730581045150757","2.730581045150757","3.0800364017486572","3.0800364017486572","3.0800364017486572","3.3488869667053223","3.3488869667053223","3.3488869667053223"
"2390","1.4350018501281738","1.4350018501281738","1.4350018501281738","1.5016262531280518","1.5016262531280518","1.5016262531280518","1.4644875526428223","1.4644875526428223","1.4644875526428223","1.5357158184051514","1.5357158184051514","1.5357158184051514","1.7564479112625122","1.7564479112625122","1.7564479112625122","2.0982589721679688","2.0982589721679688","2.0982589721679688","2.66523814201355","2.66523814201355","2.66523814201355","3.0703742504119873","3.0703742504119873","3.0703742504119873","3.342120409011841","3.342120409011841","3.342120409011841"
"2400","1.462716817855835","1.462716817855835","1.462716817855835","1.429049015045166","1.429049015045166","1.429049015045166","1.4597904682159424","1.4597904682159424","1.4597904682159424","1.5534690618515015","1.5534690618515015","1.5534690618515015","1.7383784055709839","1.7383784055709839","1.7383784055709839","2.0966320037841797","2.0966320037841797","2.0966320037841797","2.659153461456299","2.659153461456299","2.659153461456299","3.0140368938446045","3.0140368938446045","3.0140368938446045","3.3836405277252197","3.3836405277252197","3.3836405277252197"
"2410","1.462083339691162","1.462083339691162","1.462083339691162","1.4816728830337524","1.4816728830337524","1.4816728830337524","1.5008162260055542","1.5008162260055542","1.5008162260055542","1.4954068660736084","1.4954068660736084","1.4954068660736084","1.7447632551193237","1.7447632551193237","1.7447632551193237","2.1058764457702637","2.1058764457702637","2.1058764457702637","2.7053213119506836","2.7053213119506836","2.7053213119506836","3.0077474117279053","3.0077474117279053","3.0077474117279053","3.3410158157348633","3.3410158157348633","3.3410158157348633"
"2420","1.438140869140625","1.438140869140625","1.438140869140625","1.456583857536316","1.456583857536316","1.456583857536316","1.4785674810409546","1.4785674810409546","1.4785674810409546","1.5652925968170166","1.5652925968170166","1.5652925968170166","1.7600435018539429","1.7600435018539429","1.7600435018539429","2.151336193084717","2.151336193084717","2.151336193084717","2.627434730529785","2.627434730529785","2.627434730529785","3.04374361038208","3.04374361038208","3.04374361038208","3.39796781539917","3.39796781539917","3.39796781539917"
"2430","1.413583517074585","1.413583517074585","1.413583517074585","1.4858644008636475","1.4858644008636475","1.4858644008636475","1.4888205528259277","1.4888205528259277","1.4888205528259277","1.5090137720108032","1.5090137720108032","1.5090137720108032","1.734537124633789","1.734537124633789","1.734537124633789","2.1104016304016113","2.1104016304016113","2.1104016304016113","2.630056381225586","2.630056381225586","2.630056381225586","3.0339715480804443","3.0339715480804443","3.0339715480804443","3.3608200550079346","3.3608200550079346","3.3608200550079346"
"2440","1.478621482849121","1.478621482849121","1.478621482849121","1.4444798231124878","1.4444798231124878","1.4444798231124878","1.4823663234710693","1.4823663234710693","1.4823663234710693","1.5281709432601929","1.5281709432601929","1.5281709432601929","1.702690601348877","1.702690601348877","1.702690601348877","2.1365976333618164","2.1365976333618164","2.1365976333618164","2.6584322452545166","2.6584322452545166","2.6584322452545166","3.050388813018799","3.050388813018799","3.050388813018799","3.373133659362793","3.373133659362793","3.373133659362793"
"2450","1.4968961477279663","1.4968961477279663","1.4968961477279663","1.488181471824646","1.488181471824646","1.488181471824646","1.4490010738372803","1.4490010738372803","1.4490010738372803","1.5223710536956787","1.5223710536956787","1.5223710536956787","1.699101209640503","1.699101209640503","1.699101209640503","2.0974316596984863","2.0974316596984863","2.0974316596984863","2.641993761062622","2.641993761062622","2.641993761062622","3.0750396251678467","3.0750396251678467","3.0750396251678467","3.3353333473205566","3.3353333473205566","3.3353333473205566"
"2460","1.4265882968902588","1.4265882968902588","1.4265882968902588","1.4527106285095215","1.4527106285095215","1.4527106285095215","1.480483055114746","1.480483055114746","1.480483055114746","1.5340783596038818","1.5340783596038818","1.5340783596038818","1.735837459564209","1.735837459564209","1.735837459564209","2.111708164215088","2.111708164215088","2.111708164215088","2.7094240188598633","2.7094240188598633","2.7094240188598633","3.1080541610717773","3.1080541610717773","3.1080541610717773","3.3744750022888184","3.3744750022888184","3.3744750022888184"
"2470","1.4555672407150269","1.4555672407150269","1.4555672407150269","1.4563733339309692","1.4563733339309692","1.4563733339309692","1.5009191036224365","1.5009191036224365","1.5009191036224365","1.550092339515686","1.550092339515686","1.550092339515686","1.7212495803833008","1.7212495803833008","1.7212495803833008","2.0803394317626953","2.0803394317626953","2.0803394317626953","2.6635732650756836","2.6635732650756836","2.6635732650756836","3.069591522216797","3.069591522216797","3.069591522216797","3.3335518836975098","3.3335518836975098","3.3335518836975098"
"2480","1.4511327743530273","1.4511327743530273","1.4511327743530273","1.4565171003341675","1.4565171003341675","1.4565171003341675","1.4976493120193481","1.4976493120193481","1.4976493120193481","1.5529520511627197","1.5529520511627197","1.5529520511627197","1.7126927375793457","1.7126927375793457","1.7126927375793457","2.1288790702819824","2.1288790702819824","2.1288790702819824","2.656865358352661","2.656865358352661","2.656865358352661","3.067628860473633","3.067628860473633","3.067628860473633","3.3418049812316895","3.3418049812316895","3.3418049812316895"
"2490","1.4608793258666992","1.4608793258666992","1.4608793258666992","1.4245057106018066","1.4245057106018066","1.4245057106018066","1.4312710762023926","1.4312710762023926","1.4312710762023926","1.545535683631897","1.545535683631897","1.545535683631897","1.7024359703063965","1.7024359703063965","1.7024359703063965","2.043179512023926","2.043179512023926","2.043179512023926","2.6225526332855225","2.6225526332855225","2.6225526332855225","3.086907386779785","3.086907386779785","3.086907386779785","3.3622331619262695","3.3622331619262695","3.3622331619262695"
"2500","1.4456331729888916","1.4456331729888916","1.4456331729888916","1.4617724418640137","1.4617724418640137","1.4617724418640137","1.4576537609100342","1.4576537609100342","1.4576537609100342","1.5144541263580322","1.5144541263580322","1.5144541263580322","1.6891541481018066","1.6891541481018066","1.6891541481018066","2.106912612915039","2.106912612915039","2.106912612915039","2.6067612171173096","2.6067612171173096","2.6067612171173096","3.084512233734131","3.084512233734131","3.084512233734131","3.3257806301116943","3.3257806301116943","3.3257806301116943"
"2510","1.4619483947753906","1.4619483947753906","1.4619483947753906","1.4951001405715942","1.4951001405715942","1.4951001405715942","1.4692707061767578","1.4692707061767578","1.4692707061767578","1.5320336818695068","1.5320336818695068","1.5320336818695068","1.6993207931518555","1.6993207931518555","1.6993207931518555","2.0990242958068848","2.0990242958068848","2.0990242958068848","2.625878095626831","2.625878095626831","2.625878095626831","3.0473923683166504","3.0473923683166504","3.0473923683166504","3.3573262691497803","3.3573262691497803","3.3573262691497803"
"2520","1.4426257610321045","1.4426257610321045","1.4426257610321045","1.4389050006866455","1.4389050006866455","1.4389050006866455","1.4399702548980713","1.4399702548980713","1.4399702548980713","1.5394514799118042","1.5394514799118042","1.5394514799118042","1.7127275466918945","1.7127275466918945","1.7127275466918945","2.0975918769836426","2.0975918769836426","2.0975918769836426","2.6661806106567383","2.6661806106567383","2.6661806106567383","3.087902545928955","3.087902545928955","3.087902545928955","3.2836546897888184","3.2836546897888184","3.2836546897888184"
"2530","1.444043755531311","1.444043755531311","1.444043755531311","1.4862663745880127","1.4862663745880127","1.4862663745880127","1.4449043273925781","1.4449043273925781","1.4449043273925781","1.5393564701080322","1.5393564701080322","1.5393564701080322","1.6936527490615845","1.6936527490615845","1.6936527490615845","2.1048810482025146","2.1048810482025146","2.1048810482025146","2.5789549350738525","2.5789549350738525","2.5789549350738525","3.0343523025512695","3.0343523025512695","3.0343523025512695","3.2900171279907227","3.2900171279907227","3.2900171279907227"
"2540","1.4928507804870605","1.4928507804870605","1.4928507804870605","1.456566572189331","1.456566572189331","1.456566572189331","1.4780375957489014","1.4780375957489014","1.4780375957489014","1.5539791584014893","1.5539791584014893","1.5539791584014893","1.6968719959259033","1.6968719959259033","1.6968719959259033","2.079305410385132","2.079305410385132","2.079305410385132","2.6967039108276367","2.6967039108276367","2.6967039108276367","3.064371109008789","3.064371109008789","3.064371109008789","3.314918041229248","3.314918041229248","3.314918041229248"
"2550","1.464320182800293","1.464320182800293","1.464320182800293","1.437227725982666","1.437227725982666","1.437227725982666","1.4467175006866455","1.4467175006866455","1.4467175006866455","1.5205700397491455","1.5205700397491455","1.5205700397491455","1.717917561531067","1.717917561531067","1.717917561531067","2.128394603729248","2.128394603729248","2.128394603729248","2.702360153198242","2.702360153198242","2.702360153198242","3.0682854652404785","3.0682854652404785","3.0682854652404785","3.3278679847717285","3.3278679847717285","3.3278679847717285"
"2560","1.4579670429229736","1.4579670429229736","1.4579670429229736","1.45835542678833","1.45835542678833","1.45835542678833","1.4629180431365967","1.4629180431365967","1.4629180431365967","1.5051536560058594","1.5051536560058594","1.5051536560058594","1.6945757865905762","1.6945757865905762","1.6945757865905762","2.0849127769470215","2.0849127769470215","2.0849127769470215","2.678755760192871","2.678755760192871","2.678755760192871","3.0142295360565186","3.0142295360565186","3.0142295360565186","3.288662910461426","3.288662910461426","3.288662910461426"
"2570","1.4215366840362549","1.4215366840362549","1.4215366840362549","1.4180593490600586","1.4180593490600586","1.4180593490600586","1.466130256652832","1.466130256652832","1.466130256652832","1.5137920379638672","1.5137920379638672","1.5137920379638672","1.680525541305542","1.680525541305542","1.680525541305542","2.112886428833008","2.112886428833008","2.112886428833008","2.6604390144348145","2.6604390144348145","2.6604390144348145","3.0504961013793945","3.0504961013793945","3.0504961013793945","3.314746379852295","3.314746379852295","3.314746379852295"
"2580","1.410866618156433","1.410866618156433","1.410866618156433","1.420666217803955","1.420666217803955","1.420666217803955","1.4577422142028809","1.4577422142028809","1.4577422142028809","1.496727466583252","1.496727466583252","1.496727466583252","1.690860390663147","1.690860390663147","1.690860390663147","2.073017120361328","2.073017120361328","2.073017120361328","2.6532068252563477","2.6532068252563477","2.6532068252563477","2.9846601486206055","2.9846601486206055","2.9846601486206055","3.2959465980529785","3.2959465980529785","3.2959465980529785"
"2590","1.446156620979309","1.446156620979309","1.446156620979309","1.460183024406433","1.460183024406433","1.460183024406433","1.4044790267944336","1.4044790267944336","1.4044790267944336","1.5056029558181763","1.5056029558181763","1.5056029558181763","1.7438843250274658","1.7438843250274658","1.7438843250274658","2.116044759750366","2.116044759750366","2.116044759750366","2.6644182205200195","2.6644182205200195","2.6644182205200195","2.967813491821289","2.967813491821289","2.967813491821289","3.320063591003418","3.320063591003418","3.320063591003418"
"2600","1.4361302852630615","1.4361302852630615","1.4361302852630615","1.4666259288787842","1.4666259288787842","1.4666259288787842","1.4171030521392822","1.4171030521392822","1.4171030521392822","1.5053610801696777","1.5053610801696777","1.5053610801696777","1.7262368202209473","1.7262368202209473","1.7262368202209473","2.100851535797119","2.100851535797119","2.100851535797119","2.6180899143218994","2.6180899143218994","2.6180899143218994","3.022003650665283","3.022003650665283","3.022003650665283","3.2973363399505615","3.2973363399505615","3.2973363399505615"
"2610","1.440818428993225","1.440818428993225","1.440818428993225","1.435126543045044","1.435126543045044","1.435126543045044","1.4572606086730957","1.4572606086730957","1.4572606086730957","1.5245352983474731","1.5245352983474731","1.5245352983474731","1.6808233261108398","1.6808233261108398","1.6808233261108398","2.0777010917663574","2.0777010917663574","2.0777010917663574","2.6327617168426514","2.6327617168426514","2.6327617168426514","3.0348048210144043","3.0348048210144043","3.0348048210144043","3.307584762573242","3.307584762573242","3.307584762573242"
"2620","1.444200038909912","1.444200038909912","1.444200038909912","1.4453660249710083","1.4453660249710083","1.4453660249710083","1.428473711013794","1.428473711013794","1.428473711013794","1.4906208515167236","1.4906208515167236","1.4906208515167236","1.7519822120666504","1.7519822120666504","1.7519822120666504","2.067976951599121","2.067976951599121","2.067976951599121","2.6374292373657227","2.6374292373657227","2.6374292373657227","2.989529609680176","2.989529609680176","2.989529609680176","3.2809648513793945","3.2809648513793945","3.2809648513793945"
"2630","1.445146083831787","1.445146083831787","1.445146083831787","1.4644839763641357","1.4644839763641357","1.4644839763641357","1.4492884874343872","1.4492884874343872","1.4492884874343872","1.4859064817428589","1.4859064817428589","1.4859064817428589","1.7228870391845703","1.7228870391845703","1.7228870391845703","2.1544957160949707","2.1544957160949707","2.1544957160949707","2.6284403800964355","2.6284403800964355","2.6284403800964355","2.9964311122894287","2.9964311122894287","2.9964311122894287","3.3091413974761963","3.3091413974761963","3.3091413974761963"
"2640","1.442138671875","1.442138671875","1.442138671875","1.4580132961273193","1.4580132961273193","1.4580132961273193","1.450559377670288","1.450559377670288","1.450559377670288","1.5025320053100586","1.5025320053100586","1.5025320053100586","1.7404735088348389","1.7404735088348389","1.7404735088348389","2.0853395462036133","2.0853395462036133","2.0853395462036133","2.6425118446350098","2.6425118446350098","2.6425118446350098","3.0293736457824707","3.0293736457824707","3.0293736457824707","3.3361363410949707","3.3361363410949707","3.3361363410949707"
"2650","1.4678159952163696","1.4678159952163696","1.4678159952163696","1.461780071258545","1.461780071258545","1.461780071258545","1.467787742614746","1.467787742614746","1.467787742614746","1.5017534494400024","1.5017534494400024","1.5017534494400024","1.6948413848876953","1.6948413848876953","1.6948413848876953","2.092705726623535","2.092705726623535","2.092705726623535","2.6259591579437256","2.6259591579437256","2.6259591579437256","3.0025033950805664","3.0025033950805664","3.0025033950805664","3.3042280673980713","3.3042280673980713","3.3042280673980713"
"2660","1.4320068359375","1.4320068359375","1.4320068359375","1.3932253122329712","1.3932253122329712","1.3932253122329712","1.4266510009765625","1.4266510009765625","1.4266510009765625","1.4651455879211426","1.4651455879211426","1.4651455879211426","1.710625171661377","1.710625171661377","1.710625171661377","2.085313320159912","2.085313320159912","2.085313320159912","2.613091468811035","2.613091468811035","2.613091468811035","3.027667760848999","3.027667760848999","3.027667760848999","3.363724708557129","3.363724708557129","3.363724708557129"
"2670","1.390118956565857","1.390118956565857","1.390118956565857","1.4185476303100586","1.4185476303100586","1.4185476303100586","1.4260008335113525","1.4260008335113525","1.4260008335113525","1.4384912252426147","1.4384912252426147","1.4384912252426147","1.666518211364746","1.666518211364746","1.666518211364746","2.046383857727051","2.046383857727051","2.046383857727051","2.6456565856933594","2.6456565856933594","2.6456565856933594","3.0182745456695557","3.0182745456695557","3.0182745456695557","3.361987590789795","3.361987590789795","3.361987590789795"
"2680","1.4813231229782104","1.4813231229782104","1.4813231229782104","1.393447756767273","1.393447756767273","1.393447756767273","1.4287325143814087","1.4287325143814087","1.4287325143814087","1.5492017269134521","1.5492017269134521","1.5492017269134521","1.715712070465088","1.715712070465088","1.715712070465088","2.0732321739196777","2.0732321739196777","2.0732321739196777","2.6209421157836914","2.6209421157836914","2.6209421157836914","3.026599884033203","3.026599884033203","3.026599884033203","3.272223711013794","3.272223711013794","3.272223711013794"
"2690","1.4370921850204468","1.4370921850204468","1.4370921850204468","1.4663937091827393","1.4663937091827393","1.4663937091827393","1.4499348402023315","1.4499348402023315","1.4499348402023315","1.5026609897613525","1.5026609897613525","1.5026609897613525","1.7117903232574463","1.7117903232574463","1.7117903232574463","2.0879688262939453","2.0879688262939453","2.0879688262939453","2.632636308670044","2.632636308670044","2.632636308670044","3.037034511566162","3.037034511566162","3.037034511566162","3.2865006923675537","3.2865006923675537","3.2865006923675537"
"2700","1.4631412029266357","1.4631412029266357","1.4631412029266357","1.4101440906524658","1.4101440906524658","1.4101440906524658","1.4422451257705688","1.4422451257705688","1.4422451257705688","1.495166540145874","1.495166540145874","1.495166540145874","1.735248327255249","1.735248327255249","1.735248327255249","2.0908260345458984","2.0908260345458984","2.0908260345458984","2.606300115585327","2.606300115585327","2.606300115585327","2.9854159355163574","2.9854159355163574","2.9854159355163574","3.3146812915802","3.3146812915802","3.3146812915802"
"2710","1.412529468536377","1.412529468536377","1.412529468536377","1.4486348628997803","1.4486348628997803","1.4486348628997803","1.4141120910644531","1.4141120910644531","1.4141120910644531","1.5111281871795654","1.5111281871795654","1.5111281871795654","1.703824758529663","1.703824758529663","1.703824758529663","2.0705628395080566","2.0705628395080566","2.0705628395080566","2.6279284954071045","2.6279284954071045","2.6279284954071045","2.9916391372680664","2.9916391372680664","2.9916391372680664","3.276075839996338","3.276075839996338","3.276075839996338"
"2720","1.4036321640014648","1.4036321640014648","1.4036321640014648","1.414612054824829","1.414612054824829","1.414612054824829","1.426778793334961","1.426778793334961","1.426778793334961","1.507132887840271","1.507132887840271","1.507132887840271","1.70671808719635","1.70671808719635","1.70671808719635","2.059842109680176","2.059842109680176","2.059842109680176","2.5777502059936523","2.5777502059936523","2.5777502059936523","2.948704242706299","2.948704242706299","2.948704242706299","3.2307214736938477","3.2307214736938477","3.2307214736938477"
"2730","1.4471689462661743","1.4471689462661743","1.4471689462661743","1.4203317165374756","1.4203317165374756","1.4203317165374756","1.4542460441589355","1.4542460441589355","1.4542460441589355","1.4677300453186035","1.4677300453186035","1.4677300453186035","1.6901087760925293","1.6901087760925293","1.6901087760925293","2.0615906715393066","2.0615906715393066","2.0615906715393066","2.6307573318481445","2.6307573318481445","2.6307573318481445","2.984422206878662","2.984422206878662","2.984422206878662","3.2526721954345703","3.2526721954345703","3.2526721954345703"
"2740","1.4221376180648804","1.4221376180648804","1.4221376180648804","1.4145069122314453","1.4145069122314453","1.4145069122314453","1.4350954294204712","1.4350954294204712","1.4350954294204712","1.4921112060546875","1.4921112060546875","1.4921112060546875","1.7242496013641357","1.7242496013641357","1.7242496013641357","2.048524856567383","2.048524856567383","2.048524856567383","2.608895778656006","2.608895778656006","2.608895778656006","2.982813835144043","2.982813835144043","2.982813835144043","3.3256378173828125","3.3256378173828125","3.3256378173828125"
"2750","1.3929818868637085","1.3929818868637085","1.3929818868637085","1.4053786993026733","1.4053786993026733","1.4053786993026733","1.4416370391845703","1.4416370391845703","1.4416370391845703","1.5137639045715332","1.5137639045715332","1.5137639045715332","1.6993532180786133","1.6993532180786133","1.6993532180786133","2.0867769718170166","2.0867769718170166","2.0867769718170166","2.5894064903259277","2.5894064903259277","2.5894064903259277","3.0268688201904297","3.0268688201904297","3.0268688201904297","3.260075330734253","3.260075330734253","3.260075330734253"
"2760","1.4693560600280762","1.4693560600280762","1.4693560600280762","1.4519085884094238","1.4519085884094238","1.4519085884094238","1.413879156112671","1.413879156112671","1.413879156112671","1.5106030702590942","1.5106030702590942","1.5106030702590942","1.7117255926132202","1.7117255926132202","1.7117255926132202","2.0369873046875","2.0369873046875","2.0369873046875","2.6011202335357666","2.6011202335357666","2.6011202335357666","3.016798257827759","3.016798257827759","3.016798257827759","3.2741568088531494","3.2741568088531494","3.2741568088531494"
"2770","1.4597909450531006","1.4597909450531006","1.4597909450531006","1.4410712718963623","1.4410712718963623","1.4410712718963623","1.4440690279006958","1.4440690279006958","1.4440690279006958","1.530371904373169","1.530371904373169","1.530371904373169","1.6654270887374878","1.6654270887374878","1.6654270887374878","2.076043128967285","2.076043128967285","2.076043128967285","2.5986199378967285","2.5986199378967285","2.5986199378967285","3.0385329723358154","3.0385329723358154","3.0385329723358154","3.2841897010803223","3.2841897010803223","3.2841897010803223"
"2780","1.4230608940124512","1.4230608940124512","1.4230608940124512","1.4390822649002075","1.4390822649002075","1.4390822649002075","1.4356800317764282","1.4356800317764282","1.4356800317764282","1.4911216497421265","1.4911216497421265","1.4911216497421265","1.7146347761154175","1.7146347761154175","1.7146347761154175","2.065563440322876","2.065563440322876","2.065563440322876","2.6378607749938965","2.6378607749938965","2.6378607749938965","3.1057090759277344","3.1057090759277344","3.1057090759277344","3.3384101390838623","3.3384101390838623","3.3384101390838623"
"2790","1.4144675731658936","1.4144675731658936","1.4144675731658936","1.4340152740478516","1.4340152740478516","1.4340152740478516","1.4129399061203003","1.4129399061203003","1.4129399061203003","1.4828927516937256","1.4828927516937256","1.4828927516937256","1.6743571758270264","1.6743571758270264","1.6743571758270264","2.0786781311035156","2.0786781311035156","2.0786781311035156","2.621471643447876","2.621471643447876","2.621471643447876","3.108238935470581","3.108238935470581","3.108238935470581","3.2432501316070557","3.2432501316070557","3.2432501316070557"
