"Step","ts-lr0.01 - train/lr","ts-lr0.01 - train/lr__MIN","ts-lr0.01 - train/lr__MAX","ts-lr0.006 - train/lr","ts-lr0.006 - train/lr__MIN","ts-lr0.006 - train/lr__MAX","ts-lr0.003 - train/lr","ts-lr0.003 - train/lr__MIN","ts-lr0.003 - train/lr__MAX","ts-lr0.001 - train/lr","ts-lr0.001 - train/lr__MIN","ts-lr0.001 - train/lr__MAX","ts-lr0.0003 - train/lr","ts-lr0.0003 - train/lr__MIN","ts-lr0.0003 - train/lr__MAX","ts-lr0.0001 - train/lr","ts-lr0.0001 - train/lr__MIN","ts-lr0.0001 - train/lr__MAX","ts-lr3e-05 - train/lr","ts-lr3e-05 - train/lr__MIN","ts-lr3e-05 - train/lr__MAX","ts-lr0.03 - train/lr","ts-lr0.03 - train/lr__MIN","ts-lr0.03 - train/lr__MAX","ts-lr1e-05 - train/lr","ts-lr1e-05 - train/lr__MIN","ts-lr1e-05 - train/lr__MAX"
"2420","0.006527578915497952","0.006527578915497952","0.006527578915497952","0.003916547349298771","0.003916547349298771","0.003916547349298771","0.0019582736746493854","0.0019582736746493854","0.0019582736746493854","0.0006527578915497952","0.0006527578915497952","0.0006527578915497952","0.0001958273674649385","0.0001958273674649385","0.0001958273674649385","0.00006527578915497952","0.00006527578915497952","0.00006527578915497952","0.000019582736746493853","0.000019582736746493853","0.000019582736746493853","0.019582736746493853","0.019582736746493853","0.019582736746493853","0.000006527578915497951","0.000006527578915497951","0.000006527578915497951"
"2430","0.006496968239287604","0.006496968239287604","0.006496968239287604","0.0038981809435725623","0.0038981809435725623","0.0038981809435725623","0.0019490904717862812","0.0019490904717862812","0.0019490904717862812","0.0006496968239287604","0.0006496968239287604","0.0006496968239287604","0.00019490904717862808","0.00019490904717862808","0.00019490904717862808","0.00006496968239287605","0.00006496968239287605","0.00006496968239287605","0.000019490904717862812","0.000019490904717862812","0.000019490904717862812","0.01949090471786281","0.01949090471786281","0.01949090471786281","0.0000064969682392876036","0.0000064969682392876036","0.0000064969682392876036"
"2440","0.006466308972251786","0.006466308972251786","0.006466308972251786","0.0038797853833510716","0.0038797853833510716","0.0038797853833510716","0.0019398926916755358","0.0019398926916755358","0.0019398926916755358","0.0006466308972251785","0.0006466308972251785","0.0006466308972251785","0.00019398926916755352","0.00019398926916755352","0.00019398926916755352","0.00006466308972251785","0.00006466308972251785","0.00006466308972251785","0.000019398926916755352","0.000019398926916755352","0.000019398926916755352","0.019398926916755353","0.019398926916755353","0.019398926916755353","0.000006466308972251786","0.000006466308972251786","0.000006466308972251786"
"2450","0.006435602608679917","0.006435602608679917","0.006435602608679917","0.0038613615652079497","0.0038613615652079497","0.0038613615652079497","0.0019306807826039748","0.0019306807826039748","0.0019306807826039748","0.0006435602608679916","0.0006435602608679916","0.0006435602608679916","0.00019306807826039745","0.00019306807826039745","0.00019306807826039745","0.00006435602608679916","0.00006435602608679916","0.00006435602608679916","0.000019306807826039746","0.000019306807826039746","0.000019306807826039746","0.01930680782603975","0.01930680782603975","0.01930680782603975","0.000006435602608679916","0.000006435602608679916","0.000006435602608679916"
"2460","0.006404850645156842","0.006404850645156842","0.006404850645156842","0.0038429103870941048","0.0038429103870941048","0.0038429103870941048","0.0019214551935470524","0.0019214551935470524","0.0019214551935470524","0.0006404850645156842","0.0006404850645156842","0.0006404850645156842","0.00019214551935470522","0.00019214551935470522","0.00019214551935470522","0.00006404850645156842","0.00006404850645156842","0.00006404850645156842","0.000019214551935470522","0.000019214551935470522","0.000019214551935470522","0.019214551935470524","0.019214551935470524","0.019214551935470524","0.000006404850645156842","0.000006404850645156842","0.000006404850645156842"
"2470","0.006374054580489875","0.006374054580489875","0.006374054580489875","0.003824432748293925","0.003824432748293925","0.003824432748293925","0.0019122163741469625","0.0019122163741469625","0.0019122163741469625","0.0006374054580489875","0.0006374054580489875","0.0006374054580489875","0.00019122163741469618","0.00019122163741469618","0.00019122163741469618","0.00006374054580489875","0.00006374054580489875","0.00006374054580489875","0.00001912216374146962","0.00001912216374146962","0.00001912216374146962","0.019122163741469623","0.019122163741469623","0.019122163741469623","0.000006374054580489874","0.000006374054580489874","0.000006374054580489874"
"2480","0.006343215915635763","0.006343215915635763","0.006343215915635763","0.0038059295493814574","0.0038059295493814574","0.0038059295493814574","0.0019029647746907287","0.0019029647746907287","0.0019029647746907287","0.0006343215915635762","0.0006343215915635762","0.0006343215915635762","0.0001902964774690728","0.0001902964774690728","0.0001902964774690728","0.00006343215915635762","0.00006343215915635762","0.00006343215915635762","0.000019029647746907283","0.000019029647746907283","0.000019029647746907283","0.019029647746907283","0.019029647746907283","0.019029647746907283","0.000006343215915635762","0.000006343215915635762","0.000006343215915635762"
"2490","0.006312336153627521","0.006312336153627521","0.006312336153627521","0.0037874016921765124","0.0037874016921765124","0.0037874016921765124","0.0018937008460882562","0.0018937008460882562","0.0018937008460882562","0.0006312336153627521","0.0006312336153627521","0.0006312336153627521","0.00018937008460882557","0.00018937008460882557","0.00018937008460882557","0.00006312336153627521","0.00006312336153627521","0.00006312336153627521","0.00001893700846088256","0.00001893700846088256","0.00001893700846088256","0.01893700846088256","0.01893700846088256","0.01893700846088256","0.000006312336153627522","0.000006312336153627522","0.000006312336153627522"
"2500","0.006281416799501188","0.006281416799501188","0.006281416799501188","0.003768850079700713","0.003768850079700713","0.003768850079700713","0.0018844250398503564","0.0018844250398503564","0.0018844250398503564","0.0006281416799501188","0.0006281416799501188","0.0006281416799501188","0.0001884425039850356","0.0001884425039850356","0.0001884425039850356","0.00006281416799501188","0.00006281416799501188","0.00006281416799501188","0.00001884425039850356","0.00001884425039850356","0.00001884425039850356","0.01884425039850356","0.01884425039850356","0.01884425039850356","0.000006281416799501188","0.000006281416799501188","0.000006281416799501188"
"2510","0.006250459360222461","0.006250459360222461","0.006250459360222461","0.0037502756161334767","0.0037502756161334767","0.0037502756161334767","0.0018751378080667383","0.0018751378080667383","0.0018751378080667383","0.0006250459360222461","0.0006250459360222461","0.0006250459360222461","0.00018751378080667378","0.00018751378080667378","0.00018751378080667378","0.00006250459360222461","0.00006250459360222461","0.00006250459360222461","0.000018751378080667384","0.000018751378080667384","0.000018751378080667384","0.01875137808066738","0.01875137808066738","0.01875137808066738","0.00000625045936022246","0.00000625045936022246","0.00000625045936022246"
"2520","0.006219465344613258","0.006219465344613258","0.006219465344613258","0.0037316792067679542","0.0037316792067679542","0.0037316792067679542","0.0018658396033839771","0.0018658396033839771","0.0018658396033839771","0.0006219465344613257","0.0006219465344613257","0.0006219465344613257","0.00018658396033839768","0.00018658396033839768","0.00018658396033839768","0.00006219465344613258","0.00006219465344613258","0.00006219465344613258","0.000018658396033839772","0.000018658396033839772","0.000018658396033839772","0.01865839603383977","0.01865839603383977","0.01865839603383977","0.000006219465344613257","0.000006219465344613257","0.000006219465344613257"
"2530","0.006188436263278172","0.006188436263278172","0.006188436263278172","0.003713061757966903","0.003713061757966903","0.003713061757966903","0.0018565308789834515","0.0018565308789834515","0.0018565308789834515","0.0006188436263278172","0.0006188436263278172","0.0006188436263278172","0.00018565308789834513","0.00018565308789834513","0.00018565308789834513","0.00006188436263278172","0.00006188436263278172","0.00006188436263278172","0.00001856530878983451","0.00001856530878983451","0.00001856530878983451","0.018565308789834516","0.018565308789834516","0.018565308789834516","0.000006188436263278172","0.000006188436263278172","0.000006188436263278172"
"2540","0.006157373628530853","0.006157373628530853","0.006157373628530853","0.0036944241771185117","0.0036944241771185117","0.0036944241771185117","0.0018472120885592558","0.0018472120885592558","0.0018472120885592558","0.0006157373628530854","0.0006157373628530854","0.0006157373628530854","0.00018472120885592555","0.00018472120885592555","0.00018472120885592555","0.00006157373628530854","0.00006157373628530854","0.00006157373628530854","0.00001847212088559256","0.00001847212088559256","0.00001847212088559256","0.01847212088559256","0.01847212088559256","0.01847212088559256","0.0000061573736285308535","0.0000061573736285308535","0.0000061573736285308535"
"2550","0.006126278954320295","0.006126278954320295","0.006126278954320295","0.0036757673725921767","0.0036757673725921767","0.0036757673725921767","0.0018378836862960883","0.0018378836862960883","0.0018378836862960883","0.0006126278954320294","0.0006126278954320294","0.0006126278954320294","0.0001837883686296088","0.0001837883686296088","0.0001837883686296088","0.00006126278954320295","0.00006126278954320295","0.00006126278954320295","0.00001837883686296088","0.00001837883686296088","0.00001837883686296088","0.018378836862960882","0.018378836862960882","0.018378836862960882","0.000006126278954320294","0.000006126278954320294","0.000006126278954320294"
"2560","0.006095153756157052","0.006095153756157052","0.006095153756157052","0.0036570922536942312","0.0036570922536942312","0.0036570922536942312","0.0018285461268471156","0.0018285461268471156","0.0018285461268471156","0.0006095153756157051","0.0006095153756157051","0.0006095153756157051","0.0001828546126847115","0.0001828546126847115","0.0001828546126847115","0.00006095153756157052","0.00006095153756157052","0.00006095153756157052","0.00001828546126847115","0.00001828546126847115","0.00001828546126847115","0.018285461268471154","0.018285461268471154","0.018285461268471154","0.000006095153756157051","0.000006095153756157051","0.000006095153756157051"
"2570","0.00606399955103937","0.00606399955103937","0.00606399955103937","0.003638399730623622","0.003638399730623622","0.003638399730623622","0.001819199865311811","0.001819199865311811","0.001819199865311811","0.000606399955103937","0.000606399955103937","0.000606399955103937","0.00018191998653118105","0.00018191998653118105","0.00018191998653118105","0.0000606399955103937","0.0000606399955103937","0.0000606399955103937","0.00001819199865311811","0.00001819199865311811","0.00001819199865311811","0.01819199865311811","0.01819199865311811","0.01819199865311811","0.00000606399955103937","0.00000606399955103937","0.00000606399955103937"
"2580","0.006032817857379256","0.006032817857379256","0.006032817857379256","0.0036196907144275536","0.0036196907144275536","0.0036196907144275536","0.0018098453572137768","0.0018098453572137768","0.0018098453572137768","0.0006032817857379256","0.0006032817857379256","0.0006032817857379256","0.00018098453572137763","0.00018098453572137763","0.00018098453572137763","0.000060328178573792556","0.000060328178573792556","0.000060328178573792556","0.000018098453572137767","0.000018098453572137767","0.000018098453572137767","0.018098453572137768","0.018098453572137768","0.018098453572137768","0.0000060328178573792556","0.0000060328178573792556","0.0000060328178573792556"
"2590","0.006001610194928465","0.006001610194928465","0.006001610194928465","0.0036009661169570783","0.0036009661169570783","0.0036009661169570783","0.0018004830584785391","0.0018004830584785391","0.0018004830584785391","0.0006001610194928465","0.0006001610194928465","0.0006001610194928465","0.0001800483058478539","0.0001800483058478539","0.0001800483058478539","0.00006001610194928464","0.00006001610194928464","0.00006001610194928464","0.00001800483058478539","0.00001800483058478539","0.00001800483058478539","0.018004830584785393","0.018004830584785393","0.018004830584785393","0.000006001610194928464","0.000006001610194928464","0.000006001610194928464"
"2600","0.0059703780847044415","0.0059703780847044415","0.0059703780847044415","0.003582226850822665","0.003582226850822665","0.003582226850822665","0.0017911134254113325","0.0017911134254113325","0.0017911134254113325","0.0005970378084704442","0.0005970378084704442","0.0005970378084704442","0.0001791113425411332","0.0001791113425411332","0.0001791113425411332","0.000059703780847044414","0.000059703780847044414","0.000059703780847044414","0.00001791113425411332","0.00001791113425411332","0.00001791113425411332","0.017911134254113323","0.017911134254113323","0.017911134254113323","0.000005970378084704441","0.000005970378084704441","0.000005970378084704441"
"2610","0.005939123048916173","0.005939123048916173","0.005939123048916173","0.0035634738293497037","0.0035634738293497037","0.0035634738293497037","0.0017817369146748518","0.0017817369146748518","0.0017817369146748518","0.0005939123048916173","0.0005939123048916173","0.0005939123048916173","0.00017817369146748513","0.00017817369146748513","0.00017817369146748513","0.00005939123048916173","0.00005939123048916173","0.00005939123048916173","0.000017817369146748517","0.000017817369146748517","0.000017817369146748517","0.01781736914674852","0.01781736914674852","0.01781736914674852","0.000005939123048916173","0.000005939123048916173","0.000005939123048916173"
"2620","0.005907846610890012","0.005907846610890012","0.005907846610890012","0.0035447079665340067","0.0035447079665340067","0.0035447079665340067","0.0017723539832670034","0.0017723539832670034","0.0017723539832670034","0.0005907846610890012","0.0005907846610890012","0.0005907846610890012","0.00017723539832670032","0.00017723539832670032","0.00017723539832670032","0.00005907846610890011","0.00005907846610890011","0.00005907846610890011","0.000017723539832670034","0.000017723539832670034","0.000017723539832670034","0.017723539832670034","0.017723539832670034","0.017723539832670034","0.000005907846610890011","0.000005907846610890011","0.000005907846610890011"
"2630","0.005876550294995422","0.005876550294995422","0.005876550294995422","0.003525930176997253","0.003525930176997253","0.003525930176997253","0.0017629650884986264","0.0017629650884986264","0.0017629650884986264","0.0005876550294995421","0.0005876550294995421","0.0005876550294995421","0.0001762965088498626","0.0001762965088498626","0.0001762965088498626","0.00005876550294995421","0.00005876550294995421","0.00005876550294995421","0.000017629650884986262","0.000017629650884986262","0.000017629650884986262","0.01762965088498626","0.01762965088498626","0.01762965088498626","0.000005876550294995421","0.000005876550294995421","0.000005876550294995421"
"2640","0.005845235626570684","0.005845235626570684","0.005845235626570684","0.00350714137594241","0.00350714137594241","0.00350714137594241","0.001753570687971205","0.001753570687971205","0.001753570687971205","0.0005845235626570684","0.0005845235626570684","0.0005845235626570684","0.0001753570687971205","0.0001753570687971205","0.0001753570687971205","0.00005845235626570684","0.00005845235626570684","0.00005845235626570684","0.000017535706879712053","0.000017535706879712053","0.000017535706879712053","0.01753570687971205","0.01753570687971205","0.01753570687971205","0.000005845235626570685","0.000005845235626570685","0.000005845235626570685"
"2650","0.005813904131848564","0.005813904131848564","0.005813904131848564","0.003488342479109138","0.003488342479109138","0.003488342479109138","0.001744171239554569","0.001744171239554569","0.001744171239554569","0.0005813904131848563","0.0005813904131848563","0.0005813904131848563","0.00017441712395545688","0.00017441712395545688","0.00017441712395545688","0.000058139041318485634","0.000058139041318485634","0.000058139041318485634","0.00001744171239554569","0.00001744171239554569","0.00001744171239554569","0.01744171239554569","0.01744171239554569","0.01744171239554569","0.000005813904131848564","0.000005813904131848564","0.000005813904131848564"
"2660","0.0057825573378819115","0.0057825573378819115","0.0057825573378819115","0.0034695344027291467","0.0034695344027291467","0.0034695344027291467","0.0017347672013645734","0.0017347672013645734","0.0017347672013645734","0.0005782557337881911","0.0005782557337881911","0.0005782557337881911","0.0001734767201364573","0.0001734767201364573","0.0001734767201364573","0.00005782557337881911","0.00005782557337881911","0.00005782557337881911","0.00001734767201364573","0.00001734767201364573","0.00001734767201364573","0.017347672013645732","0.017347672013645732","0.017347672013645732","0.0000057825573378819104","0.0000057825573378819104","0.0000057825573378819104"
"2670","0.005751196772469238","0.005751196772469238","0.005751196772469238","0.0034507180634815423","0.0034507180634815423","0.0034507180634815423","0.0017253590317407711","0.0017253590317407711","0.0017253590317407711","0.0005751196772469237","0.0005751196772469237","0.0005751196772469237","0.00017253590317407709","0.00017253590317407709","0.00017253590317407709","0.00005751196772469238","0.00005751196772469238","0.00005751196772469238","0.000017253590317407714","0.000017253590317407714","0.000017253590317407714","0.01725359031740771","0.01725359031740771","0.01725359031740771","0.0000057511967724692374","0.0000057511967724692374","0.0000057511967724692374"
"2680","0.005719823964080261","0.005719823964080261","0.005719823964080261","0.003431894378448156","0.003431894378448156","0.003431894378448156","0.001715947189224078","0.001715947189224078","0.001715947189224078","0.000571982396408026","0.000571982396408026","0.000571982396408026","0.00017159471892240778","0.00017159471892240778","0.00017159471892240778","0.00005719823964080261","0.00005719823964080261","0.00005719823964080261","0.00001715947189224078","0.00001715947189224078","0.00001715947189224078","0.01715947189224078","0.01715947189224078","0.01715947189224078","0.00000571982396408026","0.00000571982396408026","0.00000571982396408026"
"2690","0.005688440441781398","0.005688440441781398","0.005688440441781398","0.0034130642650688388","0.0034130642650688388","0.0034130642650688388","0.0017065321325344194","0.0017065321325344194","0.0017065321325344194","0.0005688440441781398","0.0005688440441781398","0.0005688440441781398","0.00017065321325344192","0.00017065321325344192","0.00017065321325344192","0.00005688440441781398","0.00005688440441781398","0.00005688440441781398","0.000017065321325344194","0.000017065321325344194","0.000017065321325344194","0.017065321325344194","0.017065321325344194","0.017065321325344194","0.000005688440441781398","0.000005688440441781398","0.000005688440441781398"
"2700","0.005657047735161256","0.005657047735161256","0.005657047735161256","0.003394228641096753","0.003394228641096753","0.003394228641096753","0.0016971143205483765","0.0016971143205483765","0.0016971143205483765","0.0005657047735161255","0.0005657047735161255","0.0005657047735161255","0.00016971143205483761","0.00016971143205483761","0.00016971143205483761","0.00005657047735161255","0.00005657047735161255","0.00005657047735161255","0.000016971143205483764","0.000016971143205483764","0.000016971143205483764","0.016971143205483766","0.016971143205483766","0.016971143205483766","0.000005657047735161256","0.000005657047735161256","0.000005657047735161256"
"2710","0.005625647374256061","0.005625647374256061","0.005625647374256061","0.003375388424553636","0.003375388424553636","0.003375388424553636","0.001687694212276818","0.001687694212276818","0.001687694212276818","0.000562564737425606","0.000562564737425606","0.000562564737425606","0.0001687694212276818","0.0001687694212276818","0.0001687694212276818","0.00005625647374256061","0.00005625647374256061","0.00005625647374256061","0.00001687694212276818","0.00001687694212276818","0.00001687694212276818","0.01687694212276818","0.01687694212276818","0.01687694212276818","0.000005625647374256061","0.000005625647374256061","0.000005625647374256061"
"2720","0.005594240889475107","0.005594240889475107","0.005594240889475107","0.0033565445336850644","0.0033565445336850644","0.0033565445336850644","0.0016782722668425322","0.0016782722668425322","0.0016782722668425322","0.0005594240889475107","0.0005594240889475107","0.0005594240889475107","0.00016782722668425316","0.00016782722668425316","0.00016782722668425316","0.00005594240889475107","0.00005594240889475107","0.00005594240889475107","0.00001678272266842532","0.00001678272266842532","0.00001678272266842532","0.01678272266842532","0.01678272266842532","0.01678272266842532","0.000005594240889475106","0.000005594240889475106","0.000005594240889475106"
"2730","0.005562829811526155","0.005562829811526155","0.005562829811526155","0.0033376978869156925","0.0033376978869156925","0.0033376978869156925","0.0016688489434578463","0.0016688489434578463","0.0016688489434578463","0.0005562829811526155","0.0005562829811526155","0.0005562829811526155","0.00016688489434578461","0.00016688489434578461","0.00016688489434578461","0.000055628298115261545","0.000055628298115261545","0.000055628298115261545","0.000016688489434578464","0.000016688489434578464","0.000016688489434578464","0.016688489434578464","0.016688489434578464","0.016688489434578464","0.000005562829811526154","0.000005562829811526154","0.000005562829811526154"
"2740","0.005531415671340827","0.005531415671340827","0.005531415671340827","0.003318849402804496","0.003318849402804496","0.003318849402804496","0.001659424701402248","0.001659424701402248","0.001659424701402248","0.0005531415671340827","0.0005531415671340827","0.0005531415671340827","0.00016594247014022477","0.00016594247014022477","0.00016594247014022477","0.00005531415671340827","0.00005531415671340827","0.00005531415671340827","0.00001659424701402248","0.00001659424701402248","0.00001659424701402248","0.01659424701402248","0.01659424701402248","0.01659424701402248","0.0000055314156713408265","0.0000055314156713408265","0.0000055314156713408265"
"2750","0.0055000000000000005","0.0055000000000000005","0.0055000000000000005","0.0033","0.0033","0.0033","0.00165","0.00165","0.00165","0.00055","0.00055","0.00055","0.00016499999999999997","0.00016499999999999997","0.00016499999999999997","0.000055","0.000055","0.000055","0.0000165","0.0000165","0.0000165","0.0165","0.0165","0.0165","0.0000055","0.0000055","0.0000055"
"2760","0.005468584328659174","0.005468584328659174","0.005468584328659174","0.003281150597195504","0.003281150597195504","0.003281150597195504","0.001640575298597752","0.001640575298597752","0.001640575298597752","0.0005468584328659173","0.0005468584328659173","0.0005468584328659173","0.00016405752985977517","0.00016405752985977517","0.00016405752985977517","0.000054685843286591736","0.000054685843286591736","0.000054685843286591736","0.000016405752985977518","0.000016405752985977518","0.000016405752985977518","0.016405752985977518","0.016405752985977518","0.016405752985977518","0.000005468584328659173","0.000005468584328659173","0.000005468584328659173"
"2770","0.0054371701884738475","0.0054371701884738475","0.0054371701884738475","0.0032623021130843083","0.0032623021130843083","0.0032623021130843083","0.0016311510565421542","0.0016311510565421542","0.0016311510565421542","0.0005437170188473847","0.0005437170188473847","0.0005437170188473847","0.00016311510565421538","0.00016311510565421538","0.00016311510565421538","0.000054371701884738466","0.000054371701884738466","0.000054371701884738466","0.00001631151056542154","0.00001631151056542154","0.00001631151056542154","0.01631151056542154","0.01631151056542154","0.01631151056542154","0.000005437170188473847","0.000005437170188473847","0.000005437170188473847"
"2780","0.005405759110524894","0.005405759110524894","0.005405759110524894","0.0032434554663149364","0.0032434554663149364","0.0032434554663149364","0.0016217277331574682","0.0016217277331574682","0.0016217277331574682","0.0005405759110524894","0.0005405759110524894","0.0005405759110524894","0.00016217277331574678","0.00016217277331574678","0.00016217277331574678","0.000054057591105248944","0.000054057591105248944","0.000054057591105248944","0.00001621727733157468","0.00001621727733157468","0.00001621727733157468","0.016217277331574683","0.016217277331574683","0.016217277331574683","0.000005405759110524894","0.000005405759110524894","0.000005405759110524894"
"2790","0.005374352625743942","0.005374352625743942","0.005374352625743942","0.0032246115754463647","0.0032246115754463647","0.0032246115754463647","0.0016123057877231823","0.0016123057877231823","0.0016123057877231823","0.0005374352625743941","0.0005374352625743941","0.0005374352625743941","0.0001612305787723182","0.0001612305787723182","0.0001612305787723182","0.00005374352625743941","0.00005374352625743941","0.00005374352625743941","0.000016123057877231824","0.000016123057877231824","0.000016123057877231824","0.01612305787723182","0.01612305787723182","0.01612305787723182","0.000005374352625743941","0.000005374352625743941","0.000005374352625743941"
"2800","0.005342952264838747","0.005342952264838747","0.005342952264838747","0.003205771358903248","0.003205771358903248","0.003205771358903248","0.001602885679451624","0.001602885679451624","0.001602885679451624","0.0005342952264838747","0.0005342952264838747","0.0005342952264838747","0.00016028856794516238","0.00016028856794516238","0.00016028856794516238","0.00005342952264838747","0.00005342952264838747","0.00005342952264838747","0.00001602885679451624","0.00001602885679451624","0.00001602885679451624","0.016028856794516242","0.016028856794516242","0.016028856794516242","0.000005342952264838747","0.000005342952264838747","0.000005342952264838747"
"2810","0.005311559558218603","0.005311559558218603","0.005311559558218603","0.003186935734931162","0.003186935734931162","0.003186935734931162","0.001593467867465581","0.001593467867465581","0.001593467867465581","0.0005311559558218603","0.0005311559558218603","0.0005311559558218603","0.00015934678674655805","0.00015934678674655805","0.00015934678674655805","0.00005311559558218603","0.00005311559558218603","0.00005311559558218603","0.000015934678674655808","0.000015934678674655808","0.000015934678674655808","0.015934678674655808","0.015934678674655808","0.015934678674655808","0.000005311559558218603","0.000005311559558218603","0.000005311559558218603"
"2820","0.00528017603591974","0.00528017603591974","0.00528017603591974","0.003168105621551844","0.003168105621551844","0.003168105621551844","0.001584052810775922","0.001584052810775922","0.001584052810775922","0.000528017603591974","0.000528017603591974","0.000528017603591974","0.0001584052810775922","0.0001584052810775922","0.0001584052810775922","0.0000528017603591974","0.0000528017603591974","0.0000528017603591974","0.00001584052810775922","0.00001584052810775922","0.00001584052810775922","0.01584052810775922","0.01584052810775922","0.01584052810775922","0.00000528017603591974","0.00000528017603591974","0.00000528017603591974"
"2830","0.005248803227530763","0.005248803227530763","0.005248803227530763","0.0031492819365184577","0.0031492819365184577","0.0031492819365184577","0.0015746409682592289","0.0015746409682592289","0.0015746409682592289","0.0005248803227530762","0.0005248803227530762","0.0005248803227530762","0.00015746409682592286","0.00015746409682592286","0.00015746409682592286","0.000052488032275307626","0.000052488032275307626","0.000052488032275307626","0.00001574640968259229","0.00001574640968259229","0.00001574640968259229","0.015746409682592288","0.015746409682592288","0.015746409682592288","0.000005248803227530762","0.000005248803227530762","0.000005248803227530762"
"2840","0.0052174426621180905","0.0052174426621180905","0.0052174426621180905","0.003130465597270854","0.003130465597270854","0.003130465597270854","0.001565232798635427","0.001565232798635427","0.001565232798635427","0.000521744266211809","0.000521744266211809","0.000521744266211809","0.00015652327986354268","0.00015652327986354268","0.00015652327986354268","0.0000521744266211809","0.0000521744266211809","0.0000521744266211809","0.000015652327986354268","0.000015652327986354268","0.000015652327986354268","0.01565232798635427","0.01565232798635427","0.01565232798635427","0.000005217442662118091","0.000005217442662118091","0.000005217442662118091"
"2850","0.005186095868151437","0.005186095868151437","0.005186095868151437","0.003111657520890862","0.003111657520890862","0.003111657520890862","0.001555828760445431","0.001555828760445431","0.001555828760445431","0.0005186095868151436","0.0005186095868151436","0.0005186095868151436","0.00015558287604454306","0.00015558287604454306","0.00015558287604454306","0.00005186095868151436","0.00005186095868151436","0.00005186095868151436","0.000015558287604454306","0.000015558287604454306","0.000015558287604454306","0.01555828760445431","0.01555828760445431","0.01555828760445431","0.000005186095868151436","0.000005186095868151436","0.000005186095868151436"
"2860","0.005154764373429317","0.005154764373429317","0.005154764373429317","0.00309285862405759","0.00309285862405759","0.00309285862405759","0.001546429312028795","0.001546429312028795","0.001546429312028795","0.0005154764373429316","0.0005154764373429316","0.0005154764373429316","0.00015464293120287946","0.00015464293120287946","0.00015464293120287946","0.000051547643734293165","0.000051547643734293165","0.000051547643734293165","0.00001546429312028795","0.00001546429312028795","0.00001546429312028795","0.015464293120287947","0.015464293120287947","0.015464293120287947","0.0000051547643734293165","0.0000051547643734293165","0.0000051547643734293165"
"2870","0.005123449705004581","0.005123449705004581","0.005123449705004581","0.003074069823002749","0.003074069823002749","0.003074069823002749","0.0015370349115013744","0.0015370349115013744","0.0015370349115013744","0.0005123449705004581","0.0005123449705004581","0.0005123449705004581","0.0001537034911501374","0.0001537034911501374","0.0001537034911501374","0.000051234497050045814","0.000051234497050045814","0.000051234497050045814","0.000015370349115013744","0.000015370349115013744","0.000015370349115013744","0.015370349115013743","0.015370349115013743","0.015370349115013743","0.000005123449705004582","0.000005123449705004582","0.000005123449705004582"
"2880","0.00509215338910999","0.00509215338910999","0.00509215338910999","0.003055292033465994","0.003055292033465994","0.003055292033465994","0.001527646016732997","0.001527646016732997","0.001527646016732997","0.000509215338910999","0.000509215338910999","0.000509215338910999","0.00015276460167329967","0.00015276460167329967","0.00015276460167329967","0.000050921533891099905","0.000050921533891099905","0.000050921533891099905","0.00001527646016732997","0.00001527646016732997","0.00001527646016732997","0.015276460167329971","0.015276460167329971","0.015276460167329971","0.00000509215338910999","0.00000509215338910999","0.00000509215338910999"
"2890","0.005060876951083829","0.005060876951083829","0.005060876951083829","0.003036526170650297","0.003036526170650297","0.003036526170650297","0.0015182630853251486","0.0015182630853251486","0.0015182630853251486","0.0005060876951083828","0.0005060876951083828","0.0005060876951083828","0.0001518263085325148","0.0001518263085325148","0.0001518263085325148","0.000050608769510838284","0.000050608769510838284","0.000050608769510838284","0.000015182630853251483","0.000015182630853251483","0.000015182630853251483","0.015182630853251482","0.015182630853251482","0.015182630853251482","0.000005060876951083828","0.000005060876951083828","0.000005060876951083828"
"2900","0.0050296219152955604","0.0050296219152955604","0.0050296219152955604","0.003017773149177336","0.003017773149177336","0.003017773149177336","0.001508886574588668","0.001508886574588668","0.001508886574588668","0.000502962191529556","0.000502962191529556","0.000502962191529556","0.00015088865745886676","0.00015088865745886676","0.00015088865745886676","0.000050296219152955604","0.000050296219152955604","0.000050296219152955604","0.00001508886574588668","0.00001508886574588668","0.00001508886574588668","0.015088865745886679","0.015088865745886679","0.015088865745886679","0.00000502962191529556","0.00000502962191529556","0.00000502962191529556"
"2910","0.004998389805071536","0.004998389805071536","0.004998389805071536","0.0029990338830429217","0.0029990338830429217","0.0029990338830429217","0.0014995169415214608","0.0014995169415214608","0.0014995169415214608","0.0004998389805071536","0.0004998389805071536","0.0004998389805071536","0.00014995169415214606","0.00014995169415214606","0.00014995169415214606","0.00004998389805071536","0.00004998389805071536","0.00004998389805071536","0.000014995169415214607","0.000014995169415214607","0.000014995169415214607","0.014995169415214608","0.014995169415214608","0.014995169415214608","0.000004998389805071536","0.000004998389805071536","0.000004998389805071536"
