"Step","owt-lr0.01 - train/lr","owt-lr0.01 - train/lr__MIN","owt-lr0.01 - train/lr__MAX","owt-lr0.006 - train/lr","owt-lr0.006 - train/lr__MIN","owt-lr0.006 - train/lr__MAX","owt-lr0.003 - train/lr","owt-lr0.003 - train/lr__MIN","owt-lr0.003 - train/lr__MAX","owt-lr0.001 - train/lr","owt-lr0.001 - train/lr__MIN","owt-lr0.001 - train/lr__MAX","owt-lr0.0003 - train/lr","owt-lr0.0003 - train/lr__MIN","owt-lr0.0003 - train/lr__MAX","owt-lr0.0001 - train/lr","owt-lr0.0001 - train/lr__MIN","owt-lr0.0001 - train/lr__MAX","owt-lr3e-05 - train/lr","owt-lr3e-05 - train/lr__MIN","owt-lr3e-05 - train/lr__MAX","owt-lr0.03 - train/lr","owt-lr0.03 - train/lr__MIN","owt-lr0.03 - train/lr__MAX","owt-lr1e-05 - train/lr","owt-lr1e-05 - train/lr__MIN","owt-lr1e-05 - train/lr__MAX"
"6080","0.00459514935484316","0.00459514935484316","0.00459514935484316","0.002757089612905896","0.002757089612905896","0.002757089612905896","0.001378544806452948","0.001378544806452948","0.001378544806452948","0.000459514935484316","0.000459514935484316","0.000459514935484316","0.00013785448064529478","0.00013785448064529478","0.00013785448064529478","0.000045951493548431603","0.000045951493548431603","0.000045951493548431603","0.00001378544806452948","0.00001378544806452948","0.00001378544806452948","0.013785448064529481","0.013785448064529481","0.013785448064529481","0.000004595149354843161","0.000004595149354843161","0.000004595149354843161"
"6090","0.004579767766711944","0.004579767766711944","0.004579767766711944","0.002747860660027166","0.002747860660027166","0.002747860660027166","0.001373930330013583","0.001373930330013583","0.001373930330013583","0.00045797677667119434","0.00045797677667119434","0.00045797677667119434","0.0001373930330013583","0.0001373930330013583","0.0001373930330013583","0.000045797677667119437","0.000045797677667119437","0.000045797677667119437","0.00001373930330013583","0.00001373930330013583","0.00001373930330013583","0.01373930330013583","0.01373930330013583","0.01373930330013583","0.000004579767766711944","0.000004579767766711944","0.000004579767766711944"
"6100","0.0045643973913200835","0.0045643973913200835","0.0045643973913200835","0.0027386384347920503","0.0027386384347920503","0.0027386384347920503","0.0013693192173960251","0.0013693192173960251","0.0013693192173960251","0.00045643973913200836","0.00045643973913200836","0.00045643973913200836","0.00013693192173960247","0.00013693192173960247","0.00013693192173960247","0.00004564397391320084","0.00004564397391320084","0.00004564397391320084","0.000013693192173960252","0.000013693192173960252","0.000013693192173960252","0.013693192173960252","0.013693192173960252","0.013693192173960252","0.000004564397391320084","0.000004564397391320084","0.000004564397391320084"
"6110","0.004549038415950751","0.004549038415950751","0.004549038415950751","0.002729423049570451","0.002729423049570451","0.002729423049570451","0.0013647115247852255","0.0013647115247852255","0.0013647115247852255","0.0004549038415950751","0.0004549038415950751","0.0004549038415950751","0.00013647115247852253","0.00013647115247852253","0.00013647115247852253","0.000045490384159507516","0.000045490384159507516","0.000045490384159507516","0.000013647115247852253","0.000013647115247852253","0.000013647115247852253","0.013647115247852254","0.013647115247852254","0.013647115247852254","0.000004549038415950751","0.000004549038415950751","0.000004549038415950751"
"6120","0.004533691027748216","0.004533691027748216","0.004533691027748216","0.0027202146166489293","0.0027202146166489293","0.0027202146166489293","0.0013601073083244646","0.0013601073083244646","0.0013601073083244646","0.00045336910277482155","0.00045336910277482155","0.00045336910277482155","0.00013601073083244645","0.00013601073083244645","0.00013601073083244645","0.000045336910277482156","0.000045336910277482156","0.000045336910277482156","0.000013601073083244647","0.000013601073083244647","0.000013601073083244647","0.013601073083244646","0.013601073083244646","0.013601073083244646","0.000004533691027748216","0.000004533691027748216","0.000004533691027748216"
"6130","0.00451835541371556","0.00451835541371556","0.00451835541371556","0.0027110132482293364","0.0027110132482293364","0.0027110132482293364","0.0013555066241146682","0.0013555066241146682","0.0013555066241146682","0.00045183554137155597","0.00045183554137155597","0.00045183554137155597","0.00013555066241146679","0.00013555066241146679","0.00013555066241146679","0.0000451835541371556","0.0000451835541371556","0.0000451835541371556","0.000013555066241146679","0.000013555066241146679","0.000013555066241146679","0.01355506624114668","0.01355506624114668","0.01355506624114668","0.00000451835541371556","0.00000451835541371556","0.00000451835541371556"
"6140","0.004503031760712398","0.004503031760712398","0.004503031760712398","0.0027018190564274385","0.0027018190564274385","0.0027018190564274385","0.0013509095282137193","0.0013509095282137193","0.0013509095282137193","0.0004503031760712397","0.0004503031760712397","0.0004503031760712397","0.00013509095282137191","0.00013509095282137191","0.00013509095282137191","0.00004503031760712397","0.00004503031760712397","0.00004503031760712397","0.000013509095282137192","0.000013509095282137192","0.000013509095282137192","0.01350909528213719","0.01350909528213719","0.01350909528213719","0.000004503031760712398","0.000004503031760712398","0.000004503031760712398"
"6150","0.0044877202554526084","0.0044877202554526084","0.0044877202554526084","0.002692632153271565","0.002692632153271565","0.002692632153271565","0.0013463160766357825","0.0013463160766357825","0.0013463160766357825","0.0004487720255452608","0.0004487720255452608","0.0004487720255452608","0.00013463160766357822","0.00013463160766357822","0.00013463160766357822","0.00004487720255452608","0.00004487720255452608","0.00004487720255452608","0.000013463160766357823","0.000013463160766357823","0.000013463160766357823","0.013463160766357823","0.013463160766357823","0.013463160766357823","0.000004487720255452608","0.000004487720255452608","0.000004487720255452608"
"6160","0.004472421084502049","0.004472421084502049","0.004472421084502049","0.0026834526507012292","0.0026834526507012292","0.0026834526507012292","0.0013417263253506146","0.0013417263253506146","0.0013417263253506146","0.00044724210845020486","0.00044724210845020486","0.00044724210845020486","0.00013417263253506144","0.00013417263253506144","0.00013417263253506144","0.00004472421084502049","0.00004472421084502049","0.00004472421084502049","0.000013417263253506146","0.000013417263253506146","0.000013417263253506146","0.013417263253506145","0.013417263253506145","0.013417263253506145","0.000004472421084502049","0.000004472421084502049","0.000004472421084502049"
"6170","0.0044571344342762935","0.0044571344342762935","0.0044571344342762935","0.002674280660565776","0.002674280660565776","0.002674280660565776","0.001337140330282888","0.001337140330282888","0.001337140330282888","0.00044571344342762923","0.00044571344342762923","0.00044571344342762923","0.00013371403302828876","0.00013371403302828876","0.00013371403302828876","0.000044571344342762926","0.000044571344342762926","0.000044571344342762926","0.000013371403302828878","0.000013371403302828878","0.000013371403302828878","0.013371403302828877","0.013371403302828877","0.013371403302828877","0.000004457134434276293","0.000004457134434276293","0.000004457134434276293"
"6180","0.004441860491038345","0.004441860491038345","0.004441860491038345","0.002665116294623007","0.002665116294623007","0.002665116294623007","0.0013325581473115035","0.0013325581473115035","0.0013325581473115035","0.00044418604910383445","0.00044418604910383445","0.00044418604910383445","0.0001332558147311503","0.0001332558147311503","0.0001332558147311503","0.00004441860491038345","0.00004441860491038345","0.00004441860491038345","0.000013325581473115035","0.000013325581473115035","0.000013325581473115035","0.013325581473115033","0.013325581473115033","0.013325581473115033","0.000004441860491038345","0.000004441860491038345","0.000004441860491038345"
"6190","0.004426599440896387","0.004426599440896387","0.004426599440896387","0.002655959664537832","0.002655959664537832","0.002655959664537832","0.001327979832268916","0.001327979832268916","0.001327979832268916","0.0004426599440896387","0.0004426599440896387","0.0004426599440896387","0.0001327979832268916","0.0001327979832268916","0.0001327979832268916","0.00004426599440896387","0.00004426599440896387","0.00004426599440896387","0.00001327979832268916","0.00001327979832268916","0.00001327979832268916","0.013279798322689159","0.013279798322689159","0.013279798322689159","0.000004426599440896387","0.000004426599440896387","0.000004426599440896387"
"6200","0.004411351469801496","0.004411351469801496","0.004411351469801496","0.0026468108818808976","0.0026468108818808976","0.0026468108818808976","0.0013234054409404488","0.0013234054409404488","0.0013234054409404488","0.00044113514698014957","0.00044113514698014957","0.00044113514698014957","0.00013234054409404485","0.00013234054409404485","0.00013234054409404485","0.00004411351469801496","0.00004411351469801496","0.00004411351469801496","0.000013234054409404488","0.000013234054409404488","0.000013234054409404488","0.013234054409404488","0.013234054409404488","0.013234054409404488","0.000004411351469801496","0.000004411351469801496","0.000004411351469801496"
"6210","0.004396116763545389","0.004396116763545389","0.004396116763545389","0.002637670058127233","0.002637670058127233","0.002637670058127233","0.0013188350290636165","0.0013188350290636165","0.0013188350290636165","0.0004396116763545388","0.0004396116763545388","0.0004396116763545388","0.00013188350290636164","0.00013188350290636164","0.00013188350290636164","0.00004396116763545388","0.00004396116763545388","0.00004396116763545388","0.000013188350290636165","0.000013188350290636165","0.000013188350290636165","0.013188350290636166","0.013188350290636166","0.013188350290636166","0.0000043961167635453885","0.0000043961167635453885","0.0000043961167635453885"
"6220","0.004380895507758154","0.004380895507758154","0.004380895507758154","0.0026285373046548927","0.0026285373046548927","0.0026285373046548927","0.0013142686523274463","0.0013142686523274463","0.0013142686523274463","0.0004380895507758154","0.0004380895507758154","0.0004380895507758154","0.0001314268652327446","0.0001314268652327446","0.0001314268652327446","0.00004380895507758154","0.00004380895507758154","0.00004380895507758154","0.000013142686523274461","0.000013142686523274461","0.000013142686523274461","0.013142686523274463","0.013142686523274463","0.013142686523274463","0.000004380895507758154","0.000004380895507758154","0.000004380895507758154"
"6230","0.004365687887905988","0.004365687887905988","0.004365687887905988","0.002619412732743593","0.002619412732743593","0.002619412732743593","0.0013097063663717965","0.0013097063663717965","0.0013097063663717965","0.00043656878879059884","0.00043656878879059884","0.00043656878879059884","0.0001309706366371796","0.0001309706366371796","0.0001309706366371796","0.000043656878879059885","0.000043656878879059885","0.000043656878879059885","0.000013097063663717964","0.000013097063663717964","0.000013097063663717964","0.013097063663717965","0.013097063663717965","0.013097063663717965","0.000004365687887905988","0.000004365687887905988","0.000004365687887905988"
"6240","0.004350494089288944","0.004350494089288944","0.004350494089288944","0.002610296453573366","0.002610296453573366","0.002610296453573366","0.001305148226786683","0.001305148226786683","0.001305148226786683","0.0004350494089288943","0.0004350494089288943","0.0004350494089288943","0.00013051482267866828","0.00013051482267866828","0.00013051482267866828","0.000043504940892889434","0.000043504940892889434","0.000043504940892889434","0.00001305148226786683","0.00001305148226786683","0.00001305148226786683","0.013051482267866829","0.013051482267866829","0.013051482267866829","0.0000043504940892889434","0.0000043504940892889434","0.0000043504940892889434"
"6250","0.0043353142970386565","0.0043353142970386565","0.0043353142970386565","0.002601188578223194","0.002601188578223194","0.002601188578223194","0.001300594289111597","0.001300594289111597","0.001300594289111597","0.0004335314297038656","0.0004335314297038656","0.0004335314297038656","0.00013005942891115965","0.00013005942891115965","0.00013005942891115965","0.000043353142970386564","0.000043353142970386564","0.000043353142970386564","0.000013005942891115967","0.000013005942891115967","0.000013005942891115967","0.013005942891115969","0.013005942891115969","0.013005942891115969","0.000004335314297038656","0.000004335314297038656","0.000004335314297038656"
"6260","0.00432014869611611","0.00432014869611611","0.00432014869611611","0.002592089217669666","0.002592089217669666","0.002592089217669666","0.001296044608834833","0.001296044608834833","0.001296044608834833","0.00043201486961161095","0.00043201486961161095","0.00043201486961161095","0.00012960446088348325","0.00012960446088348325","0.00012960446088348325","0.000043201486961161094","0.000043201486961161094","0.000043201486961161094","0.000012960446088348328","0.000012960446088348328","0.000012960446088348328","0.012960446088348329","0.012960446088348329","0.012960446088348329","0.00000432014869611611","0.00000432014869611611","0.00000432014869611611"
"6270","0.004304997471309361","0.004304997471309361","0.004304997471309361","0.0025829984827856166","0.0025829984827856166","0.0025829984827856166","0.0012914992413928083","0.0012914992413928083","0.0012914992413928083","0.000430499747130936","0.000430499747130936","0.000430499747130936","0.00012914992413928079","0.00012914992413928079","0.00012914992413928079","0.000043049974713093604","0.000043049974713093604","0.000043049974713093604","0.00001291499241392808","0.00001291499241392808","0.00001291499241392808","0.01291499241392808","0.01291499241392808","0.01291499241392808","0.00000430499747130936","0.00000430499747130936","0.00000430499747130936"
"6280","0.004289860807231306","0.004289860807231306","0.004289860807231306","0.0025739164843387825","0.0025739164843387825","0.0025739164843387825","0.0012869582421693912","0.0012869582421693912","0.0012869582421693912","0.00042898608072313045","0.00042898608072313045","0.00042898608072313045","0.00012869582421693912","0.00012869582421693912","0.00012869582421693912","0.000042898608072313044","0.000042898608072313044","0.000042898608072313044","0.000012869582421693913","0.000012869582421693913","0.000012869582421693913","0.012869582421693913","0.012869582421693913","0.012869582421693913","0.000004289860807231304","0.000004289860807231304","0.000004289860807231304"
"6290","0.004274738888317416","0.004274738888317416","0.004274738888317416","0.0025648433329904493","0.0025648433329904493","0.0025648433329904493","0.0012824216664952246","0.0012824216664952246","0.0012824216664952246","0.00042747388883174154","0.00042747388883174154","0.00042747388883174154","0.00012824216664952245","0.00012824216664952245","0.00012824216664952245","0.00004274738888317416","0.00004274738888317416","0.00004274738888317416","0.000012824216664952247","0.000012824216664952247","0.000012824216664952247","0.012824216664952245","0.012824216664952245","0.012824216664952245","0.000004274738888317416","0.000004274738888317416","0.000004274738888317416"
"6300","0.004259631898823505","0.004259631898823505","0.004259631898823505","0.0025557791392941025","0.0025557791392941025","0.0025557791392941025","0.0012778895696470513","0.0012778895696470513","0.0012778895696470513","0.00042596318988235036","0.00042596318988235036","0.00042596318988235036","0.00012778895696470511","0.00012778895696470511","0.00012778895696470511","0.00004259631898823504","0.00004259631898823504","0.00004259631898823504","0.000012778895696470512","0.000012778895696470512","0.000012778895696470512","0.012778895696470512","0.012778895696470512","0.012778895696470512","0.000004259631898823504","0.000004259631898823504","0.000004259631898823504"
"6310","0.004244540022823469","0.004244540022823469","0.004244540022823469","0.0025467240136940817","0.0025467240136940817","0.0025467240136940817","0.0012733620068470408","0.0012733620068470408","0.0012733620068470408","0.00042445400228234684","0.00042445400228234684","0.00042445400228234684","0.00012733620068470405","0.00012733620068470405","0.00012733620068470405","0.000042445400228234686","0.000042445400228234686","0.000042445400228234686","0.000012733620068470406","0.000012733620068470406","0.000012733620068470406","0.012733620068470407","0.012733620068470407","0.012733620068470407","0.000004244540022823469","0.000004244540022823469","0.000004244540022823469"
"6320","0.004229463444207056","0.004229463444207056","0.004229463444207056","0.0025376780665242334","0.0025376780665242334","0.0025376780665242334","0.0012688390332621167","0.0012688390332621167","0.0012688390332621167","0.0004229463444207055","0.0004229463444207055","0.0004229463444207055","0.00012688390332621163","0.00012688390332621163","0.00012688390332621163","0.000042294634442070554","0.000042294634442070554","0.000042294634442070554","0.000012688390332621166","0.000012688390332621166","0.000012688390332621166","0.012688390332621168","0.012688390332621168","0.012688390332621168","0.000004229463444207055","0.000004229463444207055","0.000004229463444207055"
"6330","0.00421440234667762","0.00421440234667762","0.00421440234667762","0.002528641408006572","0.002528641408006572","0.002528641408006572","0.001264320704003286","0.001264320704003286","0.001264320704003286","0.0004214402346677619","0.0004214402346677619","0.0004214402346677619","0.00012643207040032858","0.00012643207040032858","0.00012643207040032858","0.00004214402346677619","0.00004214402346677619","0.00004214402346677619","0.000012643207040032858","0.000012643207040032858","0.000012643207040032858","0.012643207040032859","0.012643207040032859","0.012643207040032859","0.000004214402346677619","0.000004214402346677619","0.000004214402346677619"
"6340","0.004199356913749877","0.004199356913749877","0.004199356913749877","0.002519614148249926","0.002519614148249926","0.002519614148249926","0.001259807074124963","0.001259807074124963","0.001259807074124963","0.00041993569137498767","0.00041993569137498767","0.00041993569137498767","0.0001259807074124963","0.0001259807074124963","0.0001259807074124963","0.00004199356913749877","0.00004199356913749877","0.00004199356913749877","0.00001259807074124963","0.00001259807074124963","0.00001259807074124963","0.01259807074124963","0.01259807074124963","0.01259807074124963","0.000004199356913749877","0.000004199356913749877","0.000004199356913749877"
"6350","0.004184327328747685","0.004184327328747685","0.004184327328747685","0.002510596397248611","0.002510596397248611","0.002510596397248611","0.0012552981986243055","0.0012552981986243055","0.0012552981986243055","0.00041843273287476846","0.00041843273287476846","0.00041843273287476846","0.00012552981986243053","0.00012552981986243053","0.00012552981986243053","0.00004184327328747685","0.00004184327328747685","0.00004184327328747685","0.000012552981986243054","0.000012552981986243054","0.000012552981986243054","0.012552981986243054","0.012552981986243054","0.012552981986243054","0.000004184327328747685","0.000004184327328747685","0.000004184327328747685"
"6360","0.004169313774801791","0.004169313774801791","0.004169313774801791","0.0025015882648810753","0.0025015882648810753","0.0025015882648810753","0.0012507941324405377","0.0012507941324405377","0.0012507941324405377","0.00041693137748017916","0.00041693137748017916","0.00041693137748017916","0.00012507941324405372","0.00012507941324405372","0.00012507941324405372","0.000041693137748017916","0.000041693137748017916","0.000041693137748017916","0.000012507941324405374","0.000012507941324405374","0.000012507941324405374","0.012507941324405376","0.012507941324405376","0.012507941324405376","0.000004169313774801792","0.000004169313774801792","0.000004169313774801792"
"6370","0.004154316434847611","0.004154316434847611","0.004154316434847611","0.0024925898609085666","0.0024925898609085666","0.0024925898609085666","0.0012462949304542833","0.0012462949304542833","0.0012462949304542833","0.00041543164348476104","0.00041543164348476104","0.00041543164348476104","0.00012462949304542829","0.00012462949304542829","0.00012462949304542829","0.000041543164348476104","0.000041543164348476104","0.000041543164348476104","0.00001246294930454283","0.00001246294930454283","0.00001246294930454283","0.01246294930454283","0.01246294930454283","0.01246294930454283","0.00000415431643484761","0.00000415431643484761","0.00000415431643484761"
"6380","0.004139335491623","0.004139335491623","0.004139335491623","0.0024836012949738004","0.0024836012949738004","0.0024836012949738004","0.0012418006474869002","0.0012418006474869002","0.0012418006474869002","0.0004139335491623","0.0004139335491623","0.0004139335491623","0.00012418006474869","0.00012418006474869","0.00012418006474869","0.000041393354916230006","0.000041393354916230006","0.000041393354916230006","0.000012418006474869","0.000012418006474869","0.000012418006474869","0.012418006474869","0.012418006474869","0.012418006474869","0.000004139335491623","0.000004139335491623","0.000004139335491623"
"6390","0.004124371127666025","0.004124371127666025","0.004124371127666025","0.002474622676599615","0.002474622676599615","0.002474622676599615","0.0012373113382998075","0.0012373113382998075","0.0012373113382998075","0.00041243711276660246","0.00041243711276660246","0.00041243711276660246","0.0001237311338299807","0.0001237311338299807","0.0001237311338299807","0.00004124371127666025","0.00004124371127666025","0.00004124371127666025","0.000012373113382998074","0.000012373113382998074","0.000012373113382998074","0.012373113382998076","0.012373113382998076","0.012373113382998076","0.000004124371127666025","0.000004124371127666025","0.000004124371127666025"
"6400","0.004109423525312737","0.004109423525312737","0.004109423525312737","0.0024656541151876423","0.0024656541151876423","0.0024656541151876423","0.0012328270575938211","0.0012328270575938211","0.0012328270575938211","0.0004109423525312737","0.0004109423525312737","0.0004109423525312737","0.0001232827057593821","0.0001232827057593821","0.0001232827057593821","0.00004109423525312737","0.00004109423525312737","0.00004109423525312737","0.00001232827057593821","0.00001232827057593821","0.00001232827057593821","0.012328270575938209","0.012328270575938209","0.012328270575938209","0.000004109423525312737","0.000004109423525312737","0.000004109423525312737"
"6410","0.004094492866694954","0.004094492866694954","0.004094492866694954","0.0024566957200169723","0.0024566957200169723","0.0024566957200169723","0.0012283478600084862","0.0012283478600084862","0.0012283478600084862","0.0004094492866694953","0.0004094492866694953","0.0004094492866694953","0.00012283478600084858","0.00012283478600084858","0.00012283478600084858","0.00004094492866694953","0.00004094492866694953","0.00004094492866694953","0.000012283478600084859","0.000012283478600084859","0.000012283478600084859","0.01228347860008486","0.01228347860008486","0.01228347860008486","0.000004094492866694953","0.000004094492866694953","0.000004094492866694953"
"6420","0.0040795793337380405","0.0040795793337380405","0.0040795793337380405","0.002447747600242824","0.002447747600242824","0.002447747600242824","0.001223873800121412","0.001223873800121412","0.001223873800121412","0.00040795793337380394","0.00040795793337380394","0.00040795793337380394","0.00012238738001214117","0.00012238738001214117","0.00012238738001214117","0.00004079579333738039","0.00004079579333738039","0.00004079579333738039","0.000012238738001214118","0.000012238738001214118","0.000012238738001214118","0.012238738001214118","0.012238738001214118","0.012238738001214118","0.00000407957933373804","0.00000407957933373804","0.00000407957933373804"
"6430","0.004064683108158685","0.004064683108158685","0.004064683108158685","0.002438809864895211","0.002438809864895211","0.002438809864895211","0.0012194049324476056","0.0012194049324476056","0.0012194049324476056","0.0004064683108158685","0.0004064683108158685","0.0004064683108158685","0.00012194049324476052","0.00012194049324476052","0.00012194049324476052","0.00004064683108158685","0.00004064683108158685","0.00004064683108158685","0.000012194049324476055","0.000012194049324476055","0.000012194049324476055","0.012194049324476056","0.012194049324476056","0.012194049324476056","0.000004064683108158685","0.000004064683108158685","0.000004064683108158685"
"6440","0.0040498043714627015","0.0040498043714627015","0.0040498043714627015","0.0024298826228776205","0.0024298826228776205","0.0024298826228776205","0.0012149413114388103","0.0012149413114388103","0.0012149413114388103","0.00040498043714627007","0.00040498043714627007","0.00040498043714627007","0.000121494131143881","0.000121494131143881","0.000121494131143881","0.00004049804371462701","0.00004049804371462701","0.00004049804371462701","0.000012149413114388101","0.000012149413114388101","0.000012149413114388101","0.012149413114388101","0.012149413114388101","0.012149413114388101","0.0000040498043714627015","0.0000040498043714627015","0.0000040498043714627015"
"6450","0.004034943304942796","0.004034943304942796","0.004034943304942796","0.0024209659829656774","0.0024209659829656774","0.0024209659829656774","0.0012104829914828387","0.0012104829914828387","0.0012104829914828387","0.0004034943304942796","0.0004034943304942796","0.0004034943304942796","0.00012104829914828386","0.00012104829914828386","0.00012104829914828386","0.000040349433049427964","0.000040349433049427964","0.000040349433049427964","0.000012104829914828388","0.000012104829914828388","0.000012104829914828388","0.012104829914828388","0.012104829914828388","0.012104829914828388","0.0000040349433049427964","0.0000040349433049427964","0.0000040349433049427964"
"6460","0.004020100089676376","0.004020100089676376","0.004020100089676376","0.0024120600538058254","0.0024120600538058254","0.0024120600538058254","0.0012060300269029127","0.0012060300269029127","0.0012060300269029127","0.0004020100089676375","0.0004020100089676375","0.0004020100089676375","0.00012060300269029124","0.00012060300269029124","0.00012060300269029124","0.00004020100089676376","0.00004020100089676376","0.00004020100089676376","0.000012060300269029126","0.000012060300269029126","0.000012060300269029126","0.012060300269029125","0.012060300269029125","0.012060300269029125","0.000004020100089676376","0.000004020100089676376","0.000004020100089676376"
"6470","0.004005274906523337","0.004005274906523337","0.004005274906523337","0.002403164943914002","0.002403164943914002","0.002403164943914002","0.001201582471957001","0.001201582471957001","0.001201582471957001","0.0004005274906523336","0.0004005274906523336","0.0004005274906523336","0.00012015824719570008","0.00012015824719570008","0.00012015824719570008","0.000040052749065233366","0.000040052749065233366","0.000040052749065233366","0.00001201582471957001","0.00001201582471957001","0.00001201582471957001","0.012015824719570009","0.012015824719570009","0.012015824719570009","0.000004005274906523337","0.000004005274906523337","0.000004005274906523337"
"6480","0.003990467936123853","0.003990467936123853","0.003990467936123853","0.0023942807616743117","0.0023942807616743117","0.0023942807616743117","0.0011971403808371558","0.0011971403808371558","0.0011971403808371558","0.0003990467936123853","0.0003990467936123853","0.0003990467936123853","0.00011971403808371557","0.00011971403808371557","0.00011971403808371557","0.00003990467936123853","0.00003990467936123853","0.00003990467936123853","0.000011971403808371558","0.000011971403808371558","0.000011971403808371558","0.01197140380837156","0.01197140380837156","0.01197140380837156","0.000003990467936123853","0.000003990467936123853","0.000003990467936123853"
"6490","0.003975679358896189","0.003975679358896189","0.003975679358896189","0.0023854076153377135","0.0023854076153377135","0.0023854076153377135","0.0011927038076688567","0.0011927038076688567","0.0011927038076688567","0.0003975679358896189","0.0003975679358896189","0.0003975679358896189","0.00011927038076688565","0.00011927038076688565","0.00011927038076688565","0.00003975679358896189","0.00003975679358896189","0.00003975679358896189","0.000011927038076688566","0.000011927038076688566","0.000011927038076688566","0.011927038076688566","0.011927038076688566","0.011927038076688566","0.000003975679358896189","0.000003975679358896189","0.000003975679358896189"
"6500","0.003960909355034492","0.003960909355034492","0.003960909355034492","0.002376545613020695","0.002376545613020695","0.002376545613020695","0.0011882728065103474","0.0011882728065103474","0.0011882728065103474","0.0003960909355034491","0.0003960909355034491","0.0003960909355034491","0.00011882728065103471","0.00011882728065103471","0.00011882728065103471","0.00003960909355034491","0.00003960909355034491","0.00003960909355034491","0.000011882728065103473","0.000011882728065103473","0.000011882728065103473","0.011882728065103473","0.011882728065103473","0.011882728065103473","0.000003960909355034491","0.000003960909355034491","0.000003960909355034491"
"6510","0.003946158104506594","0.003946158104506594","0.003946158104506594","0.002367694862703957","0.002367694862703957","0.002367694862703957","0.0011838474313519785","0.0011838474313519785","0.0011838474313519785","0.0003946158104506594","0.0003946158104506594","0.0003946158104506594","0.0001183847431351978","0.0001183847431351978","0.0001183847431351978","0.000039461581045065944","0.000039461581045065944","0.000039461581045065944","0.000011838474313519781","0.000011838474313519781","0.000011838474313519781","0.011838474313519781","0.011838474313519781","0.011838474313519781","0.000003946158104506594","0.000003946158104506594","0.000003946158104506594"
"6520","0.003931425787051832","0.003931425787051832","0.003931425787051832","0.0023588554722310997","0.0023588554722310997","0.0023588554722310997","0.0011794277361155498","0.0011794277361155498","0.0011794277361155498","0.00039314257870518325","0.00039314257870518325","0.00039314257870518325","0.00011794277361155496","0.00011794277361155496","0.00011794277361155496","0.000039314257870518325","0.000039314257870518325","0.000039314257870518325","0.000011794277361155498","0.000011794277361155498","0.000011794277361155498","0.011794277361155497","0.011794277361155497","0.011794277361155497","0.000003931425787051833","0.000003931425787051833","0.000003931425787051833"
"6530","0.003916712582178843","0.003916712582178843","0.003916712582178843","0.0023500275493073056","0.0023500275493073056","0.0023500275493073056","0.0011750137746536528","0.0011750137746536528","0.0011750137746536528","0.0003916712582178842","0.0003916712582178842","0.0003916712582178842","0.00011750137746536524","0.00011750137746536524","0.00011750137746536524","0.00003916712582178842","0.00003916712582178842","0.00003916712582178842","0.000011750137746536526","0.000011750137746536526","0.000011750137746536526","0.011750137746536524","0.011750137746536524","0.011750137746536524","0.000003916712582178842","0.000003916712582178842","0.000003916712582178842"
"6540","0.0039020186691633846","0.0039020186691633846","0.0039020186691633846","0.0023412112014980307","0.0023412112014980307","0.0023412112014980307","0.0011706056007490153","0.0011706056007490153","0.0011706056007490153","0.00039020186691633837","0.00039020186691633837","0.00039020186691633837","0.0001170605600749015","0.0001170605600749015","0.0001170605600749015","0.00003902018669163384","0.00003902018669163384","0.00003902018669163384","0.000011706056007490152","0.000011706056007490152","0.000011706056007490152","0.011706056007490154","0.011706056007490154","0.011706056007490154","0.000003902018669163384","0.000003902018669163384","0.000003902018669163384"
"6550","0.0038873442270461493","0.0038873442270461493","0.0038873442270461493","0.0023324065362276894","0.0023324065362276894","0.0023324065362276894","0.0011662032681138447","0.0011662032681138447","0.0011662032681138447","0.00038873442270461486","0.00038873442270461486","0.00038873442270461486","0.00011662032681138445","0.00011662032681138445","0.00011662032681138445","0.00003887344227046149","0.00003887344227046149","0.00003887344227046149","0.000011662032681138446","0.000011662032681138446","0.000011662032681138446","0.011662032681138447","0.011662032681138447","0.011662032681138447","0.000003887344227046149","0.000003887344227046149","0.000003887344227046149"
"6560","0.0038726894346305858","0.0038726894346305858","0.0038726894346305858","0.0023236136607783513","0.0023236136607783513","0.0023236136607783513","0.0011618068303891756","0.0011618068303891756","0.0011618068303891756","0.0003872689434630585","0.0003872689434630585","0.0003872689434630585","0.00011618068303891754","0.00011618068303891754","0.00011618068303891754","0.000038726894346305857","0.000038726894346305857","0.000038726894346305857","0.000011618068303891756","0.000011618068303891756","0.000011618068303891756","0.011618068303891758","0.011618068303891758","0.011618068303891758","0.000003872689434630585","0.000003872689434630585","0.000003872689434630585"
"6570","0.0038580544704807118","0.0038580544704807118","0.0038580544704807118","0.002314832682288427","0.002314832682288427","0.002314832682288427","0.0011574163411442134","0.0011574163411442134","0.0011574163411442134","0.0003858054470480711","0.0003858054470480711","0.0003858054470480711","0.00011574163411442132","0.00011574163411442132","0.00011574163411442132","0.00003858054470480712","0.00003858054470480712","0.00003858054470480712","0.000011574163411442133","0.000011574163411442133","0.000011574163411442133","0.011574163411442132","0.011574163411442132","0.011574163411442132","0.000003858054470480712","0.000003858054470480712","0.000003858054470480712"
